"ProteinID","logFC","AveExpr","t","P.Value","adj.P.Val","B","UniprotID","From","Entry","Reviewed","Entry.Name","Protein.names","Gene.Names","Organism","Length","Gene.Ontology..biological.process.","Gene.Ontology.IDs","Gene.Ontology..cellular.component.","Gene.Ontology..molecular.function.","Interacts.with","Gene.Ontology..GO.","Subcellular.location..CC.","IsSelenoprotein"
"P48999",0.265625308169014,18.0860763566667,0.623481845488663,0.538726598869091,0.838868425662874,-4.62477033340409,"P48999","P48999","P48999","reviewed","LOX5_MOUSE","Polyunsaturated fatty acid 5-lipoxygenase (EC 1.13.11.-) (Arachidonate 5-lipoxygenase) (5-LO) (5-lipoxygenase) (EC 1.13.11.34)","Alox5","Mus musculus (Mouse)",674,"dendritic cell migration [GO:0036336]; glucose homeostasis [GO:0042593]; humoral immune response [GO:0006959]; inflammatory response [GO:0006954]; leukocyte chemotaxis involved in inflammatory response [GO:0002232]; leukocyte migration involved in inflammatory response [GO:0002523]; leukotriene A4 biosynthetic process [GO:1901753]; leukotriene biosynthetic process [GO:0019370]; leukotriene metabolic process [GO:0006691]; leukotriene production involved in inflammatory response [GO:0002540]; lipid oxidation [GO:0034440]; lipoxin biosynthetic process [GO:2001301]; negative regulation of angiogenesis [GO:0016525]; negative regulation of endothelial cell proliferation [GO:0001937]; negative regulation of inflammatory response [GO:0050728]; negative regulation of response to endoplasmic reticulum stress [GO:1903573]; negative regulation of sprouting angiogenesis [GO:1903671]; negative regulation of vascular wound healing [GO:0061044]; negative regulation of wound healing [GO:0061045]; positive regulation of bone mineralization [GO:0030501]; positive regulation of leukocyte adhesion to arterial endothelial cell [GO:1904999]; regulation of cellular response to oxidative stress [GO:1900407]; regulation of cytokine production involved in inflammatory response [GO:1900015]; regulation of fat cell differentiation [GO:0045598]; regulation of inflammatory response [GO:0050727]; regulation of inflammatory response to wounding [GO:0106014]; regulation of insulin secretion [GO:0050796]; regulation of reactive oxygen species biosynthetic process [GO:1903426]","GO:0001937; GO:0002232; GO:0002523; GO:0002540; GO:0004051; GO:0004052; GO:0005506; GO:0005634; GO:0005641; GO:0005654; GO:0005737; GO:0005829; GO:0006691; GO:0006954; GO:0006959; GO:0016363; GO:0016525; GO:0016787; GO:0019370; GO:0030501; GO:0031965; GO:0034440; GO:0036336; GO:0036403; GO:0042593; GO:0045598; GO:0048471; GO:0050727; GO:0050728; GO:0050796; GO:0061044; GO:0061045; GO:0106014; GO:1900015; GO:1900407; GO:1901753; GO:1903426; GO:1903573; GO:1903671; GO:1904999; GO:2001301","cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear envelope lumen [GO:0005641]; nuclear matrix [GO:0016363]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]","arachidonate 12(S)-lipoxygenase activity [GO:0004052]; arachidonate 5-lipoxygenase activity [GO:0004051]; arachidonate 8(S)-lipoxygenase activity [GO:0036403]; hydrolase activity [GO:0016787]; iron ion binding [GO:0005506]","","cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear envelope lumen [GO:0005641]; nuclear matrix [GO:0016363]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; arachidonate 12(S)-lipoxygenase activity [GO:0004052]; arachidonate 5-lipoxygenase activity [GO:0004051]; arachidonate 8(S)-lipoxygenase activity [GO:0036403]; hydrolase activity [GO:0016787]; iron ion binding [GO:0005506]; dendritic cell migration [GO:0036336]; glucose homeostasis [GO:0042593]; humoral immune response [GO:0006959]; inflammatory response [GO:0006954]; leukocyte chemotaxis involved in inflammatory response [GO:0002232]; leukocyte migration involved in inflammatory response [GO:0002523]; leukotriene A4 biosynthetic process [GO:1901753]; leukotriene biosynthetic process [GO:0019370]; leukotriene metabolic process [GO:0006691]; leukotriene production involved in inflammatory response [GO:0002540]; lipid oxidation [GO:0034440]; lipoxin biosynthetic process [GO:2001301]; negative regulation of angiogenesis [GO:0016525]; negative regulation of endothelial cell proliferation [GO:0001937]; negative regulation of inflammatory response [GO:0050728]; negative regulation of response to endoplasmic reticulum stress [GO:1903573]; negative regulation of sprouting angiogenesis [GO:1903671]; negative regulation of vascular wound healing [GO:0061044]; negative regulation of wound healing [GO:0061045]; positive regulation of bone mineralization [GO:0030501]; positive regulation of leukocyte adhesion to arterial endothelial cell [GO:1904999]; regulation of cellular response to oxidative stress [GO:1900407]; regulation of cytokine production involved in inflammatory response [GO:1900015]; regulation of fat cell differentiation [GO:0045598]; regulation of inflammatory response [GO:0050727]; regulation of inflammatory response to wounding [GO:0106014]; regulation of insulin secretion [GO:0050796]; regulation of reactive oxygen species biosynthetic process [GO:1903426]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:P09917, ECO:0000255|PROSITE-ProRule:PRU00726, ECO:0000269|PubMed:7629107}. Nucleus matrix {ECO:0000269|PubMed:7629107}. Nucleus membrane {ECO:0000250|UniProtKB:P09917}; Peripheral membrane protein {ECO:0000250|UniProtKB:P09917}. Cytoplasm, perinuclear region {ECO:0000250|UniProtKB:P09917}. Cytoplasm, cytosol {ECO:0000250|UniProtKB:P09917}. Nucleus envelope {ECO:0000250|UniProtKB:P09917}. Nucleus intermembrane space {ECO:0000250|UniProtKB:P09917}. Note=Shuttles between cytoplasm and nucleus. Found exclusively in the nucleus, when phosphorylated on Ser-272. Calcium binding promotes translocation from the cytosol and the nuclear matrix to the nuclear envelope and membrane association. {ECO:0000250|UniProtKB:P09917}.",FALSE
"Q9D0J4",-0.111292756635968,18.4423183896296,-0.623421784695759,0.538765409058196,0.838868425662874,-4.62477378354509,"Q9D0J4","Q9D0J4","Q9D0J4","reviewed","ARL2_MOUSE","ADP-ribosylation factor-like protein 2","Arl2","Mus musculus (Mouse)",184,"bicellular tight junction assembly [GO:0070830]; centrosome cycle [GO:0007098]; maintenance of protein location in nucleus [GO:0051457]; negative regulation of GTPase activity [GO:0034260]; positive regulation of cell-substrate adhesion [GO:0010811]; positive regulation of microtubule polymerization [GO:0031116]; regulation of aerobic respiration [GO:1903715]; regulation of glycolytic process [GO:0006110]; regulation of microtubule polymerization [GO:0031113]","GO:0003924; GO:0005525; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005739; GO:0005758; GO:0005813; GO:0006110; GO:0007098; GO:0010811; GO:0016328; GO:0019003; GO:0031113; GO:0031116; GO:0034260; GO:0036064; GO:0051457; GO:0070830; GO:1903715","centrosome [GO:0005813]; ciliary basal body [GO:0036064]; cytoplasm [GO:0005737]; lateral plasma membrane [GO:0016328]; mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]","GDP binding [GO:0019003]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]","O43924; Q13432","centrosome [GO:0005813]; ciliary basal body [GO:0036064]; cytoplasm [GO:0005737]; lateral plasma membrane [GO:0016328]; mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; GDP binding [GO:0019003]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; bicellular tight junction assembly [GO:0070830]; centrosome cycle [GO:0007098]; maintenance of protein location in nucleus [GO:0051457]; negative regulation of GTPase activity [GO:0034260]; positive regulation of cell-substrate adhesion [GO:0010811]; positive regulation of microtubule polymerization [GO:0031116]; regulation of aerobic respiration [GO:1903715]; regulation of glycolytic process [GO:0006110]; regulation of microtubule polymerization [GO:0031113]","SUBCELLULAR LOCATION: Mitochondrion intermembrane space. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome. Nucleus. Cytoplasm. Note=The complex formed with ARL2BP, ARL2 and SLC25A6 is expressed in mitochondria. Not detected in the Golgi, nucleus and on the mitotic spindle. Centrosome-associated throughout the cell cycle. Not detected to interphase microtubules (By similarity). The complex formed with ARL2BP, ARL2 and SLC25A4 is expressed in mitochondria. {ECO:0000250}.",FALSE
"Q9D8N3",-0.732328259154931,19.0916765955556,-0.623402177224618,0.53877807937086,0.838868425662874,-4.62477490981187,"Q9D8N3","Q9D8N3","Q9D8N3","reviewed","TM86A_MOUSE","Lysoplasmalogenase TMEM86A (EC 3.3.2.2) (Transmembrane protein 86A)","Tmem86a","Mus musculus (Mouse)",241,"lipid metabolic process [GO:0006629]","GO:0005789; GO:0006629; GO:0047408","endoplasmic reticulum membrane [GO:0005789]","alkenylglycerophosphocholine hydrolase activity [GO:0047408]","","endoplasmic reticulum membrane [GO:0005789]; alkenylglycerophosphocholine hydrolase activity [GO:0047408]; lipid metabolic process [GO:0006629]","SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:35835749, ECO:0000269|PubMed:36592658}; Multi-pass membrane protein {ECO:0000255}.",FALSE
"P05063",-0.540007461078006,17.0053194740741,-0.622617287066474,0.539285404260942,0.838868425662874,-4.62481996709023,"P05063","P05063","P05063","reviewed","ALDOC_MOUSE","Fructose-bisphosphate aldolase C (EC 4.1.2.13) (Aldolase 3) (Brain-type aldolase) (Scrapie-responsive protein 2) (Zebrin II)","Aldoc Aldo3 Scrg2","Mus musculus (Mouse)",363,"epithelial cell differentiation [GO:0030855]; fructose 1,6-bisphosphate metabolic process [GO:0030388]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]","GO:0004332; GO:0005739; GO:0006094; GO:0006096; GO:0008092; GO:0030388; GO:0030855","mitochondrion [GO:0005739]","cytoskeletal protein binding [GO:0008092]; fructose-bisphosphate aldolase activity [GO:0004332]","","mitochondrion [GO:0005739]; cytoskeletal protein binding [GO:0008092]; fructose-bisphosphate aldolase activity [GO:0004332]; epithelial cell differentiation [GO:0030855]; fructose 1,6-bisphosphate metabolic process [GO:0030388]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]","",FALSE
"Q9JMG3",-0.596476837012458,16.2729643592593,-0.62218282761397,0.539566332550042,0.838868425662874,-4.62484488464452,"Q9JMG3","Q9JMG3","Q9JMG3","reviewed","TMUB1_MOUSE","Transmembrane and ubiquitin-like domain-containing protein 1 (Hepatocyte odd protein shuttling protein) [Cleaved into: iHOPS]","Tmub1 Hops","Mus musculus (Mouse)",245,"ERAD pathway [GO:0036503]","GO:0005730; GO:0005813; GO:0036503; GO:0045211; GO:0055037","centrosome [GO:0005813]; nucleolus [GO:0005730]; postsynaptic membrane [GO:0045211]; recycling endosome [GO:0055037]","","","centrosome [GO:0005813]; nucleolus [GO:0005730]; postsynaptic membrane [GO:0045211]; recycling endosome [GO:0055037]; ERAD pathway [GO:0036503]","SUBCELLULAR LOCATION: Membrane {ECO:0000269|PubMed:18665261}; Multi-pass membrane protein {ECO:0000305}. Postsynaptic cell membrane {ECO:0000269|PubMed:18665261}. Recycling endosome {ECO:0000250|UniProtKB:Q53AQ4}. Cytoplasm {ECO:0000269|PubMed:16014383, ECO:0000269|PubMed:20582322}. Nucleus {ECO:0000269|PubMed:16014383}. Nucleus, nucleolus {ECO:0000269|PubMed:22890319}.; SUBCELLULAR LOCATION: [Isoform 1]: Membrane {ECO:0000250|UniProtKB:Q53AQ4, ECO:0000305|PubMed:24240191}.; SUBCELLULAR LOCATION: [Isoform 2]: Membrane {ECO:0000250|UniProtKB:Q53AQ4, ECO:0000305|PubMed:24240191}.; SUBCELLULAR LOCATION: [iHOPS]: Cytoplasm {ECO:0000250|UniProtKB:Q53AQ4, ECO:0000305|PubMed:24240191}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000305|PubMed:24240191}. Nucleus, nucleolus {ECO:0000305|PubMed:24240191}. Nucleus {ECO:0000305|PubMed:24240191}. Note=iHOPS is proposed to be the shuttling form across different cellular compartments (PubMed:24240191). XPO1-dependent exported from the nucleus in dividing cells. Predominantly nuclear during growth arrest (PubMed:16014383). {ECO:0000269|PubMed:16014383, ECO:0000305|PubMed:24240191}.",FALSE
"P80318",-0.145560563724267,21.290836467037,-0.622149987385295,0.539587570720249,0.838868425662874,-4.62484676746519,"P80318","P80318","P80318","reviewed","TCPG_MOUSE","T-complex protein 1 subunit gamma (TCP-1-gamma) (EC 3.6.1.-) (CCT-gamma) (Matricin) (mTRiC-P5)","Cct3 Cctg","Mus musculus (Mouse)",545,"binding of sperm to zona pellucida [GO:0007339]; chaperone mediated protein folding independent of cofactor [GO:0051086]; positive regulation of telomere maintenance via telomerase [GO:0032212]; protein stabilization [GO:0050821]","GO:0002199; GO:0005524; GO:0005832; GO:0005874; GO:0007339; GO:0016887; GO:0032212; GO:0043209; GO:0044297; GO:0050821; GO:0051082; GO:0051086; GO:0140662","cell body [GO:0044297]; chaperonin-containing T-complex [GO:0005832]; microtubule [GO:0005874]; myelin sheath [GO:0043209]; zona pellucida receptor complex [GO:0002199]","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent protein folding chaperone [GO:0140662]; unfolded protein binding [GO:0051082]","PRO_0000038598 [P04591]","cell body [GO:0044297]; chaperonin-containing T-complex [GO:0005832]; microtubule [GO:0005874]; myelin sheath [GO:0043209]; zona pellucida receptor complex [GO:0002199]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent protein folding chaperone [GO:0140662]; unfolded protein binding [GO:0051082]; binding of sperm to zona pellucida [GO:0007339]; chaperone mediated protein folding independent of cofactor [GO:0051086]; positive regulation of telomere maintenance via telomerase [GO:0032212]; protein stabilization [GO:0050821]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.",FALSE
"Q6NS59",-0.160642351538461,14.6519264788889,-0.62214221332332,0.539592598364557,0.838868425662874,-4.62484721315988,"Q6NS59","Q6NS59","Q6NS59","reviewed","F135A_MOUSE","Protein FAM135A","Fam135a","Mus musculus (Mouse)",1506,"","","","","","","",FALSE
"P83510",0.20247717703142,19.7616871566667,0.621942157514152,0.539721987103142,0.838868425662874,-4.6248586807558,"P83510","P83510","P83510","reviewed","TNIK_MOUSE","Traf2 and NCK-interacting protein kinase (EC 2.7.11.1)","Tnik Kiaa0551","Mus musculus (Mouse)",1323,"actin cytoskeleton organization [GO:0030036]; intracellular signal transduction [GO:0035556]; nervous system development [GO:0007399]; positive regulation of JNK cascade [GO:0046330]; protein autophosphorylation [GO:0046777]; protein phosphorylation [GO:0006468]; regulation of dendrite morphogenesis [GO:0048814]; regulation of neurotransmitter receptor localization to postsynaptic specialization membrane [GO:0098696]; Wnt signaling pathway [GO:0016055]","GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0005856; GO:0006468; GO:0007399; GO:0016055; GO:0030036; GO:0035556; GO:0046330; GO:0046777; GO:0048471; GO:0048814; GO:0055037; GO:0098696; GO:0098978; GO:0106310","cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; glutamatergic synapse [GO:0098978]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; recycling endosome [GO:0055037]","ATP binding [GO:0005524]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]","","cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; glutamatergic synapse [GO:0098978]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; recycling endosome [GO:0055037]; ATP binding [GO:0005524]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; actin cytoskeleton organization [GO:0030036]; intracellular signal transduction [GO:0035556]; nervous system development [GO:0007399]; positive regulation of JNK cascade [GO:0046330]; protein autophosphorylation [GO:0046777]; protein phosphorylation [GO:0006468]; regulation of dendrite morphogenesis [GO:0048814]; regulation of neurotransmitter receptor localization to postsynaptic specialization membrane [GO:0098696]; Wnt signaling pathway [GO:0016055]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:19816403}. Cytoplasm {ECO:0000269|PubMed:19816403}. Recycling endosome {ECO:0000250}. Cytoplasm, cytoskeleton {ECO:0000250}. Note=Associated with recycling endosomes and the cytoskeletal fraction upon RAP2A overexpression. {ECO:0000250}.",FALSE
"Q8K201",0.244093869168471,13.2074242062963,0.621698110703205,0.539879849939712,0.838868425662874,-4.62487266530575,"Q8K201","Q8K201","Q8K201","reviewed","KCT2_MOUSE","Keratinocyte-associated transmembrane protein 2","Kct2","Mus musculus (Mouse)",259,"","GO:0016020","membrane [GO:0016020]","","","membrane [GO:0016020]","SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.",FALSE
"Q9D1T5",-0.654825094068256,17.1829660892593,-0.62155091941082,0.53997507319075,0.838868425662874,-4.62488109727343,"Q9D1T5","Q9D1T5","Q9D1T5","reviewed","PRR15_MOUSE","Proline-rich protein 15","Prr15 G90","Mus musculus (Mouse)",122,"","","","","","","",FALSE
"P13808",-0.460751435254603,16.9005143977778,-0.621443073700068,0.540044848060432,0.838868425662874,-4.62488727410663,"P13808","P13808","P13808","reviewed","B3A2_MOUSE","Anion exchange protein 2 (AE 2) (Anion exchanger 2) (Band 3-related protein) (B3RP) (Non-erythroid band 3-like protein) (Solute carrier family 4 member 2)","Slc4a2 Ae2","Mus musculus (Mouse)",1237,"amelogenesis [GO:0097186]; chloride transport [GO:0006821]; negative regulation of CD8-positive, alpha-beta T cell differentiation [GO:0043377]; negative regulation of CD8-positive, alpha-beta T cell proliferation [GO:2000565]; osteoclast differentiation [GO:0030316]; positive regulation of enamel mineralization [GO:0070175]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of bone resorption [GO:0045124]; spermatogenesis [GO:0007283]","GO:0006821; GO:0007283; GO:0015108; GO:0016020; GO:0016323; GO:0016324; GO:0022853; GO:0030316; GO:0032956; GO:0043377; GO:0045124; GO:0070175; GO:0097186; GO:0140900; GO:2000565","apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; membrane [GO:0016020]","active monoatomic ion transmembrane transporter activity [GO:0022853]; chloride transmembrane transporter activity [GO:0015108]; chloride:bicarbonate antiporter activity [GO:0140900]","","apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; membrane [GO:0016020]; active monoatomic ion transmembrane transporter activity [GO:0022853]; chloride transmembrane transporter activity [GO:0015108]; chloride:bicarbonate antiporter activity [GO:0140900]; amelogenesis [GO:0097186]; chloride transport [GO:0006821]; negative regulation of CD8-positive, alpha-beta T cell differentiation [GO:0043377]; negative regulation of CD8-positive, alpha-beta T cell proliferation [GO:2000565]; osteoclast differentiation [GO:0030316]; positive regulation of enamel mineralization [GO:0070175]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of bone resorption [GO:0045124]; spermatogenesis [GO:0007283]","SUBCELLULAR LOCATION: Apical cell membrane {ECO:0000250|UniProtKB:P04920}; Multi-pass membrane protein {ECO:0000255}. Basolateral cell membrane {ECO:0000269|PubMed:12958022, ECO:0000269|PubMed:18971331, ECO:0000269|PubMed:23341620, ECO:0000269|PubMed:2371270}; Multi-pass membrane protein {ECO:0000255}.",FALSE
"Q9DBE9",0.231242643250271,17.2978825522222,0.621204646588355,0.540199124522718,0.838868425662874,-4.62490092637448,"Q9DBE9","Q9DBE9","Q9DBE9","reviewed","SPB1_MOUSE","pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3 (EC 2.1.1.-) (Protein ftsJ homolog 3) (Putative rRNA methyltransferase 3)","Ftsj3","Mus musculus (Mouse)",838,"RNA methylation [GO:0001510]","GO:0001510; GO:0005654; GO:0005694; GO:0005730; GO:0008649; GO:0030688; GO:0062105","chromosome [GO:0005694]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; preribosome, small subunit precursor [GO:0030688]","RNA 2'-O-methyltransferase activity [GO:0062105]; rRNA methyltransferase activity [GO:0008649]","","chromosome [GO:0005694]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; preribosome, small subunit precursor [GO:0030688]; RNA 2'-O-methyltransferase activity [GO:0062105]; rRNA methyltransferase activity [GO:0008649]; RNA methylation [GO:0001510]","SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000255|HAMAP-Rule:MF_03163}.",FALSE
"Q9R049",-0.512783350872156,17.3463795133333,-0.620959332004669,0.54035788202716,0.838868425662874,-4.62491496787256,"Q9R049","Q9R049","Q9R049","reviewed","AMFR_MOUSE","E3 ubiquitin-protein ligase AMFR (EC 2.3.2.36) (Autocrine motility factor receptor) (AMF receptor) (RING-type E3 ubiquitin transferase AMFR)","Amfr","Mus musculus (Mouse)",643,"endoplasmic reticulum unfolded protein response [GO:0030968]; ERAD pathway [GO:0036503]; learning or memory [GO:0007611]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; non-canonical NF-kappaB signal transduction [GO:0038061]; protein autoubiquitination [GO:0051865]; protein K27-linked ubiquitination [GO:0044314]; protein K48-linked ubiquitination [GO:0070936]; protein polyubiquitination [GO:0000209]; regulation of SREBP signaling pathway [GO:2000638]; ubiquitin-dependent protein catabolic process [GO:0006511]; Wnt signaling pathway [GO:0016055]","GO:0000166; GO:0000209; GO:0004842; GO:0005783; GO:0005789; GO:0005794; GO:0005886; GO:0006511; GO:0007611; GO:0008270; GO:0016055; GO:0030425; GO:0030426; GO:0030674; GO:0030968; GO:0032991; GO:0034450; GO:0036503; GO:0036513; GO:0038023; GO:0038061; GO:0042802; GO:0043025; GO:0043130; GO:0044314; GO:0048471; GO:0051087; GO:0051865; GO:0061630; GO:0070936; GO:0090090; GO:1904288; GO:1990381; GO:2000638","dendrite [GO:0030425]; Derlin-1 retrotranslocation complex [GO:0036513]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; growth cone [GO:0030426]; neuronal cell body [GO:0043025]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]","BAT3 complex binding [GO:1904288]; identical protein binding [GO:0042802]; nucleotide binding [GO:0000166]; protein-folding chaperone binding [GO:0051087]; protein-macromolecule adaptor activity [GO:0030674]; signaling receptor activity [GO:0038023]; ubiquitin binding [GO:0043130]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]; ubiquitin-specific protease binding [GO:1990381]; ubiquitin-ubiquitin ligase activity [GO:0034450]; zinc ion binding [GO:0008270]","Q9JI78; Q01853","dendrite [GO:0030425]; Derlin-1 retrotranslocation complex [GO:0036513]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; growth cone [GO:0030426]; neuronal cell body [GO:0043025]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; BAT3 complex binding [GO:1904288]; identical protein binding [GO:0042802]; nucleotide binding [GO:0000166]; protein-folding chaperone binding [GO:0051087]; protein-macromolecule adaptor activity [GO:0030674]; signaling receptor activity [GO:0038023]; ubiquitin binding [GO:0043130]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]; ubiquitin-specific protease binding [GO:1990381]; ubiquitin-ubiquitin ligase activity [GO:0034450]; zinc ion binding [GO:0008270]; endoplasmic reticulum unfolded protein response [GO:0030968]; ERAD pathway [GO:0036503]; learning or memory [GO:0007611]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; non-canonical NF-kappaB signal transduction [GO:0038061]; protein autoubiquitination [GO:0051865]; protein K27-linked ubiquitination [GO:0044314]; protein K48-linked ubiquitination [GO:0070936]; protein polyubiquitination [GO:0000209]; regulation of SREBP signaling pathway [GO:2000638]; ubiquitin-dependent protein catabolic process [GO:0006511]; Wnt signaling pathway [GO:0016055]","SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:16987818}; Multi-pass membrane protein {ECO:0000255}. Note=Palmitoylation promotes localization to the peripheral endoplasmic reticulum. {ECO:0000250|UniProtKB:Q9UKV5}.",FALSE
"Q4KWH5",-0.258684075506498,15.0720926074074,-0.620928915493393,0.540377568068674,0.838868425662874,-4.62491670851179,"Q4KWH5","Q4KWH5","Q4KWH5","reviewed","PLCH1_MOUSE","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-1 (EC 3.1.4.11) (Phosphoinositide phospholipase C-eta-1) (Phospholipase C-eta-1) (PLC-eta-1) (Phospholipase C-like protein 3) (PLC-L3)","Plch1 Kiaa1069 Plcl3","Mus musculus (Mouse)",1682,"intracellular signal transduction [GO:0035556]; lipid catabolic process [GO:0016042]","GO:0004435; GO:0005509; GO:0005737; GO:0005829; GO:0016020; GO:0016042; GO:0035556; GO:0043231; GO:0050429","cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]","calcium ion binding [GO:0005509]; calcium-dependent phospholipase C activity [GO:0050429]; phosphatidylinositol-4,5-bisphosphate phospholipase C activity [GO:0004435]","","cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; calcium ion binding [GO:0005509]; calcium-dependent phospholipase C activity [GO:0050429]; phosphatidylinositol-4,5-bisphosphate phospholipase C activity [GO:0004435]; intracellular signal transduction [GO:0035556]; lipid catabolic process [GO:0016042]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q4KWH8}. Membrane {ECO:0000250|UniProtKB:Q4KWH8}.",FALSE
"Q66GT5",-0.152768245942579,20.7246154477778,-0.620746747023242,0.540495478323185,0.838868425662874,-4.62492713174918,"Q66GT5","Q66GT5","Q66GT5","reviewed","PTPM1_MOUSE","Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1 (EC 3.1.3.27) (PTEN-like phosphatase) (Phosphoinositide lipid phosphatase) (Protein-tyrosine phosphatase mitochondrial 1) (EC 3.1.3.16, EC 3.1.3.48)","Ptpmt1 Plip","Mus musculus (Mouse)",193,"cardiolipin biosynthetic process [GO:0032049]; phosphatidylinositol metabolic process [GO:0046488]; regulation of intrinsic apoptotic signaling pathway [GO:2001242]","GO:0004439; GO:0004722; GO:0004725; GO:0005739; GO:0005743; GO:0008962; GO:0032049; GO:0046488; GO:2001242","mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]","phosphatidylglycerophosphatase activity [GO:0008962]; phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity [GO:0004439]; protein serine/threonine phosphatase activity [GO:0004722]; protein tyrosine phosphatase activity [GO:0004725]","","mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; phosphatidylglycerophosphatase activity [GO:0008962]; phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity [GO:0004439]; protein serine/threonine phosphatase activity [GO:0004722]; protein tyrosine phosphatase activity [GO:0004725]; cardiolipin biosynthetic process [GO:0032049]; phosphatidylinositol metabolic process [GO:0046488]; regulation of intrinsic apoptotic signaling pathway [GO:2001242]","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:16039589}; Peripheral membrane protein {ECO:0000250|UniProtKB:P0C089}; Matrix side {ECO:0000250|UniProtKB:P0C089}.",FALSE
