feature	Acetatifactor_aquisgranensis	Acutalibacter_caecimuris	Acutalibacter_intestini	Acutalibacter_muris	Acutalibacter_sp_1XD8_33	Adlercreutzia_SGB42953	Adlercreutzia_aquisgranensis	Adlercreutzia_caecimuris	Adlercreutzia_mucosicola	Adlercreutzia_muris	Akkermansia_muciniphila	Alistipes_finegoldii	Alistipes_muris	Alistipes_timonensis	Anaerostipes_hominis	Anaerostipes_hominis_ex_Lee_et_al_2021	Atopobiaceae_bacterium_FL090493	Bacillota_unclassified_SGB43543	Bacillota_unclassified_SGB43546	Bacillota_unclassified_SGB43549	Bacillota_unclassified_SGB43550	Bacillota_unclassified_SGB63211	Bacteroidales_bacterium	Bacteroides_caecimuris	Bacteroides_intestinalis	Bifidobacterium_pseudolongum	Blautia_pseudococcoides	Caniella_muris	Clostridia_bacterium	Clostridiaceae_bacterium	Clostridiales_bacterium	Coriobacteriaceae_bacterium	Cutibacterium_acnes	Duncaniella_dubosii	Duncaniella_freteri	Duncaniella_muricolitica	Duncaniella_muris	Enterococcus_gallinarum	Escherichia_coli	Eubacteriaceae_bacterium	Faecalibaculum_rodentium	Flintibacter_SGB43538	GGB115370_SGB161393	GGB14001_SGB21428	GGB141797_SGB41693	GGB143828_SGB43507	GGB1503_SGB2082	GGB1690_SGB40190	GGB18828_SGB27767	GGB22635_SGB33556	GGB22635_SGB63107	GGB24132_SGB35935	GGB24146_SGB35950	GGB24148_SGB35952	GGB25041_SGB36960	GGB27478_SGB39772	GGB27480_SGB39776	GGB27482_SGB39778	GGB27770_SGB40184	GGB27849_SGB40283	GGB27860_SGB40294	GGB27861_SGB40295	GGB27866_SGB40300	GGB27873_SGB41457	GGB27876_SGB40310	GGB27884_SGB40318	GGB27885_SGB40319	GGB27894_SGB40329	GGB27919_SGB40357	GGB27929_SGB40368	GGB28310_SGB40880	GGB28317_SGB40889	GGB28380_SGB40960	GGB28382_SGB40962	GGB28394_SGB40975	GGB28419_SGB41002	GGB28421_SGB41004	GGB28439_SGB41022	GGB28456_SGB41039	GGB28765_SGB41414	GGB28769_SGB41421	GGB28772_SGB41425	GGB28778_SGB41431	GGB28793_SGB41446	GGB28796_SGB41449	GGB28803_SGB41457	GGB28814_SGB41469	GGB28845_SGB41512	GGB28865_SGB41537	GGB28869_SGB41543	GGB28870_SGB41545	GGB28870_SGB41546	GGB28879_SGB43526	GGB28898_SGB41580	GGB28901_SGB41592	GGB28904_SGB41597	GGB28925_SGB41622	GGB28927_SGB41625	GGB28928_SGB41627	GGB28934_SGB41635	GGB28942_SGB41646	GGB28946_SGB41652	GGB28948_SGB41654	GGB28949_SGB41655	GGB28949_SGB41656	GGB28956_SGB41665	GGB28957_SGB41666	GGB28961_SGB41670	GGB28988_SGB41701	GGB28990_SGB41704	GGB29003_SGB41719	GGB29531_SGB42317	GGB30045_SGB42945	GGB30046_SGB42947	GGB30147_SGB43074	GGB30294_SGB43258	GGB30296_SGB43260	GGB30298_SGB43262	GGB30414_SGB43453	GGB30454_SGB43514	GGB30454_SGB43516	GGB30455_SGB43519	GGB30460_SGB43527	GGB30461_SGB102216	GGB30461_SGB43529	GGB30461_SGB63204	GGB30461_SGB63208	GGB30461_SGB63209	GGB30468_SGB43552	GGB30472_SGB43556	GGB30475_SGB63182	GGB30667_SGB43809	GGB30861_SGB44083	GGB31108_SGB44379	GGB3171_SGB4185	GGB32371_SGB41694	GGB42322_SGB59489	GGB42570_SGB59765	GGB42598_SGB59794	GGB42646_SGB59844	GGB45514_SGB63186	GGB45515_SGB63187	GGB45656_SGB63370	GGB46159_SGB63927	GGB46162_SGB63930	GGB70518_SGB94950	GGB70852_SGB95305	GGB73359_SGB46611	GGB74395_SGB43523	GGB74408_SGB43542	GGB75057_SGB102223	GGB75074_SGB102167	GGB75094_SGB102310	GGB75104_SGB102231	GGB75725_SGB102612	GGB75726_SGB102611	GGB75879_SGB103683	GGB79741_SGB1950	GGB80032_SGB42945	GGB9439_SGB42949	Hominisplanchenecus_murintestinalis	Lachnospiraceae_bacterium	Lachnospiraceae_bacterium_A2	Lachnospiraceae_bacterium_MD308	Lachnospiraceae_unclassified_SGB41405	Lachnospiraceae_unclassified_SGB7275	Lactobacillus_intestinalis	Lactobacillus_johnsonii	Lepagella_muris	Ligilactobacillus_murinus	Limosilactobacillus_reuteri	Muribaculaceae_bacterium	Muribaculum_gordoncarteri	Muribaculum_intestinale	Muricaecibacterium_torontonense	Neglectibacter_caecimuris	Neglectibacter_sp_X4	Oscillibacter_SGB43496	Oscillibacter_SGB43499	Oscillibacter_SGB43502	Oscillibacter_SGB94990	Oscillibacter_sp_CU971	Oscillospiraceae_bacterium	Oscillospiraceae_unclassified_SGB102175	Oscillospiraceae_unclassified_SGB43526	Parabacteroides_SGB1950	Parabacteroides_distasonis	Parabacteroides_goldsteinii	Paramuribaculum_intestinale	Parasutterella_muris	Parasutterella_sp_NM82_D38	Parvibacter_caecicola	Pseudoflavonifractor_sp_524_17	Pseudomonas_aeruginosa	Sangeribacter_muris	Schaedlerella_arabinosiphila	Thomasclavelia_cocleata	Turicibacter_sp_1E2	Turicimonas_muris	bacterium_1xD42_67
SLC_SMT_NEG_110J	NA	NA	NA	NA	NA	NA	0.00124233194891116	0.00597759254533334	0.00125213496926994	0.0100652913296945	0.0293213963615045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0082003872353747	NA	NA	0.00937723179418414	NA	0.0104642421172467	NA	0.000759975135683444	NA	0.00180632703004481	NA	0.0087156082725921	0.00100288112375397	0.00228321986471189	0.0018710912465135	NA	NA	0.000761582188201277	0.17725106274383	NA	NA	0.00904216134421586	NA	NA	0.0146781748768837	NA	0.00160391876542369	NA	0.00222351786367438	0.0372522808896386	0.00511042700671041	0.00441529644012154	0.00136286088774867	NA	NA	0.000300920583964316	NA	0.0181507743100441	0.00238125006829973	0.00104281637882213	0.0009340992759907	NA	0.00753193374058187	0.0192220355184319	0.00144988278158935	NA	0.237926535844021	0.00087455798020497	0.0378440779793307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00968916068789562	0.00149319284694496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00310595040121673	NA	NA	0.00112365112046916	NA	NA	NA	NA	NA	NA	NA	0.00329526118781751	0.000636312444436159	NA	0.0249784976373114	NA	NA	NA	NA	NA	NA	NA	0.000314500177740008	NA	0.00081598091592994	NA	NA	0.00246795055163685	NA	0.018511396895046	NA	NA	NA	NA	0.000713370612666274	0.0013103906230414	0.00474233162750065	0.000683961551589921	0.000609635372640124	0.00517591439681212	0.0243122940160435	0.0156361388827642	0.188984474587036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00665335812908231	0.00156896537316081	NA	0.00109367959101156	NA	NA	0.00143967799810111	NA	NA	0.00192886478452961	0.00501520914502878	NA
SLC_SMT_NEG_153J	NA	NA	NA	NA	NA	0.0010533742232669	0.000765453840754309	0.000855044947372369	NA	0.0039956633331964	0.0695508477754935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00476468938713325	NA	NA	0.0275929177301443	NA	0.000600060370402785	NA	NA	0.000525615447678687	0.001072378397398	NA	0.00416770112006744	NA	0.00242324653450669	0.00240617135549415	NA	NA	NA	0.174207263381064	NA	NA	0.00287077340201509	NA	NA	0.039397939190215	NA	0.00248347404876428	0.000680149389955294	0.000550478051429153	0.0211465732651993	0.00233265520819751	0.00226764092827532	0.00146803672949594	0.000286420052975922	0.000211260687615315	0.000701082559204968	NA	0.0213735516908178	0.00400373653498894	0.000929418425832817	0.00150168697767545	NA	0.00273317175022371	0.0184614835044126	0.00124134408093206	NA	0.196853523184557	0.000903984267973144	0.010481159254622	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000906913482782826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00214032725044965	0.000537689528235666	NA	0.000469174479394581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00241567344255971	NA	NA	NA	NA	NA	0.00440032364251434	NA	NA	NA	NA	0.0083642657226498	0.00107552194499863	0.000529330549388526	0.103872672033322	0.000212046574515474	NA	NA	NA	NA	NA	NA	0.000319927412628131	NA	0.00510919362645724	NA	NA	0.00321056231993813	0.000837898324096185	0.00422950040812536	NA	NA	0.000890767079197752	NA	0.000439096444397609	0.000355935321508117	0.00682078385073864	NA	NA	0.00788416027091665	0.013756807298746	0.0172314276171373	0.180597309766252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00174738380037044	0.0013052866968995	NA	0.000528616106752019	NA	NA	0.000955709914856299	NA	NA	NA	0.0019957240608205	NA
SLC_SMT_NEG_193I	0.000579858143720644	0.000237820237962889	0.000653600396215767	0.000458044902488692	0.00081384684977931	NA	0.00106074487102297	0.00699089521915596	0.000324177072419608	0.00902514392707498	0.00775177850868997	NA	0.000203778550659984	0.000467947938794991	NA	NA	NA	0.000651743576908336	0.000866397783511845	0.000207433242630166	0.000288484879065653	0.00044100932217607	0.0101902243591822	NA	NA	0.00328503756139146	NA	0.00572448550484323	0.00101397070846911	0.00158295319624623	0.000666716024657146	0.00264838432552129	NA	0.00574113793196543	0.000340063193160963	0.00962321658400186	0.00160284768882585	NA	NA	0.000762474848940381	0.215974139871192	0.000408234987733793	0.00045279865111214	0.00595325743284769	0.00138937241511595	NA	0.0223621464925509	NA	0.000346724164009843	0.000391641507256273	0.00157643959200905	0.0252219429592182	0.00255878542560715	0.00149795213461716	0.000796546009565626	0.00019142922859945	0.000329718057019561	0.000740959323632052	0.00038114900450317	0.00658646229000405	0.0015117751227947	0.000294084810310287	0.00107209210012394	NA	0.00211418035810558	0.0174589940613613	0.00277276174579684	NA	0.150603696166829	0.000872675601170303	0.0436219317829344	0.000731793120384257	NA	NA	NA	NA	NA	NA	NA	NA	0.000913201419388047	NA	0.00145344741788349	0.000482183553485297	NA	0.000423177962160262	0.000440213542472885	NA	0.00102189903217862	0.000429927352976163	0.000762681162196762	0.000774765224356235	NA	NA	0.00124686890160119	0.000797371262591151	NA	NA	0.000565563582385658	0.000620354488616047	0.000407999201155071	0.000691886241935657	0.000961478721381257	0.000478469914870435	NA	0.000700433505414308	0.000506528517738283	0.000587108581016327	NA	0.000847888537082214	NA	0.000706328169882344	0.00785517092345931	0.000624480753743672	0.000360753465443767	0.000660615046932729	0.000496183381596881	0.0007589675235819	NA	NA	0.00116894143733376	NA	NA	0.00162212324163633	NA	NA	0.000263727288299905	0.000408971820792297	0.000325798105148317	0.000261163109256309	0.000506764304317005	0.00022467513619917	0.00331645612300609	NA	0.000225323549290654	NA	NA	0.00199342815647788	0.000630021738343625	0.00127758010347966	0.000737186738372509	NA	0.000190279769028183	0.00350511485930556	0.000244864362002191	NA	0.0308545895916495	NA	0.000264523068003089	0.000272392445067917	0.000339856879904582	0.000879189205407482	0.000313655096344164	0.000198885979151515	0.00102620213724029	0.00020469222365253	0.00196531060696535	NA	NA	0.00373300258763981	0.0135609703419389	0.0681433822900936	0.0010482187090284	NA	0.00040116139037215	0.00040776341457635	0.000595184271337536	0.00178743910664238	0.00814465789548453	0.000687730503485692	0.000690471522463328	0.00651345687056743	0.0368238510385279	0.0281419828967489	0.130136301147562	NA	0.000671284389619873	0.000378172198946812	0.000432904158532521	NA	0.000423266382127283	0.000405081342243394	0.000647086791978588	0.000415043325194374	0.000413098085919922	NA	NA	NA	0.0248005333963984	0.000824928818979216	NA	0.000384332123315909	NA	NA	0.000421586402753893	0.00225895331744053	NA	0.000611866171782076	0.000561083637389951	0.000401220337016831
SLC_SMT_NEG_159I	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.152413745845753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0986355226641998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.493006304176517	NA	NA	0.0382833110631446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.052536231884058	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0539195532257512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05671189228081	NA	NA	NA	NA	NA	0.02008599719053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0344074416692363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC_SMT_NEG_103I	NA	NA	NA	NA	NA	0.000449458304023106	0.00195717399744697	0.0156092181440215	0.00103887145000021	0.0136472983969753	0.0225275808639915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000425684784804432	NA	NA	0.0179689749753937	NA	0.0152503767946097	0.000502288346731271	0.00045903934566679	NA	0.00207143015760903	NA	NA	NA	0.000466829538405113	NA	NA	NA	0.000511063506367542	0.191504382923611	NA	0.000416551455387088	0.00226703562929714	NA	NA	0.00492031259625813	NA	NA	NA	0.00358089192871562	0.00833613302712205	0.00222074218509355	0.000540881140641812	0.00123147724977185	NA	NA	0.000182890444460045	NA	NA	NA	NA	NA	NA	0.00176103127108725	0.000570967402251885	0.000491140312295396	NA	0.0219383020316823	NA	0.336903584634803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000625006267971169	NA	NA	NA	NA	NA	0.0011032972393706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0224852720586023	0.000929002869656286	NA	0.000340306063241322	NA	NA	NA	NA	NA	NA	NA	NA	0.000548357934821696	NA	NA	0.00054329878666405	NA	NA	0.000371019121968272	NA	0.0020417916082253	NA	NA	0.000706176494606679	NA	NA	NA	NA	NA	NA	NA	0.000554625905990461	NA	NA	0.000440951771722639	NA	NA	NA	NA	0.000596173600594848	NA	NA	0.000130105172974514	0.000164489471957455	0.000283446610496094	NA	NA	0.00522130952602677	NA	0.0302844190414517	NA	NA	NA	NA	0.000544462838452535	0.00179080413413888	NA	0.000646451683612873	0.000451741636377442	0.000915571502866075	0.0171886125648825	0.00121974718944173	0.23334734374127	NA	NA	NA	0.000446055691102919	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00257242013888391	0.00101178486030662	NA	0.00195833804923545	NA	NA	NA	NA	NA	0.000309727318182274	0.000476276266380895	NA
SLC_SMT_NEG_155I	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0179264277564368	NA	NA	NA	NA	NA	NA	NA	0.857673184693246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0276967908400435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0622588011163586	NA	NA	NA	NA	NA	NA	NA	0.0110834642725197	NA	NA	NA	NA	0.0119484789540296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0114128523673657	NA	NA
SLC_SMT_NEG_191J	NA	NA	NA	NA	0.000912167990321839	NA	0.00111785719491266	0.00538783890586831	NA	0.00681330533958733	0.00117789973374615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00393420033889227	NA	NA	0.0313257805910753	NA	0.0163192792458831	0.000902922309523204	NA	0.000729321055939414	0.00196389137434543	NA	0.00719107297974804	NA	0.00326872886682108	0.00160940109525422	NA	NA	0.00128688999445477	0.392269436107016	NA	NA	0.00419014253794156	NA	NA	0.012561943342033	NA	0.00101854770586378	0.00168064722376136	0.00233012910668667	0.0105660727893958	0.0011151378770307	0.000941427850731638	0.00342862475827983	NA	NA	0.000364606141612068	NA	0.00458944717572733	0.0010209407055999	NA	NA	NA	0.00189155751868552	0.00282689409736159	NA	NA	0.0386771845531432	0.000757384416481155	0.0386807740527474	NA	NA	NA	NA	NA	NA	NA	NA	0.00230511138217272	NA	NA	0.0012515388619894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00690162878439312	0.00109740792444038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00294654408416746	NA	NA	NA	NA	0.000788602185765959	0.00213346803746393	NA	NA	NA	NA	0.00149812660752477	0.000705934922154631	NA	0.0319582939304172	NA	NA	NA	NA	NA	NA	NA	0.000284984514028526	NA	0.00052178271518887	NA	NA	0.00371067240899585	0.00230989738164495	0.0109930056968622	NA	NA	NA	NA	0.00222081252783222	0.00330462386286284	0.00138532930178141	0.00172328612815036	0.00242182450566608	0.00386045243793374	0.0134176582931255	0.0143091594675445	0.26955978159309	NA	0.000884430947925933	0.00102627056864853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00708926171824778	0.00220286502981134	NA	0.000867571177057833	NA	NA	0.00106238311012084	NA	NA	0.00119834900421842	0.00120748591230178	NA
SLC_SMT_NEG_160J	NA	NA	NA	NA	NA	NA	0.00434198392833619	0.00822640846616607	0.0063592851183419	NA	0.184165459096298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0220989768585606	NA	NA	0.0173407104904931	NA	NA	NA	NA	NA	NA	NA	0.0124384139112106	NA	0.00773284152285601	0.0108382733939314	NA	NA	NA	0.0485566240723664	NA	NA	0.00785315944320028	NA	NA	0.0365265885039301	NA	0.0091107890923462	NA	NA	0.0206437447854916	0.00751591797303825	0.00634172045843762	NA	NA	NA	NA	NA	0.0224704694155359	0.0129583278443771	0.00587274403899354	NA	NA	NA	0.0325481930356123	0.00666666666666667	NA	0.0568005971984367	0.00756861195275106	0.0330760110657357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0062626794888684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00524919861239187	NA	NA	NA	NA	NA	0.0346910815439336	0.00546348746322399	NA	0.130069819523119	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04406973169982	NA	NA	0.00866815966275853	NA	0.0331383656083959	NA	NA	NA	NA	NA	NA	0.0192122250032934	NA	NA	0.0156220085188601	0.0129644754753436	0.0206007113687261	0.0564115399815571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0103157247617793	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00920827295481491	NA
SLC_SMT_NEG_192I	NA	NA	NA	NA	NA	NA	0.00276320126976375	0.00818411574384958	NA	0.00864709114217691	0.00878676515475246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0163130456016116	NA	NA	0.0211581710518283	NA	0.00622526097307857	NA	NA	NA	0.00418289481716623	NA	0.00823392955253037	0.00293754960014651	0.0122820340638545	NA	NA	NA	NA	0.251670593980831	NA	NA	0.0125569867529455	NA	NA	0.0365945912947927	NA	NA	0.00378926805445333	0.00375264025395275	0.0278630120261278	0.00665405042427202	0.00557475123618827	NA	NA	NA	0.00167706489225322	NA	0.0107465966668702	0.00414040656858556	NA	0.00430156889078811	NA	0.00621109822355168	0.0397001404065686	0.00424784811672059	NA	0.0986030156889079	0.0057095415420304	0.0191079909651425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00691972407056956	0.00238569073927111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00545070508515964	NA	NA	NA	NA	NA	0.0106308528172883	NA	NA	NA	NA	0.00635419083084061	NA	NA	0.0377827971430316	NA	NA	NA	NA	NA	NA	NA	0.0014568097185764	NA	0.0082544411208107	NA	NA	0.00439728954276296	NA	0.0171095781698309	NA	NA	NA	NA	0.00376582626213296	0.00441975459373665	0.00729283926500214	0.00343666442830108	0.00549856541114706	0.0190655027165619	0.0560434649899274	0.0315624198766864	0.089387461082962	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0254587632012698	0.00530858921921739	NA	NA	NA	NA	NA	NA	NA	NA	0.00540284475917221	NA
SLC_SMT_NEG_158I	NA	NA	NA	0.00206786554834307	NA	NA	NA	NA	NA	NA	0.170464089670024	NA	NA	NA	NA	NA	NA	0.000605323557674254	0.00071192629649051	0.000324204738913289	0.00041254897855335	0.000588409877134266	NA	NA	NA	NA	0.000941942007075608	0.031208171614582	0.000747615714143696	NA	NA	NA	NA	NA	NA	0.000783253408003181	NA	NA	NA	NA	0.641562488911712	NA	NA	0.0199338328541469	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00156319649320955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0797170211936176	NA	NA	0.00057190998694388	0.000323532329595186	0.000307342782167001	0.00028401535120818	0.000266118918587887	0.000269429241384704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00190586662647383	NA	0.000732253747414715	NA	0.00582518537031805	NA	NA	NA	NA	NA	NA	NA	NA	0.0028982910562009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000574599624216294	NA	NA	NA	NA	NA	NA	0.0107408078284169	NA	NA	NA	0.000769287983704108	NA	NA	NA	NA	NA	NA	0.00751505343429956	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0033003918284268	NA	NA	NA	0.00504120782920307	NA	NA	NA	0.000524375820533332	0.000369463058401025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000561513504410126	NA	0.000504565607546129	NA	NA	NA	NA	NA	0.00324442668364311	NA	NA	0.000265963747206786	NA	NA	NA	0.000856442576089063	0.000716064199986531	NA	NA
SLC_SMT_NEG_110I	NA	NA	NA	0.000277012221464039	NA	0.00039157847188579	0.00216125895656314	0.0162640078017776	0.000773667269414357	0.0115083869023054	0.0670020758518873	NA	NA	0.00033150595754567	NA	NA	NA	NA	0.000417718211251596	0.000234653765924069	NA	0.00036310944881412	0.000526101795046672	NA	NA	0.0371795376509875	NA	0.0125283543561732	0.000288658639993358	0.000492571612317816	NA	0.00253825783784556	NA	0.000312957957665642	0.000290729114398571	0.0010757839930416	NA	NA	NA	0.000395518124573486	0.195109085100783	0.000420392574024996	0.000272497436997117	0.00151627742275053	NA	0.000414497473287933	0.0204720169776601	NA	NA	NA	0.00360282676119226	0.0473440716379543	0.00392797751257748	0.000673421800295324	0.000636009478056695	6.73479313473247e-05	8.82252149332161e-05	0.000258320438639205	NA	0.000388760326167584	0.000320319644439731	NA	NA	NA	0.00247326794679306	0.00236373409943954	0.00139078366852349	NA	0.0501736049653887	0.000764235108235056	0.290293567102163	0.000494699599900951	NA	NA	NA	NA	NA	NA	NA	NA	0.000220476767566156	NA	0.000280606795084199	NA	NA	0.000279859123771206	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000368170608471306	NA	NA	NA	NA	NA	0.00066053884844067	NA	0.000383584140154553	NA	NA	NA	NA	NA	NA	NA	0.000286530652410223	0.0155623757877113	0.00118103310863989	NA	0.000403426186537839	NA	0.000277846162543916	NA	0.000366560239489474	0.000442650173881029	0.000285437902029695	0.0004424488777583	NA	0.000689324193990914	NA	0.000271519712972434	0.00131541264885597	NA	NA	0.000234164903911727	NA	0.00284992174900795	NA	NA	0.000683831685499309	NA	NA	0.000429393386369877	NA	NA	0.000228873691542851	NA	0.00144973467589412	NA	NA	0.000657979512023115	0.000113358473685377	NA	NA	NA	0.00105479168309986	NA	NA	0.000231059192303909	0.000108153531083385	0.000507151202921186	NA	NA	0.00493744881147436	NA	0.0207667720145132	NA	NA	NA	NA	0.0016967825316605	0.00516491343015811	0.000409522583397631	0.000766104286517539	0.000620135840950067	0.00132634015266125	0.00506127468354165	0.0014507123999188	0.13594913235476	NA	0.000332339898625547	NA	0.000426000108872446	0.000297458156215511	NA	NA	NA	NA	0.000423555798810737	NA	NA	NA	0.00427866411496033	0.00190843102641554	NA	0.00143535638141348	NA	NA	NA	0.000499501950257485	NA	0.000356322893819257	0.000482650589126173	NA
