"external_gene_name","HET","padj_HET","MUT","padj_MUT","description","mean_coef"
"Akap13",-0.284630295617875,0.151972406316233,-0.295763979846068,0.207671701037539,"A kinase anchor protein 13 [Source:MGI Symbol;Acc:MGI:2676556]",-0.290197137731972
"Ubap1",-0.316583671784915,0.129039884424469,-0.26348086139348,0.271384687186805,"ubiquitin-associated protein 1 [Source:MGI Symbol;Acc:MGI:2149543]",-0.290032266589197
"Tle3",-0.236950264286861,0.339444499436188,-0.343102257727038,0.237558527911579,"transducin-like enhancer of split 3 [Source:MGI Symbol;Acc:MGI:104634]",-0.29002626100695
"Arhgap26",-0.368301434006008,0.0999455607070447,-0.211202404307158,0.421859308954965,"Rho GTPase activating protein 26 [Source:MGI Symbol;Acc:MGI:1918552]",-0.289751919156583
"Smg1",-0.288815899751807,0.165616628913963,-0.290042692778605,0.236615362214997,"SMG1 nonsense mediated mRNA decay associated PI3K related kinase [Source:MGI Symbol;Acc:MGI:1919742]",-0.289429296265206
"Avl9",-0.301630658856169,0.146006974450291,-0.276758634143057,0.250226773070177,"AVL9 cell migration associated [Source:MGI Symbol;Acc:MGI:1926187]",-0.289194646499613
"Slc30a7",-0.30889815050387,0.0922524651762223,-0.269431874774898,0.210726324480298,"solute carrier family 30 (zinc transporter), member 7 [Source:MGI Symbol;Acc:MGI:1913750]",-0.289165012639384
"Xpr1",-0.301836499405929,0.154569839967637,-0.276353276388348,0.260603784137055,"xenotropic and polytropic retrovirus receptor 1 [Source:MGI Symbol;Acc:MGI:97932]",-0.289094887897138
"Xpnpep3",-0.331515970265872,0.21539802444906,-0.246658495397643,0.435731173388105,"X-prolyl aminopeptidase 3, mitochondrial [Source:MGI Symbol;Acc:MGI:2445217]",-0.289087232831758
"Ddx5",-0.31013214591845,0.00576307818499283,-0.267989873170494,0.0909135596180853,"DEAD box helicase 5 [Source:MGI Symbol;Acc:MGI:105037]",-0.289061009544472
"Spen",-0.284375228918415,0.194257652319259,-0.293386567501613,0.250226773070177,"spen family transcription repressor [Source:MGI Symbol;Acc:MGI:1891706]",-0.288880898210014
"Smurf1",-0.320893578009711,0.0415263346206187,-0.256689322426536,0.168155026440401,"SMAD specific E3 ubiquitin protein ligase 1 [Source:MGI Symbol;Acc:MGI:1923038]",-0.288791450218124
"Prkx",-0.228550441347804,0.313641228593274,-0.348090710217799,0.2051278057827,"protein kinase, X-linked [Source:MGI Symbol;Acc:MGI:1309999]",-0.288320575782802
"Tjp1",-0.28839497860508,0.22637963093287,-0.28797463365121,0.302532986911969,"tight junction protein 1 [Source:MGI Symbol;Acc:MGI:98759]",-0.288184806128145
"Zkscan7",-0.337254686797033,0.195925814933329,-0.238705202504798,0.440396288605116,"zinc finger with KRAB and SCAN domains 7 [Source:MGI Symbol;Acc:MGI:3040678]",-0.287979944650915
"Srcap",-0.307974683138185,0.120804111742882,-0.267142819743579,0.244000744481342,"Snf2-related CREBBP activator protein [Source:MGI Symbol;Acc:MGI:2444036]",-0.287558751440882
"Fyttd1",-0.299323479450898,0.124941507690441,-0.27475572255359,0.229753284985794,"forty-two-three domain containing 1 [Source:MGI Symbol;Acc:MGI:1917955]",-0.287039601002244
"Asah1",-0.275117083332157,0.24190933915176,-0.298518532438511,0.278151439441425,"N-acylsphingosine amidohydrolase 1 [Source:MGI Symbol;Acc:MGI:1277124]",-0.286817807885334
"Ube2d3",-0.307075694329709,0.0929807516430309,-0.266192801510608,0.218329728756878,"ubiquitin-conjugating enzyme E2D 3 [Source:MGI Symbol;Acc:MGI:1913355]",-0.286634247920158
"Lmbrd1",-0.323322182999095,0.131568807895924,-0.249306981219653,0.311957322491183,"LMBR1 domain containing 1 [Source:MGI Symbol;Acc:MGI:1915671]",-0.286314582109374
"Kbtbd11",-0.29341734358888,0.221091503681417,-0.279050457333523,0.318105811534959,"kelch repeat and BTB (POZ) domain containing 11 [Source:MGI Symbol;Acc:MGI:1922151]",-0.286233900461202
"Cyth3",-0.374495083117545,0.150795375768762,-0.197919107580809,0.525409263039506,"cytohesin 3 [Source:MGI Symbol;Acc:MGI:1335107]",-0.286207095349177
"Jmjd1c",-0.316889221394811,0.0551344546054595,-0.255323981886251,0.197718212882542,"jumonji domain containing 1C [Source:MGI Symbol;Acc:MGI:1918614]",-0.286106601640531
"Podn",-0.414219671076239,0.201796009427683,-0.15796055656376,0.711557653327807,"podocan [Source:MGI Symbol;Acc:MGI:2674939]",-0.286090113819999
"Tgfa",-0.311050066887415,0.243695971365594,-0.25906064555944,0.412334305399339,"transforming growth factor alpha [Source:MGI Symbol;Acc:MGI:98724]",-0.285055356223427
"Ms4a12",-0.308608007590649,0.247958330971737,-0.261378221774403,0.408134434563171,"membrane-spanning 4-domains, subfamily A, member 12 [Source:MGI Symbol;Acc:MGI:2685812]",-0.284993114682526
"Stox2",-0.346718207492588,0.189716589852365,-0.222604407313543,0.481774761475975,"storkhead box 2 [Source:MGI Symbol;Acc:MGI:1918319]",-0.284661307403065
"Kdm3a",-0.339297681927505,0.0242531130189261,-0.22940862856418,0.173014444485906,"lysine (K)-specific demethylase 3A [Source:MGI Symbol;Acc:MGI:98847]",-0.284353155245842
"Abi1",-0.256829113154867,0.164611287013788,-0.31155849768284,0.174954255023785,"abl interactor 1 [Source:MGI Symbol;Acc:MGI:104913]",-0.284193805418854
"Rab31",-0.294827631767776,0.183331063476315,-0.273421922523268,0.289426204101757,"RAB31, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1914603]",-0.284124777145522
"Zfp292",-0.298403013951646,0.0877308337263362,-0.269269079122092,0.19780822646691,"zinc finger protein 292 [Source:MGI Symbol;Acc:MGI:1353423]",-0.283836046536869
"1190002N15Rik",-0.250933897592031,0.215462077471435,-0.315698246510025,0.198636638967883,NA,-0.283316072051028
"Wasf2",-0.293925895513771,0.0707571477227285,-0.272576986806217,0.171992875549624,"WASP family, member 2 [Source:MGI Symbol;Acc:MGI:1098641]",-0.283251441159994
"Tnip1",-0.320999460352286,0.16737044365746,-0.245133278471893,0.365243971663082,"TNFAIP3 interacting protein 1 [Source:MGI Symbol;Acc:MGI:1926194]",-0.28306636941209
"Myo19",-0.17268889865379,0.431447896256567,-0.39231765093285,0.162729965916785,"myosin XIX [Source:MGI Symbol;Acc:MGI:1913446]",-0.28250327479332
"Fnbp1l",-0.276135671662554,0.173531656646686,-0.288428212845928,0.229978839117901,"formin binding protein 1-like [Source:MGI Symbol;Acc:MGI:1925642]",-0.282281942254241
"Tmed7",-0.330205096800783,0.187829829798676,-0.233681874597728,0.431807344045395,"transmembrane p24 trafficking protein 7 [Source:MGI Symbol;Acc:MGI:1913926]",-0.281943485699256
"Map2k4",-0.291745599777645,0.165753172826364,-0.271877562965443,0.266165296618133,"mitogen-activated protein kinase kinase 4 [Source:MGI Symbol;Acc:MGI:1346869]",-0.281811581371544
"Zfyve1",-0.321450779345663,0.191279192217974,-0.242121060824945,0.40037487856141,"zinc finger, FYVE domain containing 1 [Source:MGI Symbol;Acc:MGI:3026685]",-0.281785920085304
"Stk17b",-0.358144759148727,0.175626034620597,-0.205420634718211,0.517854420248939,"serine/threonine kinase 17b (apoptosis-inducing) [Source:MGI Symbol;Acc:MGI:2138162]",-0.281782696933469
"Dopey2",-0.280416907838389,0.141062889054692,-0.282829642336209,0.207671701037539,NA,-0.281623275087299
"Trim33",-0.314475947416681,0.157384252120013,-0.248484724749489,0.335793892880295,"tripartite motif-containing 33 [Source:MGI Symbol;Acc:MGI:2137357]",-0.281480336083085
"Lclat1",-0.322260222214885,0.157333502317509,-0.24067919366693,0.362948445798034,"lysocardiolipin acyltransferase 1 [Source:MGI Symbol;Acc:MGI:2684937]",-0.281469707940907
"Picalm",-0.283347676570163,0.178469251901803,-0.279232776384504,0.253527397550575,"phosphatidylinositol binding clathrin assembly protein [Source:MGI Symbol;Acc:MGI:2385902]",-0.281290226477333
"Acvr2a",-0.295755146926055,0.233009250399637,-0.266721819192954,0.357826936250949,"activin receptor IIA [Source:MGI Symbol;Acc:MGI:102806]",-0.281238483059504
"Lrrc32",-0.356038095322362,0.160822350267317,-0.206281840344777,0.494007996732141,"leucine rich repeat containing 32 [Source:MGI Symbol;Acc:MGI:93882]",-0.28115996783357
"Cers6",-0.233357287595612,0.333663602893267,-0.328303398755989,0.244000744481342,"ceramide synthase 6 [Source:MGI Symbol;Acc:MGI:2442564]",-0.280830343175801
"Csnk1g3",-0.280884168358172,0.173531656646686,-0.280247238255939,0.244761099848014,"casein kinase 1, gamma 3 [Source:MGI Symbol;Acc:MGI:1917675]",-0.280565703307055
"Cdcp1",-0.268434138685727,0.214868310909299,-0.292691061919582,0.247721926369743,"CUB domain containing protein 1 [Source:MGI Symbol;Acc:MGI:2442010]",-0.280562600302655
"Zfp955b",-0.313936708399473,0.231527804039483,-0.246368652969016,0.42885126280538,"zinc finger protein 955B [Source:MGI Symbol;Acc:MGI:4834573]",-0.280152680684244
"Dnmt3a",-0.303931949676551,0.0659768107140516,-0.255824650569304,0.197718212882542,"DNA methyltransferase 3A [Source:MGI Symbol;Acc:MGI:1261827]",-0.279878300122927
"Nsun3",-0.298879076624168,0.159007425553432,-0.260148097021682,0.2893266274348,"NOL1/NOP2/Sun domain family member 3 [Source:MGI Symbol;Acc:MGI:2146565]",-0.279513586822925
"Ell2",-0.270894306525522,0.239406068443325,-0.28727268179873,0.286367572657878,"elongation factor for RNA polymerase II 2 [Source:MGI Symbol;Acc:MGI:2183438]",-0.279083494162126
"Wasl",-0.277306408968624,0.242379729146113,-0.280315004747041,0.313435475258253,"WASP like actin nucleation promoting factor [Source:MGI Symbol;Acc:MGI:1920428]",-0.278810706857832
"Hectd1",-0.287394939046627,0.088875119007663,-0.270205827545012,0.192162323269413,"HECT domain E3 ubiquitin protein ligase 1 [Source:MGI Symbol;Acc:MGI:2384768]",-0.278800383295819
"Mbtd1",-0.33828881843177,0.124941507690441,-0.219294602216186,0.389683363220877,"mbt domain containing 1 [Source:MGI Symbol;Acc:MGI:2143977]",-0.278791710323978
"Il1r1",-0.427061077853975,0.127929421981138,-0.129772853238013,0.724284927768737,"interleukin 1 receptor, type I [Source:MGI Symbol;Acc:MGI:96545]",-0.278416965545994
"Atxn1",-0.287019864789103,0.206506007955694,-0.269169661729799,0.309423246442997,"ataxin 1 [Source:MGI Symbol;Acc:MGI:104783]",-0.278094763259451
"Aldh3a2",-0.315257068476934,0.20275336058526,-0.240904068737465,0.407835404164554,"aldehyde dehydrogenase family 3, subfamily A2 [Source:MGI Symbol;Acc:MGI:1353452]",-0.2780805686072
"Papd5",-0.279090994869827,0.136749251762801,-0.277060796131091,0.207671701037539,NA,-0.278075895500459
"Cyp2j6",-0.461194015148266,0.246785359003007,-0.0944262334505275,0.87001474522648,"cytochrome P450, family 2, subfamily j, polypeptide 6 [Source:MGI Symbol;Acc:MGI:1270148]",-0.277810124299397
"Ncoa2",-0.251406941545577,0.170130024695969,-0.303982810052913,0.185554352475399,"nuclear receptor coactivator 2 [Source:MGI Symbol;Acc:MGI:1276533]",-0.277694875799245
"Slk",-0.275023845411158,0.180826629330435,-0.280329949420107,0.244000744481342,"STE20-like kinase [Source:MGI Symbol;Acc:MGI:103241]",-0.277676897415633
"Il1rl2",-0.432965091611852,0.178722755075377,-0.122257749994123,0.781971849770117,"interleukin 1 receptor-like 2 [Source:MGI Symbol;Acc:MGI:1913107]",-0.277611420802988
"Xiap",-0.241416664811165,0.295314312051419,-0.31369050559777,0.247668502349829,"X-linked inhibitor of apoptosis [Source:MGI Symbol;Acc:MGI:107572]",-0.277553585204467
"Sulf2",-0.435281579972225,0.132784716318393,-0.119706945767095,0.753955732296859,"sulfatase 2 [Source:MGI Symbol;Acc:MGI:1919293]",-0.27749426286966
"Tbc1d23",-0.343331031902143,0.0815955523985348,-0.211348870448325,0.350280526486375,"TBC1 domain family, member 23 [Source:MGI Symbol;Acc:MGI:1914831]",-0.277339951175234
"Ino80d",-0.303186964008933,0.180995827625925,-0.251417261229285,0.344109299697969,"INO80 complex subunit D [Source:MGI Symbol;Acc:MGI:3027003]",-0.277302112619109
"Arhgap35",-0.261020405775365,0.163672506268977,-0.293321308714256,0.19780822646691,"Rho GTPase activating protein 35 [Source:MGI Symbol;Acc:MGI:1929494]",-0.27717085724481
"Ctdspl2",-0.297498079824325,0.221783907800939,-0.256840772799875,0.366241405849189,"CTD small phosphatase like 2 [Source:MGI Symbol;Acc:MGI:1196405]",-0.2771694263121
"Sec16b",-0.364723065599856,0.249896859642548,-0.188596237816438,0.636742970117121,"SEC16 homolog B, endoplasmic reticulum export factor [Source:MGI Symbol;Acc:MGI:2148802]",-0.276659651708147
"Pdgfra",-0.38928522336881,0.150795375768762,-0.163623022390805,0.623852106020279,"platelet derived growth factor receptor, alpha polypeptide [Source:MGI Symbol;Acc:MGI:97530]",-0.276454122879808
"Ptbp3",-0.260731358020002,0.182725525017767,-0.29096231671581,0.211581546332758,"polypyrimidine tract binding protein 3 [Source:MGI Symbol;Acc:MGI:1923334]",-0.275846837367906
"Pcdh1",-0.281338435349762,0.238178763122978,-0.268803119096162,0.335793892880295,"protocadherin 1 [Source:MGI Symbol;Acc:MGI:104692]",-0.275070777222962
"Gnb5",-0.37203246927174,0.16264105498483,-0.178030212316606,0.583039097280303,"guanine nucleotide binding protein (G protein), beta 5 [Source:MGI Symbol;Acc:MGI:101848]",-0.275031340794173
"Crim1",-0.288731682548449,0.163672506268977,-0.26067318084716,0.278935839925524,"cysteine rich transmembrane BMP regulator 1 [Source:MGI Symbol;Acc:MGI:1354756]",-0.274702431697805
"Sept2",-0.292045971013195,0.179178872070382,-0.254579853174028,0.31510135717757,NA,-0.273312912093612
"Tnfrsf21",-0.236430886996591,0.294661403250851,-0.309984475787157,0.242908617964919,"tumor necrosis factor receptor superfamily, member 21 [Source:MGI Symbol;Acc:MGI:2151075]",-0.273207681391874
"Ttbk2",-0.192581274490107,0.392636460491607,-0.353157982431771,0.197718212882542,"tau tubulin kinase 2 [Source:MGI Symbol;Acc:MGI:2155779]",-0.272869628460939
"Sash1",-0.2758045494869,0.180302915081175,-0.269840727332256,0.26246080113979,"SAM and SH3 domain containing 1 [Source:MGI Symbol;Acc:MGI:1917347]",-0.272822638409578
"Fpgt",-0.221524653741352,0.256037406161822,-0.323067792111325,0.190217882470592,"fucose-1-phosphate guanylyltransferase [Source:MGI Symbol;Acc:MGI:1922790]",-0.272296222926338
"B3gnt2",-0.289811643856518,0.155825382825611,-0.254335859410218,0.283415637914767,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2 [Source:MGI Symbol;Acc:MGI:1889505]",-0.272073751633368
"Ehhadh",-0.306943023074375,0.249792608370696,-0.237147503755057,0.45781613745769,"enoyl-Coenzyme A, hydratase/3-hydroxyacyl Coenzyme A dehydrogenase [Source:MGI Symbol;Acc:MGI:1277964]",-0.272045263414716
"Ap3m1",-0.294350185631874,0.208734715298768,-0.248864959394755,0.363506000517042,"adaptor-related protein complex 3, mu 1 subunit [Source:MGI Symbol;Acc:MGI:1929212]",-0.271607572513314
"Dusp11",-0.256341938495094,0.0955893947759296,-0.286736174524926,0.162729965916785,"dual specificity phosphatase 11 (RNA/RNP complex 1-interacting) [Source:MGI Symbol;Acc:MGI:1919352]",-0.27153905651001
"Sp3",-0.285434966485209,0.0995131609841665,-0.257568956660107,0.207671701037539,"trans-acting transcription factor 3 [Source:MGI Symbol;Acc:MGI:1277166]",-0.271501961572658
"Nr2c1",-0.29747360850336,0.0551344546054595,-0.245260684457071,0.19234002298932,"nuclear receptor subfamily 2, group C, member 1 [Source:MGI Symbol;Acc:MGI:1352465]",-0.271367146480216
"Ganc",-0.281360752812376,0.172949477141505,-0.260166270894781,0.278151439441425,"glucosidase, alpha; neutral C [Source:MGI Symbol;Acc:MGI:1923301]",-0.270763511853578
"Ccser2",-0.240871328179294,0.124660506690756,-0.30065556384133,0.162729965916785,"coiled-coil serine rich 2 [Source:MGI Symbol;Acc:MGI:101859]",-0.270763446010312
"Fam188a",-0.257111501914978,0.210172500590291,-0.282794517835198,0.240717160237913,NA,-0.269953009875088
"Nhlrc2",-0.265831441442117,0.165753172826364,-0.273983093670654,0.22852626170401,"NHL repeat containing 2 [Source:MGI Symbol;Acc:MGI:1914116]",-0.269907267556385
"Zdhhc5",-0.268578522311493,0.170494276816513,-0.271055947472281,0.239343773696918,"zinc finger, DHHC domain containing 5 [Source:MGI Symbol;Acc:MGI:1923573]",-0.269817234891887
"Mier3",-0.310233219266734,0.195007548414031,-0.229130006906288,0.416319683913691,"MIER family member 3 [Source:MGI Symbol;Acc:MGI:2442317]",-0.269681613086511
"Aff1",-0.292117919375129,0.0955893947759296,-0.247243552154502,0.231000115785735,"AF4/FMR2 family, member 1 [Source:MGI Symbol;Acc:MGI:1100819]",-0.269680735764815
"Stk24",-0.312339494643395,0.0914314997533151,-0.226926351149038,0.286609508979727,"serine/threonine kinase 24 [Source:MGI Symbol;Acc:MGI:2385007]",-0.269632922896216
"Ccser1",-0.284620754540273,0.188856071897843,-0.254514915769807,0.31305811096357,"coiled-coil serine rich 1 [Source:MGI Symbol;Acc:MGI:3045354]",-0.26956783515504
"Lrrc8d",-0.364926472841935,0.0450122330906687,-0.173661357026794,0.402677089371256,"leucine rich repeat containing 8D [Source:MGI Symbol;Acc:MGI:1922368]",-0.269293914934364
"Pde7a",-0.299688568321864,0.238839145024805,-0.238796284945145,0.430581774790537,"phosphodiesterase 7A [Source:MGI Symbol;Acc:MGI:1202402]",-0.269242426633505
"Lypla1",-0.355629205814181,0.211915858611752,-0.182656200684474,0.604926519843813,"lysophospholipase 1 [Source:MGI Symbol;Acc:MGI:1344588]",-0.269142703249327
"Etnk1",-0.262279598758042,0.190900687051305,-0.275594243874026,0.240717160237913,"ethanolamine kinase 1 [Source:MGI Symbol;Acc:MGI:1922570]",-0.268936921316034
"Rnf43",-0.34805962683016,0.088875119007663,-0.189593811827182,0.426716864810086,"ring finger protein 43 [Source:MGI Symbol;Acc:MGI:2442609]",-0.268826719328671
"Zfp51",-0.297033254837884,0.0518550924420938,-0.239768523201948,0.19234002298932,"zinc finger protein 51 [Source:MGI Symbol;Acc:MGI:99198]",-0.268400889019916
"Rab8a",-0.34585967231927,0.1667838054367,-0.190334614663225,0.52739903759737,"RAB8A, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:96960]",-0.268097143491247
"Hectd2",-0.298368125071811,0.23482577331,-0.23753085001394,0.425806544245146,"HECT domain E3 ubiquitin protein ligase 2 [Source:MGI Symbol;Acc:MGI:2442663]",-0.267949487542876
"Fmr1",-0.261309677133755,0.163102376453367,-0.274499324807436,0.216411135163336,"fragile X messenger ribonucleoprotein 1 [Source:MGI Symbol;Acc:MGI:95564]",-0.267904500970595
"Pus10",-0.254012455400888,0.150795375768762,-0.280804707097319,0.195543668168902,"pseudouridylate synthase 10 [Source:MGI Symbol;Acc:MGI:1921717]",-0.267408581249103
"Atp13a3",-0.302651152284811,0.215799239331053,-0.23204574332063,0.422396586472213,"ATPase type 13A3 [Source:MGI Symbol;Acc:MGI:2685387]",-0.26734844780272
"Atrnl1",-0.303282335278658,0.165347547695046,-0.229406562376593,0.366735851118178,"attractin like 1 [Source:MGI Symbol;Acc:MGI:2147749]",-0.266344448827625
"Rbm12",-0.284688972290008,0.188856071897843,-0.246712721314617,0.328382243063677,"RNA binding motif protein 12 [Source:MGI Symbol;Acc:MGI:1922960]",-0.265700846802312
"Map3k9",-0.357092602206597,0.0551344546054595,-0.174204511197207,0.419354663459424,"mitogen-activated protein kinase kinase kinase 9 [Source:MGI Symbol;Acc:MGI:2449952]",-0.265648556701902
"Tm9sf4",-0.223365973662292,0.30691392440666,-0.307334865873804,0.235827948988171,"transmembrane 9 superfamily member 4 [Source:MGI Symbol;Acc:MGI:2139220]",-0.265350419768048
"Rnft1",-0.272707906870646,0.155825382825611,-0.257438575782719,0.249585444855835,"ring finger protein, transmembrane 1 [Source:MGI Symbol;Acc:MGI:1924142]",-0.265073241326683
"Abcc5",-0.32266260661999,0.167079498739893,-0.206945393620973,0.454539371018165,"ATP-binding cassette, sub-family C member 5 [Source:MGI Symbol;Acc:MGI:1351644]",-0.264804000120481
"Gm15800",-0.316721693849452,0.148988459883875,-0.212861095415994,0.404539263473474,NA,-0.264791394632723
"Rnf2",-0.279085984927398,0.0384690916159416,-0.250434666992585,0.162729965916785,"ring finger protein 2 [Source:MGI Symbol;Acc:MGI:1101759]",-0.264760325959991
"Kif21b",-0.306103294219538,0.184940875508952,-0.222685079865169,0.413246187761737,"kinesin family member 21B [Source:MGI Symbol;Acc:MGI:109234]",-0.264394187042354
"Golim4",-0.283225891319602,0.165498285948788,-0.243290733342622,0.305320048038166,"golgi integral membrane protein 4 [Source:MGI Symbol;Acc:MGI:1920374]",-0.263258312331112
"Spred2",-0.2389667671953,0.176218026610376,-0.287312996706446,0.191831865344961,"sprouty-related EVH1 domain containing 2 [Source:MGI Symbol;Acc:MGI:2150019]",-0.263139881950873
"Ripk4",-0.320425394517527,0.217881897231223,-0.205500887290874,0.511630534243978,"receptor-interacting serine-threonine kinase 4 [Source:MGI Symbol;Acc:MGI:1919638]",-0.2629631409042
"Prr16",-0.358784102812241,0.230838643557427,-0.166519290036599,0.659323071458104,"proline rich 16 [Source:MGI Symbol;Acc:MGI:1918623]",-0.26265169642442
"Pdcd10",-0.286504095794741,0.206551621066237,-0.238682839493605,0.367290317410786,"programmed cell death 10 [Source:MGI Symbol;Acc:MGI:1928396]",-0.262593467644173
"Pou2f1",-0.332651542878823,0.139112722665666,-0.191017531949782,0.473493781740646,"POU domain, class 2, transcription factor 1 [Source:MGI Symbol;Acc:MGI:101898]",-0.261834537414303
"Foxj3",-0.274945536581484,0.126682140770301,-0.248677912613927,0.236615362214997,"forkhead box J3 [Source:MGI Symbol;Acc:MGI:2443432]",-0.261811724597706
"Casz1",-0.19878711236946,0.370887653116975,-0.324312244780678,0.215060189437751,"castor zinc finger 1 [Source:MGI Symbol;Acc:MGI:1196251]",-0.261549678575069
"Tbc1d8b",-0.27447782228361,0.246003874465842,-0.248543378225105,0.369290680552469,"TBC1 domain family, member 8B [Source:MGI Symbol;Acc:MGI:1918101]",-0.261510600254358
"Ccdc82",-0.291410859898378,0.150916508149005,-0.23121205532291,0.323654716725245,"coiled-coil domain containing 82 [Source:MGI Symbol;Acc:MGI:1913646]",-0.261311457610644
"Ccbe1",-0.312563978428399,0.233545498563338,-0.209706738566371,0.50564853949487,"collagen and calcium binding EGF domains 1 [Source:MGI Symbol;Acc:MGI:2445053]",-0.261135358497385
"Tmf1",-0.282536818312658,0.0592048685515099,-0.239537160177963,0.191831865344961,"TATA element modulatory factor 1 [Source:MGI Symbol;Acc:MGI:2684999]",-0.26103698924531
"Lamp2",-0.275200659677901,0.205964836500723,-0.246017095354357,0.332462083259393,"lysosomal-associated membrane protein 2 [Source:MGI Symbol;Acc:MGI:96748]",-0.260608877516129
"Col23a1",-0.394919604047741,0.172448804027458,-0.126128846842634,0.742557968193128,"collagen, type XXIII, alpha 1 [Source:MGI Symbol;Acc:MGI:2653243]",-0.260524225445187
"Etfdh",-0.327865552098698,0.0950672951991452,-0.192975298353853,0.399430332640444,"electron transferring flavoprotein, dehydrogenase [Source:MGI Symbol;Acc:MGI:106100]",-0.260420425226276
"Opa1",-0.30340896672464,0.138532835533669,-0.217389487810169,0.357744246180643,"OPA1, mitochondrial dynamin like GTPase [Source:MGI Symbol;Acc:MGI:1921393]",-0.260399227267404
"Rictor",-0.282187238191479,0.177679965465482,-0.237671944201281,0.329057681039393,"RPTOR independent companion of MTOR, complex 2 [Source:MGI Symbol;Acc:MGI:1926007]",-0.25992959119638
"Reln",-0.347913690499841,0.124660506690756,-0.171248642285241,0.525058865529255,"reelin [Source:MGI Symbol;Acc:MGI:103022]",-0.259581166392541
"Esr1",-0.325048819133991,0.214522321719256,-0.193988231257536,0.540052030114042,"estrogen receptor 1 (alpha) [Source:MGI Symbol;Acc:MGI:1352467]",-0.259518525195763
"Endod1",-0.109493265933686,0.69542732546178,-0.408624511918384,0.195138891534963,"endonuclease domain containing 1 [Source:MGI Symbol;Acc:MGI:1919196]",-0.259058888926035
"Sprtn",-0.326828342820917,0.112518791865223,-0.190513694710794,0.430528472880786,"SprT-like N-terminal domain [Source:MGI Symbol;Acc:MGI:2685351]",-0.258671018765856
"Khnyn",-0.289680245086506,0.0985292704971567,-0.227614103326258,0.263409926248979,"KH and NYN domain containing [Source:MGI Symbol;Acc:MGI:2451333]",-0.258647174206382
"Nipa2",-0.256612708804801,0.206886012513173,-0.26044416124704,0.272344628913013,"non imprinted in Prader-Willi/Angelman syndrome 2 homolog (human) [Source:MGI Symbol;Acc:MGI:1913918]",-0.25852843502592
"Manea",-0.288241421829642,0.102901880308683,-0.2285751758867,0.264708507942624,"mannosidase, endo-alpha [Source:MGI Symbol;Acc:MGI:2444484]",-0.258408298858171
"Nbr1",-0.251466866072584,0.139169585664429,-0.264911636050615,0.197718212882542,"NBR1, autophagy cargo receptor [Source:MGI Symbol;Acc:MGI:108498]",-0.2581892510616
"Ece1",-0.284143884697275,0.175626034620597,-0.231834305878813,0.344109299697969,"endothelin converting enzyme 1 [Source:MGI Symbol;Acc:MGI:1101357]",-0.257989095288044
"Phf21a",-0.214284272616816,0.143860339725908,-0.301652952136877,0.162729965916785,"PHD finger protein 21A [Source:MGI Symbol;Acc:MGI:2384756]",-0.257968612376846
"Usp6nl",-0.28220499040745,0.0538747353192554,-0.233648404066947,0.190217882470592,"USP6 N-terminal like [Source:MGI Symbol;Acc:MGI:2138893]",-0.257926697237199
"Lamc2",-0.232550901054907,0.226112431914793,-0.282826646946748,0.218329728756878,"laminin, gamma 2 [Source:MGI Symbol;Acc:MGI:99913]",-0.257688774000827
"Rlf",-0.284129986019251,0.043449643521286,-0.228319681296859,0.17703968235836,"rearranged L-myc fusion sequence [Source:MGI Symbol;Acc:MGI:1924705]",-0.256224833658055
"Zfp609",-0.284327747729295,0.107846422519868,-0.227542947669249,0.265187953994856,"zinc finger protein 609 [Source:MGI Symbol;Acc:MGI:2674092]",-0.255935347699272
"Twf1",-0.259692860749408,0.181964802607785,-0.25176650691132,0.266638394975406,"twinfilin actin binding protein 1 [Source:MGI Symbol;Acc:MGI:1100520]",-0.255729683830364
"Maats1",-0.293167100916033,0.233009250399637,-0.218228733177919,0.451915903123506,NA,-0.255697917046976
"Bhlhe22",-0.502537467115994,0.105258010667092,-0.00878356128990461,0.985960411546405,"basic helix-loop-helix family, member e22 [Source:MGI Symbol;Acc:MGI:1930001]",-0.255660514202949
"Cdh11",-0.305522283622142,0.17350369951555,-0.20533769831709,0.440098448710837,"cadherin 11 [Source:MGI Symbol;Acc:MGI:99217]",-0.255429990969616
"Fam126b",-0.28787549348915,0.208651902616822,-0.221855051547018,0.411779864035969,NA,-0.254865272518084
"Mnt",-0.267446053349337,0.079476480308765,-0.241672509751703,0.192162323269413,"max binding protein [Source:MGI Symbol;Acc:MGI:109150]",-0.25455928155052
"Csnk1a1",-0.239928302110558,0.162171235083538,-0.269131363788796,0.197718212882542,"casein kinase 1, alpha 1 [Source:MGI Symbol;Acc:MGI:1934950]",-0.254529832949677
"Ubl3",-0.253390224293775,0.146825669677869,-0.25526361540254,0.216257621808353,"ubiquitin-like 3 [Source:MGI Symbol;Acc:MGI:1344373]",-0.254326919848157
"Cd164",-0.230708238992807,0.227297414667642,-0.277567217150124,0.226105015348892,"CD164 antigen [Source:MGI Symbol;Acc:MGI:1859568]",-0.254137728071466
"Crbn",-0.280355748943618,0.125039362073771,-0.227787439287928,0.279240255803622,"cereblon [Source:MGI Symbol;Acc:MGI:1913277]",-0.254071594115773
