"","external_gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","description"
"Anapc2","Anapc2",1416.46161995258,-0.153639529914816,0.0731521727667466,-2.100272952995,0.0357048370976506,0.264525608176426,"anaphase promoting complex subunit 2 [Source:MGI Symbol;Acc:MGI:2139135]"
"Anapc4","Anapc4",1074.9218371267,0.136507087465872,0.0921292234368053,1.48169150214868,0.138422399241511,0.458848455358019,"anaphase promoting complex subunit 4 [Source:MGI Symbol;Acc:MGI:1098673]"
"Anapc5","Anapc5",3446.24320569191,0.0580344628652971,0.042877974760776,1.35347957055066,0.175902472280266,0.507655029882662,"anaphase-promoting complex subunit 5 [Source:MGI Symbol;Acc:MGI:1929722]"
"Anapc7","Anapc7",726.688722328132,0.068276492038455,0.0393369095850545,1.73568520655714,0.0826195106405946,0.367933809809707,"anaphase promoting complex subunit 7 [Source:MGI Symbol;Acc:MGI:1929711]"
"Ang","Ang",1963.86898676159,0.464680807254552,0.25456919725661,1.82536148230905,0.0679464977917912,0.341967995371593,"angiogenin, ribonuclease, RNase A family, 5 [Source:MGI Symbol;Acc:MGI:88022]"
"Ang2","Ang2",1682.26552164692,0.377675786213505,0.36086728038696,1.04657808213735,0.295294215068742,0.635679411034843,"angiogenin, ribonuclease A family, member 2 [Source:MGI Symbol;Acc:MGI:104984]"
"Ang5","Ang5",5593.94053530825,0.548364194939946,0.378024167960708,1.45060618186968,0.146889552935224,0.468215968272186,"angiogenin, ribonuclease A family, member 5 [Source:MGI Symbol;Acc:MGI:3528599]"
"Ang6","Ang6",9032.70201363306,0.496993595529266,0.361465935091363,1.37493895629099,0.169150370544171,0.499167732329292,"angiogenin, ribonuclease A family, member 6 [Source:MGI Symbol;Acc:MGI:3528602]"
"Angel1","Angel1",108.982708427474,-0.0439497676901131,0.0939465619894169,-0.467816668959786,0.639915699229275,0.865641496144555,"angel homolog 1 (Drosophila) [Source:MGI Symbol;Acc:MGI:1915987]"
"Angel2","Angel2",1720.23768285528,-0.0834887153715168,0.0386967061136903,-2.15751477984271,0.0309655767948324,0.252761088367875,"angel homolog 2 (Drosophila) [Source:MGI Symbol;Acc:MGI:1196310]"
"Angpt1","Angpt1",55.8920756848024,0.0198035676554941,0.156371552945555,0.126644311464946,0.899221923804597,0.968894113498634,"angiopoietin 1 [Source:MGI Symbol;Acc:MGI:108448]"
"Angpt2","Angpt2",115.518521958859,0.32595268503088,0.139978610795072,2.32858922645027,0.0198808373504748,0.20945976252232,"angiopoietin 2 [Source:MGI Symbol;Acc:MGI:1202890]"
"Angpt4","Angpt4",2.64813538403709,0.263291517773919,0.308369880377126,0.853817232253431,0.393206264921529,0.717508223830616,"angiopoietin 4 [Source:MGI Symbol;Acc:MGI:1336887]"
"Angptl1","Angptl1",197.988530357496,0.0260114604173409,0.138956035050347,0.187192016582196,0.851510084049297,0.953840526679846,"angiopoietin-like 1 [Source:MGI Symbol;Acc:MGI:1919963]"
"Angptl2","Angptl2",783.699516055171,0.302698573127256,0.123315021191859,2.45467721776007,0.0141011140637733,0.18540051540543,"angiopoietin-like 2 [Source:MGI Symbol;Acc:MGI:1347002]"
"Angptl3","Angptl3",1.26464276662508,-0.606544348376676,0.504462048492148,-1.20235873082951,0.229224571250461,0.569525871924067,"angiopoietin-like 3 [Source:MGI Symbol;Acc:MGI:1353627]"
"Angptl4","Angptl4",314.58578288607,-0.463973108319848,0.246710645394629,-1.88063675800327,0.0600213479289042,0.32512074368435,"angiopoietin-like 4 [Source:MGI Symbol;Acc:MGI:1888999]"
"Angptl6","Angptl6",24.5966401274343,-0.101323020826227,0.152688058400571,-0.663594926070836,0.506949605642526,0.793883381845353,"angiopoietin-like 6 [Source:MGI Symbol;Acc:MGI:1917976]"
"Angptl7","Angptl7",7.0980354793456,0.165376017851234,0.302014926615907,0.547575643708346,0.583983317233807,0.837676104958,"angiopoietin-like 7 [Source:MGI Symbol;Acc:MGI:3605801]"
"Angptl8","Angptl8",12.113154901296,0.033875962412324,0.201206981576954,0.168363752325203,0.86629712245948,0.956636741000885,"angiopoietin-like 8 [Source:MGI Symbol;Acc:MGI:3643534]"
"Ank","Ank",1628.74930474208,-0.149792646482938,0.0812487217781374,-1.8436308067956,0.0652369631929951,0.337184810733385,"progressive ankylosis [Source:MGI Symbol;Acc:MGI:3045421]"
"Ank1","Ank1",268.21673044778,0.680211343266817,0.183636088183948,3.70412673235258,0.000212120197816414,0.0576275126640674,"ankyrin 1, erythroid [Source:MGI Symbol;Acc:MGI:88024]"
"Ankar","Ankar",0.0336376392598366,0.239359349753154,3.65379480694151,0.0655097952677629,0.947768107594348,NA,"ankyrin and armadillo repeat containing [Source:MGI Symbol;Acc:MGI:2442559]"
"Ankdd1a","Ankdd1a",0.101058123728109,0.0728351557202239,2.36903107095091,0.0307447025973316,0.975473140480084,NA,"ankyrin repeat and death domain containing 1A [Source:MGI Symbol;Acc:MGI:2686319]"
"Ankdd1b","Ankdd1b",2.4609376629652,-0.509743263149538,0.355103111465144,-1.43547957393658,0.151150484870839,0.474290545130213,"ankyrin repeat and death domain containing 1B [Source:MGI Symbol;Acc:MGI:2444730]"
"Ankef1","Ankef1",20.2091665713705,0.558823857424379,0.43344866005248,1.28925039785962,0.197311049184066,0.533432533289686,"ankyrin repeat and EF-hand domain containing 1 [Source:MGI Symbol;Acc:MGI:2441685]"
"Ankfy1","Ankfy1",3212.64898885358,-0.136508660695524,0.0748778383575914,-1.82308495664103,0.0682905246404335,0.342723645585065,"ankyrin repeat and FYVE domain containing 1 [Source:MGI Symbol;Acc:MGI:1337008]"
"Ankhd1","Ankhd1",3124.33910749978,0.167175457194003,0.0884926160587242,1.88914583656409,0.0588722900085179,0.32252040693716,"ankyrin repeat and KH domain containing 1 [Source:MGI Symbol;Acc:MGI:1921733]"
"Ankib1","Ankib1",2098.3123991821,-0.154996658738293,0.118736750678737,-1.30538066649359,0.191763258335486,0.528270420235366,"ankyrin repeat and IBR domain containing 1 [Source:MGI Symbol;Acc:MGI:1918047]"
"Ankk1","Ankk1",0.0581467767587728,0.344923827810446,3.65379480694151,0.0944015321153659,0.924790198790178,NA,"ankyrin repeat and kinase domain containing 1 [Source:MGI Symbol;Acc:MGI:3045301]"
"Ankle1","Ankle1",123.040679560677,0.210013234744436,0.132848215835362,1.58085099919372,0.113912110475356,0.424807258685522,"ankyrin repeat and LEM domain containing 1 [Source:MGI Symbol;Acc:MGI:1918775]"
"Ankle2","Ankle2",1095.99976585858,-0.0713384530331828,0.0935175071232506,-0.762835272535258,0.445561642334712,0.754940991788578,"ankyrin repeat and LEM domain containing 2 [Source:MGI Symbol;Acc:MGI:1261856]"
"Ankmy1","Ankmy1",2.20265896038535,0.0760439743212871,0.361735444361522,0.210219859586908,0.8334960801618,0.948062997541251,"ankyrin repeat and MYND domain containing 1 [Source:MGI Symbol;Acc:MGI:3045261]"
"Ankmy2","Ankmy2",1059.00543747651,0.0383801498825017,0.0583033680094098,0.658283581084157,0.510355926336063,0.795741663205789,"ankyrin repeat and MYND domain containing 2 [Source:MGI Symbol;Acc:MGI:2144755]"
"Ankra2","Ankra2",533.485912935381,-0.0578794051915293,0.0418686098334331,-1.38240570732566,0.166847164671867,0.496162488239869,"ankyrin repeat, family A (RFXANK-like), 2 [Source:MGI Symbol;Acc:MGI:1915808]"
"Ankrd1","Ankrd1",8.38965429139293,1.19063621269761,0.49063197879018,2.42673992762055,0.0152351728384069,0.190557086683165,"ankyrin repeat domain 1 (cardiac muscle) [Source:MGI Symbol;Acc:MGI:1097717]"
"Ankrd10","Ankrd10",663.819544837928,0.121753235134803,0.0760922372880369,1.60007432392772,0.109582096235264,0.416867902679776,"ankyrin repeat domain 10 [Source:MGI Symbol;Acc:MGI:1921840]"
"Ankrd13a","Ankrd13a",5438.46526126063,-0.106909045891489,0.0595299744403262,-1.79588596999409,0.0725126542228959,0.349788907226213,"ankyrin repeat domain 13a [Source:MGI Symbol;Acc:MGI:1915670]"
"Ankrd13b","Ankrd13b",205.326536776373,0.119294552896668,0.0746044212026639,1.59902792587322,0.109814397698658,0.41728727993051,"ankyrin repeat domain 13b [Source:MGI Symbol;Acc:MGI:2144501]"
"Ankrd13c","Ankrd13c",2531.55167350833,-0.0504030736414165,0.0863634445734851,-0.583615832952672,0.559478805468942,0.826285584497345,"ankyrin repeat domain 13c [Source:MGI Symbol;Acc:MGI:2139746]"
"Ankrd13d","Ankrd13d",25.7233969488013,0.106951531267675,0.150930818001318,0.70861294389023,0.478564701606145,0.777334730941101,"ankyrin repeat domain 13 family, member D [Source:MGI Symbol;Acc:MGI:1915673]"
"Ankrd16","Ankrd16",523.877406834334,0.0329282334248176,0.076703400433311,0.429293007074005,0.667710005214333,0.879718300037667,"ankyrin repeat domain 16 [Source:MGI Symbol;Acc:MGI:2444796]"
"Ankrd17","Ankrd17",4277.42669885167,0.380687160859222,0.113252184448166,3.36141119673905,0.000775452875817543,0.0785775783527471,"ankyrin repeat domain 17 [Source:MGI Symbol;Acc:MGI:1932101]"
"Ankrd2","Ankrd2",0.333450113083326,-0.205984666245201,1.00146212690535,-0.205683930236804,0.837037811983831,NA,"ankyrin repeat domain 2 (stretch responsive muscle) [Source:MGI Symbol;Acc:MGI:1861447]"
"Ankrd22","Ankrd22",52.3874039126855,0.054998721090634,0.188202250897398,0.292232004816019,0.770109242804559,0.92343559947098,"ankyrin repeat domain 22 [Source:MGI Symbol;Acc:MGI:1277101]"
"Ankrd24","Ankrd24",88.0337998171798,0.270914665338718,0.148354808902204,1.82612661728617,0.0678311916959214,0.341959321872746,"ankyrin repeat domain 24 [Source:MGI Symbol;Acc:MGI:1890394]"
"Ankrd26","Ankrd26",304.967535181881,0.195342669875646,0.115204832144943,1.69561177459882,0.0899594264227963,0.381589951580357,"ankyrin repeat domain 26 [Source:MGI Symbol;Acc:MGI:1917887]"
"Ankrd27","Ankrd27",780.495461796966,-0.0444841641747907,0.043633301011579,-1.01950031612291,0.307965503164411,0.648586601779537,"ankyrin repeat domain 27 (VPS9 domain) [Source:MGI Symbol;Acc:MGI:2444103]"
"Ankrd28","Ankrd28",1464.58527097599,-0.0398904786479507,0.0777572664708719,-0.513012872731243,0.607942316124021,0.849988678238276,"ankyrin repeat domain 28 [Source:MGI Symbol;Acc:MGI:2145661]"
"Ankrd29","Ankrd29",89.285656509767,0.0129952104449162,0.162708163546623,0.0798682141181718,0.936342070502735,0.980869131727433,"ankyrin repeat domain 29 [Source:MGI Symbol;Acc:MGI:2687055]"
"Ankrd33","Ankrd33",0.0509319615188113,0.505296409386094,3.65379480694151,0.138293592301934,0.890008389455116,NA,"ankyrin repeat domain 33 [Source:MGI Symbol;Acc:MGI:2443398]"
"Ankrd33b","Ankrd33b",41.3632275674051,0.303452302026826,0.241087346788644,1.25868199251807,0.208145218205322,0.547788631336389,"ankyrin repeat domain 33B [Source:MGI Symbol;Acc:MGI:1917904]"
"Ankrd34a","Ankrd34a",11.9972989058327,0.46736009150671,0.209782018931973,2.22783675114817,0.025891403142681,0.238758413614675,"ankyrin repeat domain 34A [Source:MGI Symbol;Acc:MGI:3617846]"
"Ankrd34b","Ankrd34b",3.80352029366525,0.165925533162397,0.284125284631912,0.58398721316674,0.559228914947433,0.826217160675844,"ankyrin repeat domain 34B [Source:MGI Symbol;Acc:MGI:2443245]"
"Ankrd34c","Ankrd34c",0.537734032607143,-0.181617718705769,0.694846984467978,-0.261378005180273,0.793801016965777,NA,"ankyrin repeat domain 34C [Source:MGI Symbol;Acc:MGI:2685617]"
"Ankrd36","Ankrd36",0.0584797449707353,-0.237702890951431,3.65376073504355,-0.0650570489390839,0.948128577929057,NA,"ankyrin repeat domain 36 [Source:MGI Symbol;Acc:MGI:1923639]"
"Ankrd37","Ankrd37",128.286464551331,0.0475304414462532,0.211902463776414,0.224303392226738,0.822521236839363,0.94398285650537,"ankyrin repeat domain 37 [Source:MGI Symbol;Acc:MGI:3603344]"
"Ankrd39","Ankrd39",12.4052767467826,0.132230105109556,0.173198474842192,0.763459985603427,0.445189117412041,0.754569378664901,"ankyrin repeat domain 39 [Source:MGI Symbol;Acc:MGI:1914816]"
"Ankrd40","Ankrd40",942.683997738094,0.0536780187693282,0.0350288617407028,1.5323940345728,0.1254252286561,0.441262707361764,"ankyrin repeat domain 40 [Source:MGI Symbol;Acc:MGI:1918702]"
"Ankrd42","Ankrd42",30.4170084589194,-0.192914854806877,0.128344740625603,-1.50309902740488,0.132813509598475,0.450888472470835,"ankyrin repeat domain 42 [Source:MGI Symbol;Acc:MGI:1921095]"
"Ankrd44","Ankrd44",816.653663609799,0.0619778021787947,0.144882213423489,0.427780613743348,0.668810852401872,0.880339682193245,"ankyrin repeat domain 44 [Source:MGI Symbol;Acc:MGI:3045243]"
"Ankrd45","Ankrd45",12.602063217923,0.452049824134707,0.2200649892281,2.05416511604284,0.0399597134414271,0.277364346046974,"ankyrin repeat domain 45 [Source:MGI Symbol;Acc:MGI:1921094]"
"Ankrd46","Ankrd46",848.242279683249,-0.0831386968826072,0.0630209079497639,-1.31922404147017,0.187094223128656,0.522692588424601,"ankyrin repeat domain 46 [Source:MGI Symbol;Acc:MGI:1916089]"
"Ankrd49","Ankrd49",347.37380572283,-0.000855036430751379,0.065616913043968,-0.0130307323384513,0.989603274079346,0.996634645919649,"ankyrin repeat domain 49 [Source:MGI Symbol;Acc:MGI:1930842]"
"Ankrd52","Ankrd52",1506.63568969376,-0.0600307883756018,0.101750266147184,-0.589981634925317,0.555202962004521,0.823405291651823,"ankyrin repeat domain 52 [Source:MGI Symbol;Acc:MGI:2444029]"
"Ankrd53","Ankrd53",0.0391934561100395,-0.132744403017521,3.65379480694151,-0.0363305576890449,0.971018784504654,NA,"ankyrin repeat domain 53 [Source:MGI Symbol;Acc:MGI:1922555]"
"Ankrd54","Ankrd54",272.819237319997,-0.00560216043375532,0.0905439353630831,-0.0618722878709716,0.950664536278518,0.985634021281424,"ankyrin repeat domain 54 [Source:MGI Symbol;Acc:MGI:2444209]"
"Ankrd55","Ankrd55",12.1459187807262,-0.283268774763267,0.207305762161653,-1.36642981752904,0.171804095213238,0.50215530970924,"ankyrin repeat domain 55 [Source:MGI Symbol;Acc:MGI:1924568]"
"Ankrd6","Ankrd6",99.3884556833466,0.254534280216644,0.11655446283095,2.1838226871314,0.0289752798283527,0.248232962294803,"ankyrin repeat domain 6 [Source:MGI Symbol;Acc:MGI:2154278]"
"Ankrd60","Ankrd60",0.0186222669591296,0.214658081937884,3.65379480694151,0.0587493532833521,0.953151748958005,NA,"ankyrin repeat domain 60 [Source:MGI Symbol;Acc:MGI:1917315]"
"Ankrd61","Ankrd61",2.05724712494029,-0.312175040260446,0.39573256630229,-0.788853551218687,0.430197606223408,0.744659686993344,"ankyrin repeat domain 61 [Source:MGI Symbol;Acc:MGI:1913979]"
"Ankrd63","Ankrd63",37.7706463224038,0.163859486399736,0.121737252633597,1.34600940020322,0.178299485027333,0.511200743191961,"ankyrin repeat domain 63 [Source:MGI Symbol;Acc:MGI:2686183]"
"Ankrd65","Ankrd65",0.0118245762202276,0.0113717910321743,3.65379480694151,0.0031123233878843,0.997516729229639,NA,"ankyrin repeat domain 65 [Source:MGI Symbol;Acc:MGI:2685285]"
"Ankrd66","Ankrd66",3.14049561653347,0.538596964389949,0.303524168214416,1.77447801787392,0.0759841149969862,0.355480627289057,"ankyrin repeat domain 66 [Source:MGI Symbol;Acc:MGI:1925106]"
"Ankrd7","Ankrd7",0.301156473812661,0.236240180450901,1.0568867898352,0.223524584395398,0.823127251522495,NA,"ankyrin repeat domain 7 [Source:MGI Symbol;Acc:MGI:1922446]"
"Ankrd9","Ankrd9",139.394991935896,0.00489154212113859,0.137153882926357,0.0356646273278682,0.971549775900719,0.992086883031281,"ankyrin repeat domain 9 [Source:MGI Symbol;Acc:MGI:1921501]"
"Anks1","Anks1",787.922322997364,-0.0500874368789991,0.0431933945932772,-1.15960871681049,0.246208150382362,0.588488156438056,"ankyrin repeat and SAM domain containing 1 [Source:MGI Symbol;Acc:MGI:2446180]"
"Anks3","Anks3",317.168134811112,-0.0370034273192412,0.0574961135679192,-0.64358136616538,0.519846936685752,0.801978392201944,"ankyrin repeat and sterile alpha motif domain containing 3 [Source:MGI Symbol;Acc:MGI:1919865]"
"Anks4b","Anks4b",3525.83028593076,-0.203087331196878,0.130824477267836,-1.55236493535609,0.120574928565156,0.433722616294585,"ankyrin repeat and sterile alpha motif domain containing 4B [Source:MGI Symbol;Acc:MGI:1919324]"
"Anks6","Anks6",65.0014925128585,-0.0388981387224397,0.104218288438762,-0.373237166961307,0.708971936299444,0.899142438862022,"ankyrin repeat and sterile alpha motif domain containing 6 [Source:MGI Symbol;Acc:MGI:1922941]"
"Ankzf1","Ankzf1",613.103309982152,-0.0301176768003681,0.0588162800299723,-0.512063612064896,0.608606490234955,0.850021004472926,"ankyrin repeat and zinc finger domain containing 1 [Source:MGI Symbol;Acc:MGI:1098746]"
"Anln","Anln",719.864294923333,-0.00426076690495692,0.11761788766128,-0.0362255009818508,0.971102552487824,0.992086883031281,"anillin, actin binding protein [Source:MGI Symbol;Acc:MGI:1920174]"
"Ano1","Ano1",646.105569707831,0.341956726757292,0.16167052285253,2.11514579605346,0.0344175230585321,0.260985879093512,"anoctamin 1, calcium activated chloride channel [Source:MGI Symbol;Acc:MGI:2142149]"
"Ano10","Ano10",1585.86895034542,-0.10166790724451,0.0811831283467883,-1.25232803064964,0.210450358948136,0.550214422433179,"anoctamin 10 [Source:MGI Symbol;Acc:MGI:2143103]"
"Ano2","Ano2",69.4953310043671,0.0453471971919159,0.110449300187531,0.410570253636024,0.681387679312349,0.886983383866581,"anoctamin 2 [Source:MGI Symbol;Acc:MGI:2387214]"
"Ano3","Ano3",0.994372296068714,-0.181659097811736,0.540769945037498,-0.335926764197554,0.736926093770481,NA,"anoctamin 3 [Source:MGI Symbol;Acc:MGI:3613666]"
"Ano4","Ano4",3.90712808493709,-0.0131313111920666,0.317380342427695,-0.0413740532624768,0.966997697576988,0.99060040975528,"anoctamin 4 [Source:MGI Symbol;Acc:MGI:2443344]"
"Ano5","Ano5",19.8837099370416,0.201001306519624,0.172287641429089,1.16666120014391,0.243347217616629,0.585335785464614,"anoctamin 5 [Source:MGI Symbol;Acc:MGI:3576659]"
"Ano6","Ano6",5527.7838645922,0.345405046054271,0.226449308005781,1.52530846349706,0.127182177771215,0.443468338812427,"anoctamin 6 [Source:MGI Symbol;Acc:MGI:2145890]"
"Ano7","Ano7",1111.43513681512,0.156762950389262,0.125661278829721,1.24750401913135,0.212212747472391,0.552371171390423,"anoctamin 7 [Source:MGI Symbol;Acc:MGI:3052714]"
"Ano8","Ano8",129.346887757763,0.00758367044953819,0.056035617885258,0.135336607960083,0.892345742354871,0.966657252834239,"anoctamin 8 [Source:MGI Symbol;Acc:MGI:2687327]"
"Ano9","Ano9",2061.58722593148,-0.172395477720791,0.0849912110623221,-2.02839182506033,0.0425202737822659,0.283628945745102,"anoctamin 9 [Source:MGI Symbol;Acc:MGI:1918595]"
"Anp32a","Anp32a",4697.158140861,0.170328868080201,0.0905147636599194,1.88177995713669,0.0598658982280825,0.324808488061435,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member A [Source:MGI Symbol;Acc:MGI:108447]"
"Anp32b","Anp32b",4527.95984005799,0.139500626484858,0.0823760239285038,1.69346151746695,0.0903676538732624,0.382098768521144,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member B [Source:MGI Symbol;Acc:MGI:1914878]"
"Anp32e","Anp32e",3211.77569430926,0.142289084235744,0.0726467138022407,1.95864446977029,0.0501544378384684,0.301358791020653,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member E [Source:MGI Symbol;Acc:MGI:1913721]"
"Anpep","Anpep",121810.816144209,-0.264729089743078,0.223178680356271,-1.18617553128497,0.235552987122546,0.575816298729654,"alanyl (membrane) aminopeptidase [Source:MGI Symbol;Acc:MGI:5000466]"
"Antxr1","Antxr1",1069.15539910774,0.131527973427547,0.0913543190263185,1.43975648693364,0.14993630584845,0.471662080899838,"anthrax toxin receptor 1 [Source:MGI Symbol;Acc:MGI:1916788]"
"Antxr2","Antxr2",2220.64328933762,-0.0929860077477876,0.0854237379622089,-1.08852656142165,0.27636271726547,0.616814600024741,"anthrax toxin receptor 2 [Source:MGI Symbol;Acc:MGI:1919164]"
"Anxa1","Anxa1",754.166486936852,0.129976149484148,0.132046186598787,0.98432338587006,0.324956534590881,0.66125108640611,"annexin A1 [Source:MGI Symbol;Acc:MGI:96819]"
"Anxa10","Anxa10",2.7894194764111,1.4636442598917,1.17667867563528,1.24387761093868,0.213544610621818,0.554078442289255,"annexin A10 [Source:MGI Symbol;Acc:MGI:1347090]"
"Anxa11","Anxa11",4851.6601750375,-0.0365977533275342,0.0607722551990305,-0.602211538928015,0.547033335767688,0.819159764564021,"annexin A11 [Source:MGI Symbol;Acc:MGI:108481]"
"Anxa13","Anxa13",2638.29668528954,0.00958480607706218,0.186918923181941,0.0512778798095935,0.959104094266029,0.988524542037331,"annexin A13 [Source:MGI Symbol;Acc:MGI:1917037]"
"Anxa2","Anxa2",19908.5530442072,-0.0620748789583152,0.132783939692641,-0.467487853591343,0.640150880299299,0.865641496144555,"annexin A2 [Source:MGI Symbol;Acc:MGI:88246]"
"Anxa3","Anxa3",401.411295827791,0.2700581323875,0.127369181614441,2.12027846111936,0.0339825689830379,0.260843004541949,"annexin A3 [Source:MGI Symbol;Acc:MGI:1201378]"
"Anxa4","Anxa4",17950.3347997043,-0.017303676533502,0.150613959906274,-0.114887601018325,0.908534212970123,0.97231404241141,"annexin A4 [Source:MGI Symbol;Acc:MGI:88030]"
"Anxa5","Anxa5",1718.82252861948,0.20073426297565,0.0957501996914846,2.09643701655383,0.0360434416043979,0.265715992810179,"annexin A5 [Source:MGI Symbol;Acc:MGI:106008]"
"Anxa6","Anxa6",1972.90455678507,0.118819936658359,0.0823408773634411,1.44302490406927,0.149013455902872,0.470631893358958,"annexin A6 [Source:MGI Symbol;Acc:MGI:88255]"
"Anxa7","Anxa7",2887.35313002257,0.0308105411587435,0.0646745618055379,0.476393504626811,0.63379406127051,0.862092144387187,"annexin A7 [Source:MGI Symbol;Acc:MGI:88031]"
"Anxa8","Anxa8",69.2434213344767,1.65846108757223,0.548809738082654,3.02192357840862,0.00251173951611116,0.108290688243394,"annexin A8 [Source:MGI Symbol;Acc:MGI:1201374]"
"Anxa9","Anxa9",18.3816378492175,0.332364213558446,0.173020955592451,1.92094773965603,0.0547382963214513,0.311692895232344,"annexin A9 [Source:MGI Symbol;Acc:MGI:1923711]"
"Aoah","Aoah",84.4362889953704,-0.100505360811367,0.128013464979168,-0.7851155409919,0.43238582864098,0.746076588703833,"acyloxyacyl hydrolase [Source:MGI Symbol;Acc:MGI:1350928]"
"Aoc1","Aoc1",15541.3359494778,-0.277271847166578,0.155428936991047,-1.78391393864161,0.0744376506153008,0.353501069742931,"amine oxidase, copper-containing 1 [Source:MGI Symbol;Acc:MGI:1923757]"
"Aoc2","Aoc2",51.9634949257852,0.119791882601475,0.132130803326456,0.906615865382315,0.364609968921045,0.69473636212478,"amine oxidase, copper containing 2 (retina-specific) [Source:MGI Symbol;Acc:MGI:2668431]"
"Aoc3","Aoc3",1089.60688987,0.514291409864149,0.149537794190554,3.43920687507797,0.000583421214446468,0.073193734036281,"amine oxidase, copper containing 3 [Source:MGI Symbol;Acc:MGI:1306797]"
"Aox1","Aox1",50.4993002774342,0.233012957303911,0.152902019020803,1.52393643194606,0.127524591504233,0.444130631839065,"aldehyde oxidase 1 [Source:MGI Symbol;Acc:MGI:88035]"
"Aox2","Aox2",3.25281224146557,0.0690769147506481,0.333237205325393,0.207290523527219,0.835782974554959,0.948959156410845,"aldehyde oxidase 2 [Source:MGI Symbol;Acc:MGI:3529596]"
"Aox3","Aox3",8.02070828345851,0.501899383136701,0.37814285905765,1.32727452367462,0.184417888093989,0.518449228076915,"aldehyde oxidase 3 [Source:MGI Symbol;Acc:MGI:1918974]"
"Aox4","Aox4",1.31379365246928,0.294058124941972,0.500652710795531,0.587349511150588,0.556968995236231,0.8247993805467,"aldehyde oxidase 4 [Source:MGI Symbol;Acc:MGI:1919122]"
"Ap1ar","Ap1ar",1858.66889574305,0.0325515905140073,0.0844941589056532,0.385252553970679,0.700050310056236,0.894288815098465,"adaptor-related protein complex 1 associated regulatory protein [Source:MGI Symbol;Acc:MGI:2384822]"
"Ap1b1","Ap1b1",2247.32142275814,-0.0987752540076435,0.080630374458965,-1.22503776858822,0.220560990529045,0.560084206019086,"adaptor protein complex AP-1, beta 1 subunit [Source:MGI Symbol;Acc:MGI:1096368]"
"Ap1g1","Ap1g1",3859.75824583385,0.0366027269047236,0.048840235368706,0.749437971140011,0.453593271942988,0.761123864923636,"adaptor protein complex AP-1, gamma 1 subunit [Source:MGI Symbol;Acc:MGI:101919]"
"Ap1g2","Ap1g2",1099.00565569281,0.0644191223876077,0.104266845737824,0.61782939660022,0.53668780348802,0.812886875842027,"adaptor protein complex AP-1, gamma 2 subunit [Source:MGI Symbol;Acc:MGI:1328307]"
"Ap1m1","Ap1m1",677.109683319564,0.0370557556055346,0.05775733602184,0.641576605810257,0.521148126649364,0.802142564518647,"adaptor-related protein complex AP-1, mu subunit 1 [Source:MGI Symbol;Acc:MGI:102776]"
"Ap1m2","Ap1m2",1719.59549179572,-0.133266663683738,0.103493261202838,-1.28768445534388,0.197855826833255,0.534057494634335,"adaptor protein complex AP-1, mu 2 subunit [Source:MGI Symbol;Acc:MGI:1336974]"
"Ap1s1","Ap1s1",1603.48511320163,-0.0748350585997098,0.102241332839303,-0.73194525659531,0.464201981727166,0.768257520950316,"adaptor protein complex AP-1, sigma 1 [Source:MGI Symbol;Acc:MGI:1098244]"
"Ap1s2","Ap1s2",458.37167683826,0.338193852327962,0.105439609227042,3.20746496318792,0.00133910370990996,0.0919606114337333,"adaptor-related protein complex 1, sigma 2 subunit [Source:MGI Symbol;Acc:MGI:1889383]"
"Ap2a1","Ap2a1",1114.43693974569,-0.0837579987658194,0.0533871176946049,-1.56888032886412,0.116675826262695,0.428385811219297,"adaptor-related protein complex 2, alpha 1 subunit [Source:MGI Symbol;Acc:MGI:101921]"
"Ap2a2","Ap2a2",4001.17966807813,-0.185209757031487,0.0849296888197117,-2.18074220694072,0.0292024893433849,0.248538402299094,"adaptor-related protein complex 2, alpha 2 subunit [Source:MGI Symbol;Acc:MGI:101920]"
"Ap2b1","Ap2b1",4635.29958152977,-0.116659203727346,0.0823799749358966,-1.41611118257955,0.156742954518645,0.482340557194266,"adaptor-related protein complex 2, beta 1 subunit [Source:MGI Symbol;Acc:MGI:1919020]"
"Ap2m1","Ap2m1",5723.71692539166,-0.0179175705205837,0.0742360663176709,-0.241359374349266,0.809276596648588,0.939217657795784,"adaptor-related protein complex 2, mu 1 subunit [Source:MGI Symbol;Acc:MGI:1298405]"
"Ap2s1","Ap2s1",1551.36077382567,0.0103728963748579,0.132129404399752,0.0785055864134154,0.937425886624557,0.981450672423319,"adaptor-related protein complex 2, sigma 1 subunit [Source:MGI Symbol;Acc:MGI:2141861]"
"Ap3b1","Ap3b1",2721.04022220477,-0.0114911800036541,0.0617006954737481,-0.186240688462633,0.852256017316222,0.953985650821019,"adaptor-related protein complex 3, beta 1 subunit [Source:MGI Symbol;Acc:MGI:1333879]"
"Ap3b2","Ap3b2",47.0417709221813,0.48245368209379,0.176126979920664,2.73923780621862,0.00615818122329731,0.140377263087027,"adaptor-related protein complex 3, beta 2 subunit [Source:MGI Symbol;Acc:MGI:1100869]"
