"ProteinID","logFC","AveExpr","t","P.Value","adj.P.Val","B","UniprotID","From","Entry","Reviewed","Entry.Name","Protein.names","Gene.Names","Organism","Length","Gene.Ontology..biological.process.","Gene.Ontology.IDs","Gene.Ontology..cellular.component.","Gene.Ontology..molecular.function.","Interacts.with","Gene.Ontology..GO.","Subcellular.location..CC.","IsSelenoprotein"
"Q8K1N1",-1.18871002133333,18.620551235625,-1.73975826590826,0.101533750215649,0.675494803812657,-4.56363846229833,"Q8K1N1","Q8K1N1","Q8K1N1","reviewed","PLPL8_MOUSE","Calcium-independent phospholipase A2-gamma (EC 3.1.1.-) (EC 3.1.1.5) (Intracellular membrane-associated calcium-independent phospholipase A2 gamma) (iPLA2-gamma) (Patatin-like phospholipase domain-containing protein 8)","Pnpla8 Ipla22 Ipla2g","Mus musculus (Mouse)",776,"arachidonate metabolic process [GO:0019369]; arachidonate secretion [GO:0050482]; cardiolipin metabolic process [GO:0032048]; fatty acid metabolic process [GO:0006631]; intracellular signal transduction [GO:0035556]; linoleic acid metabolic process [GO:0043651]; lipid homeostasis [GO:0055088]; phosphatidylcholine catabolic process [GO:0034638]; phosphatidylethanolamine catabolic process [GO:0046338]; prostaglandin biosynthetic process [GO:0001516]; regulation of cellular response to oxidative stress [GO:1900407]; triglyceride homeostasis [GO:0070328]","GO:0001516; GO:0004622; GO:0005739; GO:0005777; GO:0005778; GO:0005789; GO:0006631; GO:0008970; GO:0016020; GO:0019369; GO:0031966; GO:0032048; GO:0034638; GO:0035556; GO:0043651; GO:0046338; GO:0047499; GO:0050482; GO:0055088; GO:0070328; GO:1900407","endoplasmic reticulum membrane [GO:0005789]; membrane [GO:0016020]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]; peroxisomal membrane [GO:0005778]; peroxisome [GO:0005777]","calcium-independent phospholipase A2 activity [GO:0047499]; lysophospholipase activity [GO:0004622]; phospholipase A1 activity [GO:0008970]","","endoplasmic reticulum membrane [GO:0005789]; membrane [GO:0016020]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]; peroxisomal membrane [GO:0005778]; peroxisome [GO:0005777]; calcium-independent phospholipase A2 activity [GO:0047499]; lysophospholipase activity [GO:0004622]; phospholipase A1 activity [GO:0008970]; arachidonate metabolic process [GO:0019369]; arachidonate secretion [GO:0050482]; cardiolipin metabolic process [GO:0032048]; fatty acid metabolic process [GO:0006631]; intracellular signal transduction [GO:0035556]; linoleic acid metabolic process [GO:0043651]; lipid homeostasis [GO:0055088]; phosphatidylcholine catabolic process [GO:0034638]; phosphatidylethanolamine catabolic process [GO:0046338]; prostaglandin biosynthetic process [GO:0001516]; regulation of cellular response to oxidative stress [GO:1900407]; triglyceride homeostasis [GO:0070328]","SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q5XTS1}; Single-pass membrane protein {ECO:0000250|UniProtKB:Q5XTS1}. Mitochondrion membrane {ECO:0000269|PubMed:17213206, ECO:0000269|PubMed:17923475}; Single-pass membrane protein {ECO:0000305}. Peroxisome membrane {ECO:0000269|PubMed:17213206}; Single-pass membrane protein {ECO:0000305}.",FALSE
"P16045",-0.788480831,19.22462158625,-1.73951933955479,0.10157681296484,0.675494803812657,-4.56365011860944,"P16045","P16045","P16045","reviewed","LEG1_MOUSE","Galectin-1 (Gal-1) (14 kDa lectin) (Beta-galactoside-binding lectin L-14-I) (Galaptin) (Lactose-binding lectin 1) (Lectin galactoside-binding soluble 1) (S-Lac lectin 1)","Lgals1 Gbp","Mus musculus (Mouse)",135,"apoptotic process [GO:0006915]; cell-cell adhesion [GO:0098609]; heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0007157]; myoblast differentiation [GO:0045445]; negative regulation of T-helper 17 cell lineage commitment [GO:2000329]; plasma cell differentiation [GO:0002317]; positive regulation of apoptotic process [GO:0043065]; positive regulation of inflammatory response [GO:0050729]; positive regulation of viral entry into host cell [GO:0046598]; T cell costimulation [GO:0031295]","GO:0002317; GO:0005534; GO:0005576; GO:0005615; GO:0005829; GO:0005886; GO:0006915; GO:0007157; GO:0030246; GO:0031295; GO:0043065; GO:0045445; GO:0046598; GO:0048018; GO:0050729; GO:0062023; GO:0098609; GO:1990724; GO:2000329","collagen-containing extracellular matrix [GO:0062023]; cytosol [GO:0005829]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; galectin complex [GO:1990724]; plasma membrane [GO:0005886]","carbohydrate binding [GO:0030246]; galactose binding [GO:0005534]; receptor ligand activity [GO:0048018]","","collagen-containing extracellular matrix [GO:0062023]; cytosol [GO:0005829]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; galectin complex [GO:1990724]; plasma membrane [GO:0005886]; carbohydrate binding [GO:0030246]; galactose binding [GO:0005534]; receptor ligand activity [GO:0048018]; apoptotic process [GO:0006915]; cell-cell adhesion [GO:0098609]; heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0007157]; myoblast differentiation [GO:0045445]; negative regulation of T-helper 17 cell lineage commitment [GO:2000329]; plasma cell differentiation [GO:0002317]; positive regulation of apoptotic process [GO:0043065]; positive regulation of inflammatory response [GO:0050729]; positive regulation of viral entry into host cell [GO:0046598]; T cell costimulation [GO:0031295]","SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250|UniProtKB:P09382}. Cytoplasm {ECO:0000250|UniProtKB:P09382}. Secreted {ECO:0000250|UniProtKB:P09382}. Note=Can be secreted; the secretion is dependent on protein unfolding and facilitated by the cargo receptor TMED10; it results in protein translocation from the cytoplasm into the ERGIC (endoplasmic reticulum-Golgi intermediate compartment) followed by vesicle entry and secretion. {ECO:0000250|UniProtKB:P09382}.",FALSE
"Q8BMJ7",2.30952312806666,11.2784810340625,1.73837619657145,0.101783067569708,0.675494803812657,-4.5637058802001,"Q8BMJ7","Q8BMJ7","Q8BMJ7","reviewed","CGRF1_MOUSE","Cell growth regulator with RING finger domain protein 1 (Cell growth regulatory gene 19 protein)","Cgrrf1 Cgr19","Mus musculus (Mouse)",332,"regulation of cell cycle [GO:0051726]","GO:0005654; GO:0005783; GO:0008270; GO:0051726","endoplasmic reticulum [GO:0005783]; nucleoplasm [GO:0005654]","zinc ion binding [GO:0008270]","","endoplasmic reticulum [GO:0005783]; nucleoplasm [GO:0005654]; zinc ion binding [GO:0008270]; regulation of cell cycle [GO:0051726]","SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q99675}. Endoplasmic reticulum {ECO:0000250|UniProtKB:Q99675}.",FALSE
"P51906",1.73649285566667,12.48873823125,1.73794114861615,0.10186165832053,0.675494803812657,-4.56372709799701,"P51906","P51906","P51906","reviewed","EAA3_MOUSE","Excitatory amino acid transporter 3 (Excitatory amino-acid carrier 1) (Sodium-dependent glutamate/aspartate transporter 3) (Solute carrier family 1 member 1)","Slc1a1 Eaac1 Eaat3","Mus musculus (Mouse)",523,"adult behavior [GO:0030534]; behavioral fear response [GO:0001662]; blood vessel morphogenesis [GO:0048514]; brain development [GO:0007420]; cellular response to ammonium ion [GO:0071242]; cellular response to bisphenol A [GO:1903926]; cellular response to cocaine [GO:0071314]; cellular response to mercury ion [GO:0071288]; cellular response to oxidative stress [GO:0034599]; chloride transmembrane transport [GO:1902476]; conditioned place preference [GO:1990708]; cysteine transmembrane transport [GO:1903712]; cysteine transport [GO:0042883]; cytokine-mediated signaling pathway [GO:0019221]; D-aspartate import across plasma membrane [GO:0070779]; dopamine metabolic process [GO:0042417]; establishment of protein localization [GO:0045184]; G protein-coupled dopamine receptor signaling pathway [GO:0007212]; gene expression [GO:0010467]; glutamate receptor signaling pathway [GO:0007215]; glutathione biosynthetic process [GO:0006750]; glutathione metabolic process [GO:0006749]; grooming behavior [GO:0007625]; heart contraction [GO:0060047]; intracellular glutamate homeostasis [GO:0090461]; intracellular zinc ion homeostasis [GO:0006882]; L-aspartate import across plasma membrane [GO:0140009]; L-glutamate import across plasma membrane [GO:0098712]; L-glutamate transmembrane transport [GO:0015813]; learning or memory [GO:0007611]; locomotory behavior [GO:0007626]; long-term synaptic potentiation [GO:0060291]; maintenance of blood-brain barrier [GO:0035633]; memory [GO:0007613]; motor behavior [GO:0061744]; motor neuron apoptotic process [GO:0097049]; negative regulation of neuron apoptotic process [GO:0043524]; neurogenesis [GO:0022008]; neuron apoptotic process [GO:0051402]; neurotransmitter receptor transport to plasma membrane [GO:0098877]; positive regulation of heart rate [GO:0010460]; postsynaptic modulation of chemical synaptic transmission [GO:0099170]; regulation of heart rate [GO:0002027]; regulation of protein targeting to membrane [GO:0090313]; response to amphetamine [GO:0001975]; response to anesthetic [GO:0072347]; response to axon injury [GO:0048678]; response to decreased oxygen levels [GO:0036293]; response to morphine [GO:0043278]; response to xenobiotic stimulus [GO:0009410]; retina development in camera-type eye [GO:0060041]; retina layer formation [GO:0010842]; righting reflex [GO:0060013]; superoxide metabolic process [GO:0006801]; synapse organization [GO:0050808]; zinc ion transmembrane transport [GO:0071577]","GO:0001662; GO:0001975; GO:0002027; GO:0005253; GO:0005313; GO:0005314; GO:0005737; GO:0005886; GO:0006749; GO:0006750; GO:0006801; GO:0006882; GO:0007212; GO:0007215; GO:0007420; GO:0007611; GO:0007613; GO:0007625; GO:0007626; GO:0009410; GO:0009986; GO:0010460; GO:0010467; GO:0010842; GO:0015108; GO:0015183; GO:0015501; GO:0015813; GO:0016020; GO:0016324; GO:0019221; GO:0022008; GO:0030425; GO:0030534; GO:0031901; GO:0031902; GO:0031982; GO:0033229; GO:0034599; GO:0035633; GO:0036293; GO:0042417; GO:0042802; GO:0042883; GO:0043025; GO:0043278; GO:0043524; GO:0045121; GO:0045184; GO:0045202; GO:0046872; GO:0048514; GO:0048678; GO:0050808; GO:0051402; GO:0055037; GO:0055038; GO:0060013; GO:0060041; GO:0060047; GO:0060291; GO:0061744; GO:0070779; GO:0071242; GO:0071288; GO:0071314; GO:0071577; GO:0072347; GO:0090313; GO:0090461; GO:0097049; GO:0098685; GO:0098712; GO:0098794; GO:0098877; GO:0099170; GO:0140009; GO:0140010; GO:1902476; GO:1903712; GO:1903926; GO:1990708","apical plasma membrane [GO:0016324]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; early endosome membrane [GO:0031901]; late endosome membrane [GO:0031902]; membrane [GO:0016020]; membrane raft [GO:0045121]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; postsynapse [GO:0098794]; recycling endosome [GO:0055037]; recycling endosome membrane [GO:0055038]; Schaffer collateral - CA1 synapse [GO:0098685]; synapse [GO:0045202]; vesicle [GO:0031982]","chloride transmembrane transporter activity [GO:0015108]; cysteine transmembrane transporter activity [GO:0033229]; D-aspartate transmembrane transporter activity [GO:0140010]; glutamate:sodium symporter activity [GO:0015501]; high-affinity L-glutamate transmembrane transporter activity [GO:0005314]; identical protein binding [GO:0042802]; L-aspartate transmembrane transporter activity [GO:0015183]; L-glutamate transmembrane transporter activity [GO:0005313]; metal ion binding [GO:0046872]; monoatomic anion channel activity [GO:0005253]","P53702","apical plasma membrane [GO:0016324]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; early endosome membrane [GO:0031901]; late endosome membrane [GO:0031902]; membrane [GO:0016020]; membrane raft [GO:0045121]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; postsynapse [GO:0098794]; recycling endosome [GO:0055037]; recycling endosome membrane [GO:0055038]; Schaffer collateral - CA1 synapse [GO:0098685]; synapse [GO:0045202]; vesicle [GO:0031982]; chloride transmembrane transporter activity [GO:0015108]; cysteine transmembrane transporter activity [GO:0033229]; D-aspartate transmembrane transporter activity [GO:0140010]; glutamate:sodium symporter activity [GO:0015501]; high-affinity L-glutamate transmembrane transporter activity [GO:0005314]; identical protein binding [GO:0042802]; L-aspartate transmembrane transporter activity [GO:0015183]; L-glutamate transmembrane transporter activity [GO:0005313]; metal ion binding [GO:0046872]; monoatomic anion channel activity [GO:0005253]; adult behavior [GO:0030534]; behavioral fear response [GO:0001662]; blood vessel morphogenesis [GO:0048514]; brain development [GO:0007420]; cellular response to ammonium ion [GO:0071242]; cellular response to bisphenol A [GO:1903926]; cellular response to cocaine [GO:0071314]; cellular response to mercury ion [GO:0071288]; cellular response to oxidative stress [GO:0034599]; chloride transmembrane transport [GO:1902476]; conditioned place preference [GO:1990708]; cysteine transmembrane transport [GO:1903712]; cysteine transport [GO:0042883]; cytokine-mediated signaling pathway [GO:0019221]; D-aspartate import across plasma membrane [GO:0070779]; dopamine metabolic process [GO:0042417]; establishment of protein localization [GO:0045184]; G protein-coupled dopamine receptor signaling pathway [GO:0007212]; gene expression [GO:0010467]; glutamate receptor signaling pathway [GO:0007215]; glutathione biosynthetic process [GO:0006750]; glutathione metabolic process [GO:0006749]; grooming behavior [GO:0007625]; heart contraction [GO:0060047]; intracellular glutamate homeostasis [GO:0090461]; intracellular zinc ion homeostasis [GO:0006882]; L-aspartate import across plasma membrane [GO:0140009]; L-glutamate import across plasma membrane [GO:0098712]; L-glutamate transmembrane transport [GO:0015813]; learning or memory [GO:0007611]; locomotory behavior [GO:0007626]; long-term synaptic potentiation [GO:0060291]; maintenance of blood-brain barrier [GO:0035633]; memory [GO:0007613]; motor behavior [GO:0061744]; motor neuron apoptotic process [GO:0097049]; negative regulation of neuron apoptotic process [GO:0043524]; neurogenesis [GO:0022008]; neuron apoptotic process [GO:0051402]; neurotransmitter receptor transport to plasma membrane [GO:0098877]; positive regulation of heart rate [GO:0010460]; postsynaptic modulation of chemical synaptic transmission [GO:0099170]; regulation of heart rate [GO:0002027]; regulation of protein targeting to membrane [GO:0090313]; response to amphetamine [GO:0001975]; response to anesthetic [GO:0072347]; response to axon injury [GO:0048678]; response to decreased oxygen levels [GO:0036293]; response to morphine [GO:0043278]; response to xenobiotic stimulus [GO:0009410]; retina development in camera-type eye [GO:0060041]; retina layer formation [GO:0010842]; righting reflex [GO:0060013]; superoxide metabolic process [GO:0006801]; synapse organization [GO:0050808]; zinc ion transmembrane transport [GO:0071577]","SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12119102, ECO:0000269|PubMed:18684713, ECO:0000269|PubMed:30840898, ECO:0000269|PubMed:9233792}; Multi-pass membrane protein {ECO:0000250|UniProtKB:P43003}. Apical cell membrane {ECO:0000269|PubMed:26739563}; Multi-pass membrane protein {ECO:0000250|UniProtKB:P43003}. Synapse, synaptosome {ECO:0000269|PubMed:30840898}. Early endosome membrane {ECO:0000269|PubMed:30840898}. Late endosome membrane {ECO:0000269|PubMed:30840898}. Recycling endosome membrane {ECO:0000269|PubMed:30840898}.",FALSE
"P0C605",1.96214487566667,15.914663745,1.73745703655475,0.101949174739576,0.675494803812657,-4.56375070644217,"P0C605","P0C605","P0C605","reviewed","KGP1_MOUSE","cGMP-dependent protein kinase 1 (cGK 1) (cGK1) (EC 2.7.11.12) (cGMP-dependent protein kinase I) (cGKI)","Prkg1 Prkg1b Prkgr1a Prkgr1b","Mus musculus (Mouse)",671,"cell growth involved in cardiac muscle cell development [GO:0061049]; cerebellum development [GO:0021549]; cGMP-mediated signaling [GO:0019934]; collateral sprouting [GO:0048668]; dendrite development [GO:0016358]; forebrain development [GO:0030900]; negative regulation of glutamate secretion [GO:0014050]; negative regulation of inositol phosphate biosynthetic process [GO:0010920]; negative regulation of platelet aggregation [GO:0090331]; negative regulation of smooth muscle contraction [GO:0045986]; negative regulation of vascular associated smooth muscle cell migration [GO:1904753]; negative regulation of vascular associated smooth muscle cell proliferation [GO:1904706]; neuron migration [GO:0001764]; positive regulation of circadian rhythm [GO:0042753]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; protein phosphorylation [GO:0006468]; regulation of GTPase activity [GO:0043087]; regulation of testosterone biosynthetic process [GO:2000224]; relaxation of vascular associated smooth muscle [GO:0060087]; signal transduction [GO:0007165]; spermatid development [GO:0007286]","GO:0001669; GO:0001764; GO:0004672; GO:0004674; GO:0004692; GO:0005246; GO:0005524; GO:0005654; GO:0005737; GO:0005794; GO:0005886; GO:0006468; GO:0007165; GO:0007204; GO:0007286; GO:0010920; GO:0014050; GO:0016358; GO:0019934; GO:0021549; GO:0030553; GO:0030900; GO:0042383; GO:0042753; GO:0042802; GO:0043087; GO:0045986; GO:0048273; GO:0048668; GO:0060087; GO:0061049; GO:0090331; GO:0106310; GO:1904706; GO:1904753; GO:2000224","acrosomal vesicle [GO:0001669]; cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; sarcolemma [GO:0042383]","ATP binding [GO:0005524]; calcium channel regulator activity [GO:0005246]; cGMP binding [GO:0030553]; cGMP-dependent protein kinase activity [GO:0004692]; identical protein binding [GO:0042802]; mitogen-activated protein kinase p38 binding [GO:0048273]; protein kinase activity [GO:0004672]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]","O35607; Q9DBR7","acrosomal vesicle [GO:0001669]; cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; sarcolemma [GO:0042383]; ATP binding [GO:0005524]; calcium channel regulator activity [GO:0005246]; cGMP binding [GO:0030553]; cGMP-dependent protein kinase activity [GO:0004692]; identical protein binding [GO:0042802]; mitogen-activated protein kinase p38 binding [GO:0048273]; protein kinase activity [GO:0004672]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; cell growth involved in cardiac muscle cell development [GO:0061049]; cerebellum development [GO:0021549]; cGMP-mediated signaling [GO:0019934]; collateral sprouting [GO:0048668]; dendrite development [GO:0016358]; forebrain development [GO:0030900]; negative regulation of glutamate secretion [GO:0014050]; negative regulation of inositol phosphate biosynthetic process [GO:0010920]; negative regulation of platelet aggregation [GO:0090331]; negative regulation of smooth muscle contraction [GO:0045986]; negative regulation of vascular associated smooth muscle cell migration [GO:1904753]; negative regulation of vascular associated smooth muscle cell proliferation [GO:1904706]; neuron migration [GO:0001764]; positive regulation of circadian rhythm [GO:0042753]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; protein phosphorylation [GO:0006468]; regulation of GTPase activity [GO:0043087]; regulation of testosterone biosynthetic process [GO:2000224]; relaxation of vascular associated smooth muscle [GO:0060087]; signal transduction [GO:0007165]; spermatid development [GO:0007286]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Note=Colocalized with TRPC7 in the plasma membrane. {ECO:0000250}.",FALSE
"Q99KL7",3.17419063866667,15.516838323125,1.73738346607916,0.101962480351251,0.675494803812657,-4.56375429400688,"Q99KL7","Q99KL7","Q99KL7","reviewed","RAB28_MOUSE","Ras-related protein Rab-28 (EC 3.6.5.2)","Rab28","Mus musculus (Mouse)",221,"","GO:0003925; GO:0005525; GO:0005737; GO:0005886; GO:0019003; GO:0035253; GO:0036064","ciliary basal body [GO:0036064]; ciliary rootlet [GO:0035253]; cytoplasm [GO:0005737]; plasma membrane [GO:0005886]","G protein activity [GO:0003925]; GDP binding [GO:0019003]; GTP binding [GO:0005525]","","ciliary basal body [GO:0036064]; ciliary rootlet [GO:0035253]; cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; G protein activity [GO:0003925]; GDP binding [GO:0019003]; GTP binding [GO:0005525]","SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Lipid-anchor {ECO:0000305}; Cytoplasmic side {ECO:0000305}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000250|UniProtKB:P51158}. Cytoplasm {ECO:0000269|PubMed:30228185}. Nucleus {ECO:0000250|UniProtKB:P51158}. Note=Expressed in the basal body and ciliary rootlet of the photoreceptor cells. Localized in the cytoplasm and the nucleus of vascular endothelial cells. {ECO:0000250|UniProtKB:P51158}.",FALSE
"P03899",-1.94317928233334,19.124820308125,-1.73734394822702,0.101969627991123,0.675494803812657,-4.56375622101869,"P03899","P03899","P03899","reviewed","NU3M_MOUSE","NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)","mt-Nd3 Nd3","Mus musculus (Mouse)",115,"aerobic respiration [GO:0009060]; cellular response to glucocorticoid stimulus [GO:0071385]; mitochondrial electron transport, NADH to ubiquinone [GO:0006120]; proton motive force-driven mitochondrial ATP synthesis [GO:0042776]; response to light intensity [GO:0009642]; response to oxidative stress [GO:0006979]","GO:0005739; GO:0005743; GO:0006120; GO:0006979; GO:0008137; GO:0009060; GO:0009642; GO:0042776; GO:0045271; GO:0071385","mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; respiratory chain complex I [GO:0045271]","NADH dehydrogenase (ubiquinone) activity [GO:0008137]","","mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; respiratory chain complex I [GO:0045271]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; aerobic respiration [GO:0009060]; cellular response to glucocorticoid stimulus [GO:0071385]; mitochondrial electron transport, NADH to ubiquinone [GO:0006120]; proton motive force-driven mitochondrial ATP synthesis [GO:0042776]; response to light intensity [GO:0009642]; response to oxidative stress [GO:0006979]","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:38575788}; Multi-pass membrane protein {ECO:0000255}.",FALSE
"P52825",-0.898787398999996,24.09144146375,-1.73590810882984,0.102229626939089,0.675494803812657,-4.56382622614797,"P52825","P52825","P52825","reviewed","CPT2_MOUSE","Carnitine O-palmitoyltransferase 2, mitochondrial (EC 2.3.1.21) (Carnitine palmitoyltransferase II) (CPT II)","Cpt2 Cpt-2","Mus musculus (Mouse)",658,"carnitine metabolic process [GO:0009437]; carnitine shuttle [GO:0006853]; fatty acid beta-oxidation [GO:0006635]; in utero embryonic development [GO:0001701]; long-chain fatty acid metabolic process [GO:0001676]; positive regulation of cold-induced thermogenesis [GO:0120162]","GO:0001676; GO:0001701; GO:0004095; GO:0005654; GO:0005730; GO:0005739; GO:0005743; GO:0005759; GO:0006635; GO:0006853; GO:0008458; GO:0009437; GO:0016746; GO:0120162","mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]","acyltransferase activity [GO:0016746]; carnitine O-octanoyltransferase activity [GO:0008458]; carnitine O-palmitoyltransferase activity [GO:0004095]","","mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; acyltransferase activity [GO:0016746]; carnitine O-octanoyltransferase activity [GO:0008458]; carnitine O-palmitoyltransferase activity [GO:0004095]; carnitine metabolic process [GO:0009437]; carnitine shuttle [GO:0006853]; fatty acid beta-oxidation [GO:0006635]; in utero embryonic development [GO:0001701]; long-chain fatty acid metabolic process [GO:0001676]; positive regulation of cold-induced thermogenesis [GO:0120162]","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Matrix side {ECO:0000250}.",FALSE
"O70480",1.25070049833333,13.98528611125,1.73567570197392,0.10227176510619,0.675494803812657,-4.56383755528985,"O70480","O70480","O70480","reviewed","VAMP4_MOUSE","Vesicle-associated membrane protein 4 (VAMP-4)","Vamp4","Mus musculus (Mouse)",141,"cellular response to type II interferon [GO:0071346]; Golgi ribbon formation [GO:0090161]; Golgi to plasma membrane protein transport [GO:0043001]; neurotransmitter receptor transport, endosome to postsynaptic membrane [GO:0098887]; regulation of Golgi to plasma membrane protein transport [GO:0042996]; regulation of synaptic vesicle endocytosis [GO:1900242]; SNARE complex assembly [GO:0035493]; synaptic vesicle to endosome fusion [GO:0016189]; vesicle-mediated transport in synapse [GO:0099003]","GO:0005794; GO:0005802; GO:0009986; GO:0016189; GO:0031201; GO:0035493; GO:0042996; GO:0043001; GO:0045335; GO:0071346; GO:0090161; GO:0098887; GO:0098954; GO:0098978; GO:0099003; GO:1900242","cell surface [GO:0009986]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; phagocytic vesicle [GO:0045335]; presynaptic endosome membrane [GO:0098954]; SNARE complex [GO:0031201]; trans-Golgi network [GO:0005802]","","","cell surface [GO:0009986]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; phagocytic vesicle [GO:0045335]; presynaptic endosome membrane [GO:0098954]; SNARE complex [GO:0031201]; trans-Golgi network [GO:0005802]; cellular response to type II interferon [GO:0071346]; Golgi ribbon formation [GO:0090161]; Golgi to plasma membrane protein transport [GO:0043001]; neurotransmitter receptor transport, endosome to postsynaptic membrane [GO:0098887]; regulation of Golgi to plasma membrane protein transport [GO:0042996]; regulation of synaptic vesicle endocytosis [GO:1900242]; SNARE complex assembly [GO:0035493]; synaptic vesicle to endosome fusion [GO:0016189]; vesicle-mediated transport in synapse [GO:0099003]","SUBCELLULAR LOCATION: Golgi apparatus, trans-Golgi network membrane {ECO:0000305}; Single-pass type IV membrane protein {ECO:0000305}. Note=Associated with trans Golgi network (TGN) and newly formed immature secretory granules (ISG). Not found on the mature secretory organelles (By similarity). {ECO:0000250}.",FALSE
"Q9CZ91",1.42477841633333,13.606263520625,1.73532568129392,0.102335256702231,0.675494803812657,-4.56385461671245,"Q9CZ91","Q9CZ91","Q9CZ91","reviewed","SRFB1_MOUSE","Serum response factor-binding protein 1 (SRF-dependent transcription regulation-associated protein) (p49/STRAP)","Srfbp1","Mus musculus (Mouse)",441,"","GO:0005634; GO:0048471","nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]","","","nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]","SUBCELLULAR LOCATION: Cytoplasm, perinuclear region {ECO:0000269|PubMed:16647043}.",FALSE
"Q9JIK9",-1.24979351433333,21.400137585625,-1.735201641482,0.102357765018818,0.675494803812657,-4.56386066261326,"Q9JIK9","Q9JIK9","Q9JIK9","reviewed","RT34_MOUSE","Small ribosomal subunit protein mS34 (28S ribosomal protein S34, mitochondrial) (MRP-S34) (S34mt) (T-complex expressed gene 2 protein)","Mrps34 Tce2","Mus musculus (Mouse)",218,"mitochondrial translation [GO:0032543]","GO:0003735; GO:0005739; GO:0005743; GO:0005763; GO:0032543","mitochondrial inner membrane [GO:0005743]; mitochondrial small ribosomal subunit [GO:0005763]; mitochondrion [GO:0005739]","structural constituent of ribosome [GO:0003735]","","mitochondrial inner membrane [GO:0005743]; mitochondrial small ribosomal subunit [GO:0005763]; mitochondrion [GO:0005739]; structural constituent of ribosome [GO:0003735]; mitochondrial translation [GO:0032543]","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25816300}.",FALSE
