feature	s__Bifidobacterium_pseudolongum	s__GGB80032_SGB42945	s__Atopobiaceae_bacterium_FL090493	s__Coriobacteriaceae_bacterium	s__Parvibacter_caecicola	s__Adlercreutzia_caecimuris	s__Adlercreutzia_mucosicola	s__Adlercreutzia_muris	s__Eggerthellaceae_bacterium	s__Enterorhabdus_sp_P55	s__Bacteria_unclassified_SGB63107	s__bacterium_D16_63	s__bacterium_D16_76	s__GGB14001_SGB21428	s__GGB30048_SGB42949	s__GGB28904_SGB41597	s__Bacteroides_SGB40318	s__Bacteroidales_bacterium	s__GGB27849_SGB40283	s__Barnesiella_sp_CU968	s__Duncaniella_dubosii	s__Duncaniella_muris	s__GGB27919_SGB40357	s__GGB3583_SGB21441	s__GGB46159_SGB63927	s__GGB70852_SGB95305	s__Muribaculaceae_bacterium	s__Muribaculaceae_bacterium_Isolate_013_NCI	s__Muribaculaceae_bacterium_Isolate_110_HZI	s__Muribaculum_gordoncarteri	s__Muribaculum_intestinale	s__Paramuribaculum_intestinale	s__GGB1503_SGB2082	s__GGB24146_SGB35950	s__GGB27872_SGB40306	s__GGB24149_SGB35953	s__GGB27861_SGB40295	s__GGB75879_SGB103683	s__GGB27866_SGB40300	s__GGB27885_SGB40319	s__GGB27485_SGB39778	s__GGB75725_SGB102612	s__GGB27929_SGB40368	s__GGB27860_SGB40294	s__Lactobacillus_intestinalis	s__Lactobacillus_johnsonii	s__Ligilactobacillus_murinus	s__Limosilactobacillus_reuteri	s__GGB28981_SGB41694	s__GGB28772_SGB41425	s__GGB28778_SGB41431	s__GGB30298_SGB43262	s__GGB79760_SGB63182	s__GGB28967_SGB41417	s__GGB28330_SGB40904	s__Clostridiaceae_bacterium	s__Clostridium_SGB40327	s__GGB24132_SGB35935	s__Clostridiales_bacterium	s__Dorea_sp_5_2	s__GGB25041_SGB36960	s__GGB27873_SGB41457	s__GGB27876_SGB40310	s__GGB28766_SGB41418	s__GGB28988_SGB41701	s__GGB30861_SGB44083	s__GGB42598_SGB59794	s__GGB42646_SGB59844	s__Lachnospiraceae_bacterium	s__Lachnospiraceae_bacterium_MD308	s__Lachnospiraceae_unclassified_SGB41402	s__GGB28849_SGB41516	s__GGB28879_SGB43526	s__GGB30461_SGB63209	s__GGB30466_SGB63211	s__GGB45650_SGB63364	s__GGB75074_SGB102167	s__Neglectibacter_sp_X4	s__Hungateiclostridiaceae_bacterium_KB18	s__Faecalibaculum_rodentium	s__Turicibacter_sp_TS3	s__GGB24148_SGB35952	s__Parasutterella_sp_NM82_D38	s__Turicimonas_muris	s__GGB28310_SGB40880	s__GGB28317_SGB40889	s__Akkermansia_muciniphila
X57_SLC_SMT_NEG_158J	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
X56_SLC_SMT_NEG_110J	0.00973466284185044	0.0093916201225072	0.0105884384827524	0.158875193308315	0.000844968382382277	0.00613337483313548	0.000507386163321274	0.0116531479652018	0.00111138795260391	0.00162009520470315	0.00202426029817326	0	0	0.00962510054586508	0.00258484230295366	0	0.0207212774822796	0.00443172441453969	0.0187697651394792	0.000849548156812533	0.0092164437505499	0.00163867852017976	0.26839653554156	0.0065085640460757	0.00297077637128795	0.0247744659256415	0.00301287506701223	0.00126437003309151	0.00203324370186338	0.0262216746456025	0.015985966866565	0.00700749524121804	0.0139381911881441	0.00514749031443762	0.00044538306334242	0.00101873559297642	0.000375981866206998	0.000786047822885327	0.000529404309620582	0.000985708373527459	0.0000525793333627496	0.000063588406512404	0.000425919022013831	0.00274663164196099	0.000219300737141116	0.0011085696298776	0.000166192968267183	0	0.000304290781856449	0.000900542183641733	0	0	0	0.000643458307451002	0	0.0000494087202956491	0.000297949555722248	0.0407716180105266	0	0	0.0000726598827877193	0	0.00794960768507287	0.000503863259913384	0.000127352958195203	0.00268594963076009	0	0	0.000394477109098418	0.0000887771658788134	0.00841242912028434	0	0	0	0	0	0.0000223704366400978	0	0	0.187066170958928	0.00146103611583694	0.00388426522495368	0.001758457236048	0.00537885699575076	0.0395946159819508	0	0.0311242351006066
X55_SLC_SMT_NEG_153J	0.0292303962640382	0.00176795327252582	0.000236745860191856	0.161038097192968	0.000163948235974574	0.000389636229196716	0.0000276446674242841	0.0044031811947457	0.000537765572145172	0.000798930888561811	0.000205108074139619	0.000127242260894552	0.00004929965690664	0.00302094782353149	0.0032020971859034	0	0.0195946938518183	0.006542033755214	0.0223683754833881	0.000581997040024026	0.0041026990179923	0.00220136022514431	0.215060461575333	0.00413072763913081	0.00885481734822674	0.105536973475633	0.00468561754693047	0.00227984036433214	0.0023787468411168	0.0146492932218424	0.0174421725391235	0.00171673384704804	0.0391803263959808	0.00225695672296426	0.000105510480669351	0.00215697517577977	0.000587449182766038	0.00545728772178222	0.00146424588457292	0.000913656258372591	0.00075723351519685	0.000156345952432896	0.000584531134537919	0.00473860315949368	0.000044999375307307	0.0000632755721044726	0.0000228068506250344	0.0000503747273064733	0	0.000526170169975541	0	0	0	0	0	0	0.000884706148319938	0.0228222855643463	0.000142753990949289	0	0.0000790944651305907	0	0.00277475670196967	0	0	0.00186133081582562	0.00457173687529099	0	0.00069987083029146	0.000210483426138786	0.000280055839156567	0	0	0	0	0	0	0	0	0.18134917188479	0	0.00186340416588244	0.00128378763888662	0.0018222443277174	0.010465272807177	0	0.0724967580868139
X54_SLC_SMT_NEG_193I	0.00345633231793131	0.00745328857655468	0.00603697281484131	0.114853158867559	0.000302238063494312	0.00763262021866498	0.000107559550050765	0.010511456669489	0.00115042382176203	0.00291564265188021	0.00152768738258781	0.000269868324172588	0.000593631442748858	0.0068395780366225	0.00400096550552413	0.000330927182710419	0.0197580616671467	0.00816923491245629	0.00594420147057205	0.000184031005280868	0.00564455955875938	0.00154234413765125	0.179153066309822	0.00399307846244067	0.00388594612722359	0.03076058535662	0.00917506294435477	0.000095433221309936	0.0107331483054934	0.0425683104195562	0.0298340221077104	0.0265480499203819	0.0236123281713184	0.0025653922136153	0.000682952205669108	0.00273772410498903	0.0000319753871675509	0.00217011990441561	0.00107293362346698	0.00296293204770149	0.000957585618371289	0.00102482266065784	0.000787488389204544	0.00193962107030132	0.000339307165986601	0.001780730014849	0.00051239489898916	0.000126981393643799	0	0.00361653788056421	0.000838688443888043	0.000567111260380704	0.000385216329268275	0.00337910502107237	0.0113167237683109	0.000783117652829123	0.00101522675823962	0.0278897673995975	0.000372268433539585	0.0000408483106364499	0.000136215806587357	0.0000632935207448129	0.00223811278833099	0.000799483267227315	0.000677497000869711	0.00297003038647661	0.000411013532687111	0.00100254176394704	0.016425884552421	0.00239098997343217	0.0395299256596895	0.000183176575613493	0.000126784217566712	0.000156130590373108	0.000294745372565019	0.000580059156109394	0.000832115907985155	0.000728302703399036	0.000297440112285203	0.232124189380392	0.000296552819938313	0.00133212157679737	0.000969383320316974	0.000404112369989078	0.0465247798570178	0.000675558102778359	0.00834817220241242
X53_SLC_SMT_NEG_159I	0	0	0.12460343372492	0	0	0	0	0	0	0	0	0	0	0.000486659972525272	0	0.000862435394348584	0	0	0	0	0	0	0	0	0.0181419445454041	0	0	0	0.000227929354220697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400416433090414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00082547387744793	0	0	0	0	0	0	0	0	0	0	0	0	0	0.655777393104213	0.000443538202807843	0	0.00258114593022898	0	0.0183329123827242	0	0.177316717078069
X52_SLC_SMT_NEG_103I	0.0196861563527792	0.0219223593004898	0.016217664027298	0.192314363165544	0.00198164907649048	0.0167329372595712	0.000779833390271463	0.0154579442841866	0.00205042966388984	0.00231175546656586	0.00371773983250082	0	0.0000704483018623822	0.0025378571183107	0.00559705188512378	0.0000186480799047482	0.0000718633323158591	0	0	0	0	0	0.025593352591224	0	0.0000891974553709502	0	0.000209070749501202	0	0.0000400756839145402	0.0195852343593652	0.000955802534521689	0.00274465371172595	0.00453785105389447	0.00219991752393928	0	0.000112141163438039	0	0.000131041927352337	0	0.000281035155420881	0.0000810104934615486	0.0000236006864919171	0	0.00000485153298334913	0.000327781697187526	0.00184631152097581	0.000441034670267582	0.000157219990741658	0.000314490518285226	0.000612910333563107	0	0	0.0000396713894992612	0.000645304423587345	0	0.000083486796755133	0	0.00908965026511606	0.000180567993224026	0	0.000597344998574862	0	0.00131764603619648	0.000536498689075358	0.000126038783963258	0.00174003262655931	0.000016525534224533	0	0.00012492697432124	0	0.0184490154420252	0	0.00000510421699289857	0.0000382058222438744	0	0	0.000248539991792823	0.0000112191700239949	0	0.210295104601073	0.00000566012181390732	0.000130486022531328	0.00111271930445189	0.0000743396356094435	0.369990590047484	0	0.0233840352221295
X51_SLC_SMT_NEG_155I	0	0	0	0.00149967383775278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00279927908055871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056387400049765	0	0	0	0	0	0	0	0	0.93773495450541	0.00157869252651329	0	0	0	0	0	0
X50_SLC_SMT_NEG_191J	0.0350457542274738	0.00636228159025713	0.0178151343239498	0.244883074739778	0.000221648067124433	0.00578609606523091	0.000019516963846627	0.00792848686098104	0.000970751405594333	0.00172855657507865	0.00221001645391933	0.0012497072455423	0	0.00433438202828244	0.00404523261486044	0	0.00230909301561208	0.000373432862390239	0.0045683369706987	0.000137364618156196	0.00768657595878017	0.00105727246825199	0.0448939893221075	0.00137526223589321	0.000465299335528184	0.0328463042826434	0.00186741293569446	0.000248126495782595	0.00348533194501835	0.0148797580990427	0.0153982629156305	0.00786608230142049	0.0125751403108095	0.00056537039219401	0.000280820518022487	0.000412342478211858	0	0	0	0	0.000033564205341333	0.0000123068752918221	0.00006315043079036	0.000326691598655642	0.00144413101277876	0.00367192406434184	0.00121278661966683	0.0012799150303495	0	0.000270875568291721	0.0000131770583932641	0	0	0	0.0000318238391384491	0	0.0000666311631961278	0.0119461222403386	0.000145569201684078	0	0.002616640586036	0	0.00126002513088797	0	0.000756562050767974	0.00249817137236826	0.000853276686899667	0	0.00188021705847282	0.000205611835683574	0.00490696250903126	0	0	0	0	0.0000404013582812342	0	0.000185224688735505	0	0.432667593535982	0.000465547959271453	0.000161481121253302	0.00223487882824624	0.000443669069863769	0.0422712574543614	0	0.000141591221791772
X49_SLC_SMT_NEG_156J	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X48_SLC_SMT_NEG_144J	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X47_SLC_SMT_NEG_160J	0.0201896298361736	0.000899465604997431	0	0.055321632035367	0	0.00303682074887258	0.000645366571585657	0	0.0004902087547236	0.000140541500780849	0	0	0	0.00285692762787309	0.00651325531218765	0	0.037809036706067	0.0183153683817602	0.024250717042737	0	0.00595558663708924	0.00634010818322564	0.0732468572109595	0.0246071302887172	0.0412337519970947	0.157672947560031	0.0014537612840771	0.00130310079524003	0.000876978964872495	0.00865061045606279	0.0227002632061227	0.00663018584083731	0.0379304645627417	0.00284455997580438	0	0.00900140204201179	0.000991660829509668	0.0547043737639375	0	0.0010861047180344	0	0	0.00279846236354826	0.0139282248933852	0	0	0	0	0	0.00030806696971162	0	0	0	0	0	0	0	0.0232219532570212	0	0	0	0.0000404759522248844	0.000400262194223857	0	0	0	0	0	0	0	0.0127892765710572	0	0	0	0	0	0	0	0	0.0572060124778366	0	0.00106024508189072	0	0.00257809329032389	0.0368735924768697	0	0.221096516032412
X46_SLC_SMT_NEG_192I	0.0243680694597099	0.00518301694069694	0.00530804053434841	0.0832669271931778	0	0.00703105986627331	0	0.00784674777825184	0.000935856220439658	0.000949208254713116	0.00144384043347986	0.000680346837297572	0	0.0136130058524394	0.0028142446784557	0	0.0495281573160955	0.0031444040713994	0.00995879683605341	0	0.00550407267390873	0	0.125516405098292	0.00276022963071308	0.00255266618882568	0.0372327544821869	0.00650183378052533	0	0.0129423695855225	0.0730210616202451	0.0369074503744335	0.0283148094088144	0.0414762737385514	0.00408268793443423	0.000353221997597848	0.00485649901164601	0	0.00980706917385502	0.000583848044139398	0.000980767608450381	0.000155976036739943	0	0.00304001543980691	0.00141895709687933	0.00107423184836459	0.00293926827210718	0.000421802900911519	0	0	0	0	0	0	0.000109850827431633	0	0	0.000233053689136724	0.0337308800386481	0	0	0	0	0.00427629243139937	0	0	0.00284701785349056	0.00678465414286313	0	0.000388422815227874	0	0	0	0	0	0	0	0	0	0	0.297213248373935	0	0.00267465522923319	0.00391335986342083	0.00179099332458977	0.0204170811360639	0	0.00710449605477733
X45_SLC_SMT_NEG_158I	0	0	0.0315837798447294	0	0	0	0	0	0	0	0	0	0	0.0215313618446988	0	0.00545794028255549	0	0	0	0	0	0	0	0	0.00780164792819243	0	0	0	0.000361478825750233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000291885500689369	0.0000883785793393292	0	0	0	0	0	0	0	0	0	0	0.000151820008262216	0.00426485692529659	0	0	0	0	0	0.00957608547049015	0	0	0	0.00186561743148559	0	0.000224104787883445	0	0	0.000266399073832036	0	0	0.0000248822227723531	0.00197393474562926	0.656056879552849	0.000388942647794773	0.00154830043158298	0.00401526571055581	0	0.0816980046269949	0	0.170828433558615
X44_SLC_SMT_NEG_110I	0.0393397117492412	0.0152366173079341	0.0130434001939752	0.10684005510245	0.00140286346917876	0.0172865713443634	0.000680246279490494	0.0128567528511458	0.00222482112619916	0.00281497380366226	0.00365476017700654	0	0.000212456230580593	0.00159761765282321	0.00530969572778039	0.00000617513265214126	0.00192198628746877	0.000172650375484483	0.000167963608138242	0	0.000107098967330983	0	0.0531129809553526	0.000420289028508814	0.00139288825489453	0.000431942612180547	0.000428807544834076	0	0.00118803218757811	0.00554932254203041	0.00106433953045368	0.00434365164221003	0.0190676696053226	0.00365488684639427	0	0.000273352538734786	0	0.000480900330540601	0	0.00147462167733133	0.000262933981593481	0.000195197526501532	0.000577897414199619	0.000147443167324973	0.00124370338348818	0.00559425850732983	0.000702603426425939	0.000894602550887131	0.000378646467290528	0.000880447246807607	0.0000336623897909034	0.0000308756632607063	0.00000582679183586662	0.000582299175423453	0	0.000348720824437844	0.0000197920918337861	0.0518081595922816	0.000108238991820609	0	0.000258753891798186	0.0000459493204013178	0.00253544613227533	0.000435331018302491	0.000231076630577819	0.00253389443227556	0.000154156644874993	0	0.000220056393844767	0.000313506734647171	0.0117406688758019	0	0.000121412608145177	0.00118084369982408	0.0000729298999891349	0.0000281522714243773	0.00100106817127943	0.0000931970020269319	0.0000173853734667977	0.208797131977057	0.000222083104048547	0.000416425612182859	0.00265717541388985	0.000354927624436919	0.31466480952455	0.000264834022409525	0.070063371744664
X43_SLC_SMT_NEG_153I	0.0302974138556819	0.00114307273411874	0.000210419657117775	0.231526860465182	0.00014414500704887	0.000277825595665808	0	0.00361248693597492	0.000648134024500315	0.000707432395614598	0.000187605339455364	0.000012444173270406	0	0.000181571800900015	0.00192658427995468	0	0.00194543908794014	0	0.000515207628202796	0	0	0	0.0572443283323469	0	0.00190706955368973	0.00438242302006133	0.0000158380387077895	0	0.000021023110903792	0.00195448939577317	0.00705490350392095	0.0000988934678837571	0.00500444313550177	0.000836493556275097	0	0.000203443378163153	0	0.000223335200587818	0	0	0.0000479854863230051	0	0	0.0000788130973792383	0.000157437646678622	0.000301488379687565	0.0000177235195063359	0.0000589212749545741	0	0.0000183834377858271	0	0	0	0	0	0	0	0.00316534516459965	0	0	0.0000198918224246642	0	0	0	0	0.0011080970653057	0.000103512895840196	0	0.000129343982780281	0.00010511555451896	0.00247742749525	0	0	0	0	0	0	0	0	0.615621076432301	0	0	0.00179233804709818	0.00319966091513319	0.00365368469142316	0	0.0156604264165664
X42_SLC_SMT_NEG_109J	0.0282766838898865	0.00525082508998507	0.0158515715716096	0.176446665325407	0.000267764638098626	0.00991288221958761	0.000290821336603024	0.010814980116064	0.00118751132281212	0.00212720881161976	0.00288789716259372	0.00114245758389624	0.000129570606809188	0.00223649975492666	0.00425036169053906	0	0.000506005009332665	0.000773842727299767	0.000608097585594613	0	0.00541163734056805	0.00092742007090355	0.0406222853112607	0.000475749943783311	0.000486565764317863	0.0139998373242128	0.00103872071059356	0	0.0026371966737844	0.0183564936834512	0.004625334495693	0.00980819530799474	0.00373825451218859	0.000340259867627511	0.0000825071715101933	0.0000364668543698729	0	0.0000945653498088486	0.0000585735145840743	0	0.000271857110733321	0.0000608755304410904	0	0.000237874971891656	0.00470323763548916	0.0101848854900579	0.00100243655589488	0.00123640175482303	0	0.000757984395840323	0.000117987447655631	0.000308652824511339	0	0.00158192337298087	0.000101763716853803	0	0	0.0153318275470033	0.000404862471360913	0	0.00303380112000745	0.00000529829046456068	0.000419222665516584	0.000492777553138382	0.00173429489875478	0.00385956709385991	0.00579680478737449	0.000087915081777469	0.00337647262329469	0.00160085105891633	0.000139509468922019	0.00017002031401104	0.000186463284418298	0	0.0000414728253605267	0.0000229105387674452	0.000253769843285338	0.000275766883696824	0.0000946749696115637	0.51383135168744	0.0000402304675964229	0.0000279165097580991	0.0002182895671399	0	0.0605088522010085	0.000197790664032186	0.00157969443699233
X41_SLC_SMT_NEG_75J	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X40_SLC_SMT_NEG_90J	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X39_SLC_SMT_NEG_152J	0.000180852531024666	0	0	0.0333085257439458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00921610619730014	0	0.000751600566584524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.956542914961145	0	0	0	0	0	0	0
X38_SLC_SMT_NEG_191I	0.0370997231898	0.00854096400905573	0.0157931342836403	0.21128600348176	0.000393186625631209	0.0110211528233706	0.000243749919122276	0.0134305146254787	0.0016314159521681	0.00285191549996664	0.00333978374919796	0.00168193430872905	0.000202073426243821	0.0056453457557834	0.00468195102537758	0	0.0036339599221345	0.00157841082144644	0.0064337913188464	0.000100760404881832	0.00362534831531873	0.000205435176498105	0.0846445425737809	0.00168400662052964	0.000908869904363731	0.0322604606730712	0.00294503137687297	0.000108727292470752	0.00361056582447455	0.0220901990750213	0.00917849922166271	0.010551336712491	0.0131874094255833	0.00104997131229697	0.000220770283822443	0.000971914234474896	0	0.00058033940691081	0.000273360952183984	0.000386877587482758	0.000137233092572148	0.00010407610376277	0.0000705967553399676	0.000441494516271539	0.0015119126383343	0.00279987744808525	0.000841128334171238	0.00042339632654642	0	0.00103339281789228	0.000194060487281555	0.000144048695827409	0.0000175916246183089	0.000113931097658891	0.000450704790940811	0.0000687547004061132	0.0000355977115967351	0.0254670541797631	0.000566708200400288	0	0.00139816574616879	0	0.00193305244758674	0.0000115128433365896	0.000575596115456135	0.00412961085346135	0.0010356953865596	0.0000464658357064757	0.00275511551319259	0.000711033204467775	0.00584414953451963	0.0000116970488299751	0.0000147824908441811	0.000020815220752554	0.0000604654532037687	0.000200830039163469	0.000220355821462325	0.000774952510672521	0.000243703867748929	0.371669720102976	0.00000478934282802128	0.000404653417594452	0.00115436977567317	0.0000201244501523587	0.05284496404516	0.00043541573498982	0.000982966564078022
X37_SLC_SMT_NEG_156I	0	0	0.0343135214752329	0	0	0	0	0	0	0	0	0	0	0.0137813895187899	0	0.0150750814313096	0	0	0	0	0	0	0	0	0.0240338136964734	0	0	0	0.00270596509363824	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00107971713313697	0	0	0.00949125795105573	0.00377458381277821	0.00148553592589642	0	0	0	0	0	0.00113864442650201	0	0	0	0	0.0000599182231861988	0.000341011982455521	0	0	0	0.000601296215480464	0.000105633118935757	0.00346950955183679	0.000211001989919205	0	0	0.000216815444870016	0	0.000612460691465544	0	0	0.000653881557990072	0	0	0.000148110977269523	0.00167136829835813	0.811899389177646	0.00293942815950376	0.000359905711045657	0.0157958837832221	0	0.00454968911889031	0	0.0494851855331117
X36_SLC_SMT_NEG_144I	0.130826581647466	0.00716746919971295	0.00473412326688469	0.250758434814048	0.000345116600108465	0.00500583411395421	0	0.0172196749330309	0.000883060252975946	0.000662842993859116	0.00184829112502534	0	0	0.00162150021638263	0.00732414118007965	0	0.003890504911064	0	0	0	0.00438024180074173	0	0.0507639128553194	0	0.00757393986206292	0.00932910428547169	0	0	0.00198962458983166	0.0232060784345949	0.0130541723501345	0.00363194136304623	0.0292023424104477	0	0	0	0	0.00426848975880184	0	0	0	0	0	0	0.00114600623401097	0.00256043649032852	0	0	0	0.000628879137975426	0	0	0	0	0	0	0	0.00337885585630002	0	0	0	0	0	0	0	0.00255495844905696	0.011510460319808	0.000413044311875846	0	0	0	0	0	0	0	0	0	0	0	0.304011569623166	0	0	0	0	0.0873835231474634	0	0.00672484346497066
X35_SLC_SMT_NEG_160I	0.0721801773735072	0.00291797210229946	0.000101693505356257	0.128269117743876	0	0.0090253167469605	0.00287158941141962	0.00395007770733916	0.00232327196712186	0.00368716987264939	0.000197507514685493	0.0000166948652619123	0	0.00350737343241567	0.00916098067380621	0	0.0174955655171478	0.00618406843849514	0.0176211399384656	0.000144809809554413	0.00409858942179947	0.00362133403442089	0.0826496725519938	0.00950750800754695	0.0216478688532682	0.0755289495859347	0.00224524161861509	0.000624315374424817	0.000945364892048461	0.0130524811799873	0.0138723442370886	0.00533567893770717	0.0341253933909093	0.00327364531874889	0.000475513314481685	0.00355411905514902	0.000236413809382819	0.0360900161003829	0.000430872696498746	0.0014292256391611	0	0	0.00202443387893363	0.00501020165147059	0	0.000266900085078485	0.000168690725516018	0	0	0.000607838268275016	0.000158673806358871	0	0	0.0000780303485067641	0	0	0.00060442670885193	0.0308296818154664	0.0000353495625328317	0.0000168400380033202	0	0.000159690015548726	0.00236740448050987	0	0	0.000696611399645967	0	0	0.000104524373813712	0.000234018459149588	0.00599606973837186	0	0	0.000138277036191056	0	0	0	0	0	0.151937573398431	0	0.00156387335681696	0	0.00111369268571096	0.0394178834380476	0.000331574541375719	0.163738665547482
X34_SLC_SMT_NEG_143J	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X33_SLC_SMT_NEG_16J	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X32_SLC_SMT_NEG_89J	0	0	0	0.248213889992839	0	0	0	0.00219589428206711	0	0	0	0	0	0.00220413575351773	0	0	0	0	0	0	0	0	0.171599339949709	0	0	0.00130856252254958	0	0	0	0.0187411060787262	0.0326206597206324	0	0.012693697472066	0.00052653845379007	0	0	0	0	0	0	0	0	0	0	0	0.000158419395662056	0.00404198388700759	0.00281583607896429	0	0.000396506348680174	0	0	0	0	0	0	0	0	0	0	0	0.0000650160525549477	0	0	0	0	0.00899693966693467	0	0.000937696307271359	0	0	0	0.0000622688954047387	0	0	0	0	0	0	0.465378494154965	0.00909675304339226	0	0	0	0.0179462619432657	0	0
X31_SLC_SMT_NEG_194J	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X30_SLC_SMT_NEG_109I	0.0337311999847067	0.0112724082800652	0.012373648451395	0.190721070303762	0.00066755694596307	0.0166089998471686	0.000659930628987102	0.0211669952931388	0.00197704641284996	0.00349763233363164	0.00419081370463396	0.00202321105161115	0.000172354763656878	0.00279041853939354	0.00657327512792638	0	0.00482237443447046	0.000172151395204185	0.00133165662823037	0	0.00154519350355747	0.0000998539102720084	0.0559340524916347	0.000216078980985761	0.000412736274739391	0.00645837195215513	0.00271079979016443	0	0.00462622556184857	0.0443911641694885	0.0038854559729162	0.0143378826517253	0.023901487508042	0.000596886408652433	0	0.000140832653489543	0	0.000828523076269169	0.000174591816636495	0.00022370529796173	0.000308306574281802	0.0000340642158259906	0	0.000084092855188341	0.00153309308062227	0.00379394016920459	0.000511268290068898	0.000856486238514385	0	0.000428700698275751	0.00000996505418193159	0.000204792031861329	0.0000434191646498448	0.00120302608190237	0.000159339182684559	0	0	0.0283935915753398	0.0000675183262939038	0	0.000596377987520702	0	0.00144106885577892	0.000442936489964224	0.000552653770191818	0.00487118286311666	0.00597852408802722	0	0.00210771064370488	0.00134446884074999	0	0	0.000361385740434539	0.000380095638082248	0.000217807612833648	0	0.000777680963096049	0.000457375650105391	0.00000742294852327557	0.387487877969167	0	0.000059586956638897	0.000867163082280741	0	0.0750034038794769	0.00151824718357572	0.0026588391505015
X29_SLC_SMT_NEG_75I	0.0487516869095816	0	0	0.507085020242915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444163292847503	0	0	0	0	0	0	0
