"pathway","HET","padj_HET","MUT","padj_MUT","description","mean_coef"
"REACTOME_FLT3_SIGNALING",-1.30728201974561,0.26645606817514,-1.45969168384234,0.131659493352037,NA,-1.38348685179397
"REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING",-1.37406406215421,0.254491222789279,-1.38842086579816,0.2045944005743,NA,-1.38124246397618
"REACTOME_CO_INHIBITION_BY_CTLA4",-1.2200569329016,0.380863737900223,-1.53780726491597,0.0982543749363702,NA,-1.37893209890878
"REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS",-1.29781259246187,0.364412017925341,-1.44743606569267,0.178804246600857,NA,-1.37262432907727
"REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION",-1.44913731699621,0.204786273594461,-1.29378547332302,0.291467864159416,NA,-1.37146139515962
"REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING",-1.48054470279332,0.0827267281939948,-1.25437438554913,0.261738578680203,NA,-1.36745954417123
"REACTOME_G_PROTEIN_MEDIATED_EVENTS",-1.28143870049131,0.268637695934752,-1.45127287364604,0.110983919550036,NA,-1.36635578706868
"REACTOME_FORMATION_OF_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES",-1.38631300462,0.155061507420709,-1.34337689165892,0.195081716842217,NA,-1.36484494813946
"REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS",-1.6236484985762,0.103152102920123,-1.10165070727923,0.477444356120827,NA,-1.36264960292772
"REACTOME_DEVELOPMENTAL_BIOLOGY",-1.14617779758898,0.177632701747955,-1.57177589630641,0.000101445310989882,NA,-1.35897684694769
"REACTOME_METABOLISM_OF_STEROIDS",-1.21924116096408,0.257514942137587,-1.49821421026965,0.0336998633497313,NA,-1.35872768561687
"REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION",-1.51839656802908,0.164966114471872,-1.19534878392878,0.392155175381226,NA,-1.35687267597893
"REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC",-1.36066964116846,0.0377299096947092,-1.3528243119064,0.0516136123168484,NA,-1.35674697653743
"REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY",-1.27617466285372,0.380059283799394,-1.43721056477765,0.181590846807344,NA,-1.35669261381569
"REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS",-1.39809823438956,0.207496653279786,-1.3106264092059,0.204552952820851,NA,-1.35436232179773
"REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS",-1.13645299634358,0.488512518409426,-1.56896763620117,0.110107462548015,NA,-1.35271031627238
"REACTOME_TBC_RABGAPS",-1.33978747983658,0.240700414108239,-1.35542291913677,0.161212803739667,NA,-1.34760519948667
"REACTOME_SIGNALING_BY_PTK6",-1.35822015642619,0.175506653861185,-1.32703866572052,0.18740529650429,NA,-1.34262941107335
"REACTOME_LAMININ_INTERACTIONS",-1.43009172841174,0.203415369161226,-1.24154435242882,0.325107738859343,NA,-1.33581804042028
"REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS",-1.43882753952296,0.205858205351106,-1.22976067345849,0.363139398672394,NA,-1.33429410649072
"REACTOME_ENDOGENOUS_STEROLS",-1.28739519665535,0.320645845395229,-1.38102701811947,0.218247904296193,NA,-1.33421110738741
"REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING",-1.38230953166238,0.247957340672572,-1.27943592879636,0.318722943722944,NA,-1.33087273022937
"REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS",-1.27614832992954,0.358521723620085,-1.38298522949501,0.231156403405207,NA,-1.32956677971227
"REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL",-1.20620024193009,0.433571080257002,-1.45117494121702,0.174169928954618,NA,-1.32868759157355
"REACTOME_RET_SIGNALING",-1.31098712551782,0.256606527756762,-1.34277736468238,0.181590846807344,NA,-1.3268822451001
"REACTOME_SHC_MEDIATED_CASCADE_FGFR2",-1.14193913409108,0.498990026511804,-1.49850419066352,0.184396444960054,NA,-1.3202216623773
"REACTOME_CHROMATIN_ORGANIZATION",-1.26153417017316,0.103690057355962,-1.37713822453804,0.0360081724424249,NA,-1.3193361973556
"REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC",-1.43197319965457,0.168620229205095,-1.20074098198165,0.336498104032188,NA,-1.31635709081811
"REACTOME_INTERFERON_GAMMA_SIGNALING",-1.25326973566446,0.361809603794091,-1.37681452338973,0.219912562896973,NA,-1.31504212952709
"REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES",-1.42634664376658,0.0305331299707237,-1.19914333679694,0.198930481283422,NA,-1.31274499028176
"REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR",-1.05569240894589,0.596736660929432,-1.56716136562279,0.110107462548015,NA,-1.31142688728434
"REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE",-1.06699531642468,0.596736660929432,-1.55221340505954,0.149763698734636,NA,-1.30960436074211
"REACTOME_STIMULI_SENSING_CHANNELS",-1.30114114660266,0.192445354154884,-1.31744631142894,0.132734805036511,NA,-1.3092937290158
"REACTOME_CARGO_CONCENTRATION_IN_THE_ER",-1.35319046884567,0.240700414108239,-1.25626946995826,0.240840886586945,NA,-1.30472996940196
"REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS",-1.35953088469105,0.0196397673518865,-1.24746332312291,0.107473136076222,NA,-1.30349710390698
"REACTOME_SIGNALING_BY_NOTCH1",-1.15944017158422,0.460728247875675,-1.44706663405875,0.177586824203366,NA,-1.30325340282148
"REACTOME_SIGNAL_TRANSDUCTION_BY_L1",-1.25375484705298,0.361809603794091,-1.34449695492246,0.239255447941889,NA,-1.29912590098772
"REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS",-1.04525436815245,0.546992821379019,-1.5511251057991,0.041393087633547,NA,-1.29818973697577
"REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE",-1.37847873401078,0.154490474082367,-1.21092864358379,0.291136956936987,NA,-1.29470368879729
"REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING",-1.40283476195576,0.222804521973497,-1.18056046106366,0.406768985833067,NA,-1.29169761150971
"REACTOME_CHOLESTEROL_BIOSYNTHESIS",-0.807061119978381,0.926957398656176,-1.77352156063356,0.0215897813757994,NA,-1.29029134030597
"REACTOME_DAP12_SIGNALING",-1.35549037435494,0.223247626160248,-1.21189420606392,0.318814460757907,NA,-1.28369229020943
"REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI",-1.23047291888806,0.348339857909236,-1.33525529134655,0.207451554599739,NA,-1.28286410511731
"REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT",-1.59061900465311,0.0209380304171835,-0.972817161883902,0.661852433281005,NA,-1.28171808326851
"REACTOME_FRS_MEDIATED_FGFR1_SIGNALING",-1.1989641107228,0.424723756906077,-1.35965512615078,0.249050540461583,NA,-1.27930961843679
"REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY",-1.22958473934548,0.252426552016155,-1.3272483188943,0.130722210089611,NA,-1.27841652911989
"REACTOME_TIE2_SIGNALING",-1.22813868999413,0.376632011605416,-1.32742312451596,0.24488468270318,NA,-1.27778090725505
"REACTOME_NETRIN_1_SIGNALING",-1.15464264201112,0.463028395220352,-1.39409325867513,0.231055900621118,NA,-1.27436795034312
"REACTOME_EPH_EPHRIN_SIGNALING",-1.03009924732598,0.604805360967575,-1.51268515164219,0.0478655205300952,NA,-1.27139219948408
"REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING",-1.05247871664199,0.594940389648154,-1.48679593371628,0.144052819851148,NA,-1.26963732517914
"REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES",-0.999627164275979,0.667563930013459,-1.52511925614783,0.132734805036511,NA,-1.2623732102119
"REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING",-1.40017211481324,0.235379191900931,-1.11489822153019,0.453569223334855,NA,-1.25753516817172
"REACTOME_SUMOYLATION",-1.29195326897151,0.0913974394135129,-1.21852072527777,0.163383007903073,NA,-1.25523699712464
"REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES",-1.038207530209,0.623115577889447,-1.45767965122279,0.162831756129651,NA,-1.2479435907159
"REACTOME_TNFR1_INDUCED_NF_KAPPA_B_SIGNALING_PATHWAY",-1.15001844610732,0.421960072595281,-1.32888709525354,0.175553935480511,NA,-1.23945277068043
"REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS",-1.03464421511537,0.612091560370435,-1.44114751645445,0.115784955353869,NA,-1.23789586578491
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS",-1.04903444285908,0.601266657870431,-1.42377217207677,0.18923043383475,NA,-1.23640330746793
"REACTOME_SEMAPHORIN_INTERACTIONS",-0.813432524495512,0.951267320040554,-1.64772483963789,0.0187855792617689,NA,-1.2305786820667
"REACTOME_MAPK_FAMILY_SIGNALING_CASCADES",-1.22943680093867,0.0698102948626973,-1.22522319744126,0.127992537637532,NA,-1.22732999918997
"REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE",-0.885933283086306,0.861703347088492,-1.56422370384969,0.0769562262052269,NA,-1.225078493468
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN",-1.37711190982777,0.216480446927374,-1.07300211157313,0.514096185737977,NA,-1.22505701070045
"REACTOME_SHC_MEDIATED_CASCADE_FGFR3",-1.06359231509845,0.588639758114458,-1.38146709384628,0.232445209343512,NA,-1.22252970447237
"REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION",-1.09389782973537,0.412310994959866,-1.34960193739721,0.0595905133522088,NA,-1.22174988356629
"REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS",-1.15523853671356,0.433571080257002,-1.28631698043664,0.202871994315845,NA,-1.2207777585751
"REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION",-1.29362394704303,0.103152102920123,-1.14693013980582,0.232939997773572,NA,-1.22027704342443
"REACTOME_PROGRAMMED_CELL_DEATH",-1.07737796980235,0.473140161413408,-1.36201852342643,0.0613182888273468,NA,-1.21969824661439
"REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS",-0.936108376313735,0.720032037020557,-1.50226355450905,0.180497921177958,NA,-1.21918596541139
"REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION",-1.54182219374765,0.101175812224954,-0.880377663560822,0.840871710526316,NA,-1.21109992865424
"REACTOME_REGULATION_OF_TNFR1_SIGNALING",-1.12008597405791,0.443680174310555,-1.29873064494889,0.215698708802339,NA,-1.2094083095034
"REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS",-0.933006364769233,0.757569654246391,-1.47398658918137,0.162831756129651,NA,-1.2034964769753
"REACTOME_TRP_CHANNELS",-1.50686614217033,0.132650096410365,-0.890468259415035,0.793673281453971,NA,-1.19866720079268
"REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS",-1.5217596882561,0.022462326438195,-0.87165623023409,0.896542481908335,NA,-1.19670795924509
"REACTOME_PLATELET_CALCIUM_HOMEOSTASIS",-0.935270645390971,0.778698033835383,-1.44351116400646,0.147035594434067,NA,-1.18939090469872
"REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES",-0.906105752532978,0.844376617857281,-1.45786035566194,0.105046876627973,NA,-1.18198305409746
"REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS",-1.363644434604,0.212435469870711,-0.997599833664594,0.666423614603239,NA,-1.1806221341343
"REACTOME_REGULATION_OF_TP53_ACTIVITY",-1.157890225481,0.29999362629089,-1.19732248778149,0.201213873998969,NA,-1.17760635663124
"REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX",-1.25717143691561,0.205858205351106,-1.08794489467379,0.436744407425036,NA,-1.1725581657947
"REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION",-1.19518816891531,0.126402284779155,-1.14086799544031,0.245438783985219,NA,-1.16802808217781
"REACTOME_APOPTOSIS",-1.03338682091023,0.596736660929432,-1.29265947444431,0.132734805036511,NA,-1.16302314767727
"REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION",-1.19208455187779,0.125730045425049,-1.13015197193999,0.209319426966757,NA,-1.16111826190889
"REACTOME_CELL_JUNCTION_ORGANIZATION",-0.874123013431029,0.902628403546508,-1.44104330736031,0.104766777912371,NA,-1.15758316039567
"REACTOME_DAP12_INTERACTIONS",-1.33795763137067,0.247957340672572,-0.976927670298533,0.696570586997686,NA,-1.1574426508346
"REACTOME_EPHRIN_SIGNALING",-0.896559530799024,0.821141700901343,-1.40993434390613,0.182570984955294,NA,-1.15324693735258
"REACTOME_KERATAN_SULFATE_DEGRADATION",-1.49768507818301,0.13898279857721,-0.790565717585825,0.869395534579779,NA,-1.14412539788442
"REACTOME_CELL_CELL_JUNCTION_ORGANIZATION",-0.958103808825295,0.720032037020557,-1.30921593919212,0.203788789142574,NA,-1.13365987400871
"REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS",-0.859648377263342,0.886367102119656,-1.40638331181827,0.173321338645941,NA,-1.13301584454081
"REACTOME_SHC_MEDIATED_CASCADE_FGFR4",-0.834110546631891,0.850750651267147,-1.42150419154972,0.210407239819005,NA,-1.12780736909081
"REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE",-1.30296940420762,0.246860469373558,-0.952085324327185,0.709916307730568,NA,-1.1275273642674
"REACTOME_SIGNALING_BY_WNT",-1.06941756355391,0.436986071488505,-1.17021593126107,0.178804246600857,NA,-1.11981674740749
"REACTOME_CARNITINE_SHUTTLE",-0.864099782786252,0.859892242363362,-1.36990409351459,0.239255447941889,NA,-1.11700193815042
"REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT",-1.37487072566234,0.23575593230755,-0.843377993572547,0.852570552441186,NA,-1.10912435961744
"REACTOME_SIGNALING_BY_INTERLEUKINS",-1.20089573096947,0.123295141141183,-1.01310638355379,0.577200978212539,NA,-1.10700105726163
"REACTOME_REGULATION_OF_CDH11_EXPRESSION_AND_FUNCTION",-0.787727754177477,0.906741533437489,-1.41595978457941,0.198930481283422,NA,-1.10184376937844
"REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS",-0.857601725671687,0.886367102119656,-1.3300341950193,0.186304025576044,NA,-1.09381796034549
"REACTOME_MET_ACTIVATES_PTK2_SIGNALING",-0.835708019027625,0.870402795272059,-1.33736231661097,0.240363491628631,NA,-1.0865351678193
"REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB",-0.819066100077314,0.899519151052893,-1.33061652648743,0.24488468270318,NA,-1.07484131328237
"REACTOME_SIGNALLING_TO_RAS",-0.735301297966757,0.949945847087741,-1.39507070114155,0.228817019672715,NA,-1.06518599955415
"REACTOME_ION_CHANNEL_TRANSPORT",-0.90311280964545,0.896431017426376,-1.21696647994504,0.158582796513831,NA,-1.06003964479524
"REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES",-0.904965324144166,0.86442888625699,-1.21302613764357,0.231520996927279,NA,-1.05899573089387
"REACTOME_CELL_CELL_COMMUNICATION",-0.889309369437707,0.91264990815179,-1.22490499368828,0.213009619789281,NA,-1.05710718156299
"REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS",-0.755387767991184,0.960306934444866,-1.29151539401619,0.231520996927279,NA,-1.02345158100369
"REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS",-0.673131295944106,1,-1.3122512448068,0.18923043383475,NA,-0.992691270375453
"REACTOME_PLATELET_HOMEOSTASIS",-0.665185856367263,1,-1.26100975996185,0.227776270573341,NA,-0.963097808164556
"REACTOME_MUSCLE_CONTRACTION",1.35742689714326,0.134115271835793,0.619409907211677,1,NA,0.988418402177468
"REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS",0.591387677007511,1,1.38581882613498,0.128164221576103,NA,0.988603251571246
"REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN",0.748903867287893,0.960306934444866,1.24952340003189,0.245438783985219,NA,0.999213633659892
"REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES",0.691319354709131,0.964723129453682,1.33942624959728,0.245438783985219,NA,1.01537280215321
"REACTOME_GLUTATHIONE_CONJUGATION",0.518001642857464,1,1.57629491182539,0.0595905133522088,NA,1.04714827734143
"REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",0.869290431916455,0.879140674860519,1.27096958484804,0.197234475738039,NA,1.07013000838225
"REACTOME_INTERLEUKIN_1_SIGNALING",0.846812973106603,0.899519151052893,1.30155766549941,0.162831756129651,NA,1.07418531930301
"REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION",0.949436345501953,0.76264763836907,1.27110886610529,0.232939997773572,NA,1.11027260580362
"REACTOME_SIGNALING_BY_FGFR",1.00090213149479,0.679977502812149,1.24940307900271,0.247745901639344,NA,1.12515260524875
"REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER",0.910262117039286,0.825108737776221,1.34233597497847,0.180062868250015,NA,1.12629904600888
"REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN",0.897070750629715,0.794514388489209,1.39609245497109,0.202081170477317,NA,1.1465816028004
"REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION",0.890817444095981,0.834722400307732,1.40544162998291,0.162831756129651,NA,1.14812953703945
"REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING",1.02228080158108,0.640053789032749,1.28250886305476,0.170837245376985,NA,1.15239483231792
"REACTOME_INTRAFLAGELLAR_TRANSPORT",1.37786768616644,0.176283266358329,0.941425476467236,0.740034905414351,NA,1.15964658131684
"REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION",0.729925133042948,0.943194018404908,1.59115934399623,0.0769562262052269,NA,1.16054223851959
"REACTOME_CHAPERONIN_MEDIATED_PROTEIN_FOLDING",0.872275983941776,0.859892242363362,1.45576478886743,0.109536489027422,NA,1.1640203864046
"REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR",0.981092594710312,0.720032037020557,1.35268650986764,0.115784955353869,NA,1.16688955228898
"REACTOME_HEDGEHOG_ON_STATE",1.01479545991258,0.667713176894923,1.32244692056196,0.158582796513831,NA,1.16862119023727
"REACTOME_KEAP1_NFE2L2_PATHWAY",1.05592179043734,0.606881385931508,1.28526054023284,0.221136142360007,NA,1.17059116533509
"REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE",1.31156256577106,0.132650096410365,1.0364158806383,0.563021706184699,NA,1.17398922320468
"REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY",1.08347173702078,0.553503675385357,1.26526932995028,0.240840886586945,NA,1.17437053348553
"REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS",1.08427375683785,0.579832992406198,1.29840606179024,0.221136142360007,NA,1.19133990931405
"REACTOME_AZATHIOPRINE_ADME",1.10070460573509,0.565034289899461,1.32646909707909,0.241669563751672,NA,1.21358685140709
"REACTOME_PENTOSE_PHOSPHATE_PATHWAY",1.04897592297997,0.64358864449758,1.38010760272115,0.212369304717945,NA,1.21454176285056
"REACTOME_G_PROTEIN_ACTIVATION",1.09831770315299,0.579832992406198,1.33158961614497,0.232445209343512,NA,1.21495365964898
"REACTOME_MITOTIC_PROMETAPHASE",1.24187975280426,0.213139483519862,1.21758995835487,0.208584934957386,NA,1.22973485557957
"REACTOME_METALLOPROTEASE_DUBS",1.10999131926413,0.563455665800885,1.35360728200254,0.204552952820851,NA,1.23179930063333
"REACTOME_RHO_GTPASES_ACTIVATE_FORMINS",1.30780677163062,0.16500939998641,1.16408137544464,0.315035907318469,NA,1.23594407353763
"REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX",1.22270609317337,0.313665971036489,1.25228103330289,0.239255447941889,NA,1.23749356323813
"REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE",0.833240998862993,0.882275244356499,1.64317109028643,0.0456978745088593,NA,1.23820604457471
"REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR",1.02144968625179,0.676112059783252,1.45885087840708,0.115096160986114,NA,1.24015028232943
"REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES",1.19602189981999,0.351045985917292,1.28701139878488,0.181590846807344,NA,1.24151664930243
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53",1.19685253671207,0.222804521973497,1.30802419572493,0.0434853024283773,NA,1.2524383662185
"REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS",1.34169618504815,0.0718798295757708,1.16726308769569,0.264930355147873,NA,1.25447963637192
"REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION",1.27027551853632,0.205858205351106,1.24288306923551,0.198017941853365,NA,1.25657929388592
"REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION",1.40012382530434,0.176283266358329,1.11637977218832,0.461205084252401,NA,1.25825179874633
"REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS",1.22015270725929,0.348339857909236,1.30973591844405,0.197234475738039,NA,1.26494431285167
"REACTOME_METABOLISM_OF_PORPHYRINS",1.05055462182447,0.635978872819146,1.49456601453814,0.13963914574918,NA,1.2725603181813
"REACTOME_PCP_CE_PATHWAY",1.16846112087776,0.399940834723443,1.3936455198336,0.110789539509305,NA,1.28105332035568
"REACTOME_ACTIVATION_OF_G_PROTEIN_GATED_POTASSIUM_CHANNELS",1.16580933151905,0.464438514631565,1.40838919546175,0.155414438502674,NA,1.2870992634904
"REACTOME_NUCLEOTIDE_BIOSYNTHESIS",1.19860448755707,0.462742718446602,1.37633213074749,0.220160366552119,NA,1.28746830915228
"REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS",1.35067755153641,0.133798648448676,1.23869008438117,0.215698708802339,NA,1.29468381795879
"REACTOME_SIGNALING_BY_FGFR2",1.16444399828592,0.42145625061057,1.42822163554998,0.130722210089611,NA,1.29633281691795
"REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE",1.21009153324269,0.429647370628605,1.38726463440254,0.175553935480511,NA,1.29867808382262
"REACTOME_INWARDLY_RECTIFYING_K_CHANNELS",1.2063506936874,0.405033267000342,1.39362834000123,0.172802315100337,NA,1.29998951684431
"REACTOME_PREGNENOLONE_BIOSYNTHESIS",1.21066541712257,0.445190426012344,1.40091184531755,0.204552952820851,NA,1.30578863122006
"REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT",1.09191060205538,0.546992821379019,1.52164946704847,0.0492223845043067,NA,1.30678003455192
"REACTOME_POTASSIUM_CHANNELS",1.30626036252427,0.206037869612737,1.31930944763981,0.161526351965588,NA,1.31278490508204
"REACTOME_PROTEIN_METHYLATION",1.28521386000456,0.331204011127064,1.34504604328828,0.207798811917805,NA,1.31512995164642
"REACTOME_RIBAVIRIN_ADME",1.0831949912943,0.596736660929432,1.55389597951573,0.0860062735509799,NA,1.31854548540502
"REACTOME_GPCR_LIGAND_BINDING",1.4170230188264,0.0317846594224287,1.22278867115563,0.162831756129651,NA,1.31990584499101
"REACTOME_TP53_REGULATES_METABOLIC_GENES",1.30298217799276,0.246860469373558,1.34316076021363,0.136712559088215,NA,1.3230714691032
"REACTOME_MITOTIC_G2_G2_M_PHASES",1.33457950879062,0.130219915987151,1.31575615068438,0.130250660651696,NA,1.3251678297375
"REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE",0.901022945808099,0.824220171870796,1.75331881792369,0.0175786297271468,NA,1.32717088186589
"REACTOME_HEDGEHOG_OFF_STATE",1.26491898234938,0.254491222789279,1.39065461065445,0.0913261158835261,NA,1.32778679650192
"REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE",1.19213376713662,0.462260468633741,1.46981213055155,0.136712559088215,NA,1.33097294884408
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1",1.24797895499019,0.246860469373558,1.41500075187581,0.0796972838025382,NA,1.331489853433
"REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION",1.20235670736467,0.415443348233572,1.4607851042415,0.119244513995344,NA,1.33157090580309
"REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING",1.43757474159312,0.13647369579573,1.23258968759768,0.321888017642735,NA,1.3350822145954
"REACTOME_MTORC1_MEDIATED_SIGNALLING",1.15710692965043,0.498990026511804,1.51516716257585,0.127992537637532,NA,1.33613704611314
"REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN",1.50124005260666,0.132650096410365,1.17921675319931,0.426466672583651,NA,1.34022840290298
"REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP",1.29483440035456,0.265048674756626,1.39172620090601,0.139834003505516,NA,1.34328030063029
"REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION",1.39090697081032,0.112727272727273,1.30536145342515,0.139113874173635,NA,1.34813421211774
"REACTOME_HEME_BIOSYNTHESIS",1.21273945680097,0.445190426012344,1.49409783959172,0.12820134109237,NA,1.35341864819635
"REACTOME_CELLULAR_RESPONSES_TO_STIMULI",1.34708457691199,0.016142637350494,1.36171187895114,0.0112720953740016,NA,1.35439822793156
"REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN",1.34427091183057,0.170562918765589,1.36468865636184,0.110938804723846,NA,1.3544797840962
"REACTOME_FANCONI_ANEMIA_PATHWAY",1.08019784414588,0.584948438528487,1.62879331407676,0.0392080896021374,NA,1.35449557911132
"REACTOME_MAPK6_MAPK4_SIGNALING",1.31120908877195,0.242794486215539,1.39917136517639,0.112178520656529,NA,1.35519022697417
"REACTOME_CELLULAR_SENESCENCE",1.38948048191227,0.109324305261673,1.33196152849222,0.108476621417798,NA,1.36072100520224
"REACTOME_NUCLEOTIDE_SALVAGE",1.38515760772101,0.223247626160248,1.35362718805745,0.209487768617381,NA,1.36939239788923
"REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS",1.19915504975745,0.388849416243432,1.54233336172948,0.0796972838025382,NA,1.37074420574347
"REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION",1.09962828773572,0.522869481347208,1.6515977754351,0.0137472791382844,NA,1.37561303158541
"REACTOME_NUCLEOTIDE_CATABOLISM",1.34401981999089,0.223247626160248,1.42262577865049,0.145403377110694,NA,1.38332279932069
"REACTOME_NUCLEAR_RNA_DECAY",1.45042877000197,0.143604477053231,1.32075811907756,0.222803077979289,NA,1.38559344453977
