"","pathway","pval","padj","log2err","ES","NES","size"
"359","REACTOME_HS_GAG_BIOSYNTHESIS",0.0815109343936382,0.261678206622335,0.222056046145248,-0.464933173203393,-1.35008847170039,26
"360","REACTOME_HS_GAG_DEGRADATION",0.460474308300395,0.716892275966,0.0828962134571565,-0.36104362747913,-1.00597428397145,21
"361","REACTOME_HYALURONAN_METABOLISM",0.544204322200393,0.784294464347625,0.0738052724171275,-0.364721936963752,-0.948690498069975,16
"362","REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION",0.551307847082495,0.79207963832377,0.0743625384422526,-0.397476082928283,-0.942180693914376,12
"363","REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1",0.385685884691849,0.651676149996572,0.0931454575337804,-0.385019477673602,-1.05266792913636,20
"364","REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS",0.462301587301587,0.717337962962963,0.0828962134571565,0.40103947713077,1.00370821695679,14
"365","REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",5.913372456799e-09,2.75267487863994e-06,0.761460801445585,0.616331813599396,2.25051081827629,77
"366","REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING",0.586138613861386,0.814470223141717,0.0704500850658419,0.37999694966679,0.911484469415033,12
"367","REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION",0.717434869739479,0.889389965016585,0.0611692626746689,-0.341983598935214,-0.797760361049881,11
"368","REACTOME_INFLAMMASOMES",0.515873015873016,0.75543924100296,0.0770736734944102,0.387240145507141,0.969171710380823,14
"369","REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE",0.700381679389313,0.88529594946282,0.059989249649033,-0.273264722315928,-0.868116469126637,38
"370","REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS",0.846774193548387,0.972066242401554,0.0536769600638126,0.267578188886818,0.740958264994888,21
"371","REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT",0.073558648111332,0.249029459606,0.234392647294686,0.553372528707588,1.4135486180307,15
"372","REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION",0.895791583166333,0.993910256410256,0.0508054139066364,-0.263183294629147,-0.693445767521685,17
"373","REACTOME_INOSITOL_PHOSPHATE_METABOLISM",0.20188679245283,0.441308847202602,0.132147260608774,-0.359898540531712,-1.18191170306429,44
"374","REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE",0.244488977955912,0.486365894181525,0.122679189568808,-0.464051799564134,-1.18522671686244,15
