"pathway","HET","padj_HET","MUT","padj_MUT","description","mean_coef"
"REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES",0.972384521242665,0.856398804803624,1.49017005956967,0.104645114477782,NA,1.23127729040617
"REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS",1.52875546807103,0.128503948953361,0.958645279641407,0.763524137803457,NA,1.24370037385622
"REACTOME_OTHER_SEMAPHORIN_INTERACTIONS",1.08451627904867,0.783563556763285,1.40866633424631,0.233978386529279,NA,1.24659130664749
"REACTOME_NUCLEOTIDE_BIOSYNTHESIS",0.938988514324951,0.867570925657486,1.55686172988549,0.116609988602046,NA,1.24792512210522
"REACTOME_RAP1_SIGNALLING",0.908266826180721,0.885775766252012,1.59277755409618,0.104914219975071,NA,1.25052219013845
"REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS",1.74787336266671,0.0501025120438375,0.803129498907757,0.95335077938332,NA,1.27550143078723
"REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING",1.10787621304161,0.76008164142228,1.4555103099909,0.2268857356236,NA,1.28169326151626
"REACTOME_CO_STIMULATION_BY_ICOS",0.93094331978102,0.869014282608974,1.64670518038853,0.0709903218690634,NA,1.28882425008478
"REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE",0.871718168576475,0.90954402709279,1.71767021638497,0.0391268295166682,NA,1.29469419248072
"REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS",1.66161369126647,0.149337879828662,0.929957164500516,0.803239019288868,NA,1.29578542788349
"REACTOME_REGULATION_OF_INSULIN_SECRETION",1.13857263774243,0.656965174129353,1.46582449039291,0.084225431635026,NA,1.30219856406767
"REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING",0.910155944690223,0.885775766252012,1.70310221574304,0.0505085884160054,NA,1.30662908021663
"REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA",1.76296233496914,0.0541850904771162,0.855715848970436,0.887658284930914,NA,1.30933909196979
"REACTOME_TRANSLESION_SYNTHESIS_BY_POLK",1.20707846775718,0.67927637142015,1.43173286434077,0.210648148148148,NA,1.31940566604898
"REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION",1.59858978445837,0.189553236458901,1.04930395148051,0.661896077401008,NA,1.32394686796944
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES",1.37081968209252,0.189553236458901,1.27845522506199,0.142577320859899,NA,1.32463745357725
"REACTOME_FLT3_SIGNALING",1.12200382449423,0.72474132095542,1.53615253037205,0.117797685521268,NA,1.32907817743314
"REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS",1.55715095674758,0.192515913210439,1.11413399299393,0.589079459214581,NA,1.33564247487076
"REACTOME_SIGNALING_BY_GPCR",1.02609773099738,0.76008164142228,1.65710145157011,1.38384027200267e-05,NA,1.34159959128375
"REACTOME_INTEGRATION_OF_ENERGY_METABOLISM",1.27749985573787,0.43656216505895,1.41283095372171,0.122179408657028,NA,1.34516540472979
"REACTOME_G_ALPHA_S_SIGNALLING_EVENTS",1.08553189770399,0.718736616702355,1.61407819046776,0.0204630287850915,NA,1.34980504408587
"REACTOME_SNRNP_ASSEMBLY",1.63577174743613,0.104472415409193,1.07576342911035,0.568412938873477,NA,1.35576758827324
"REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS",0.95995896523271,0.863535550795188,1.76702765107444,0.0323547931713083,NA,1.36349330815357
"REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE",0.981327881684275,0.856398804803624,1.76975798940772,0.0375563218108803,NA,1.375542935546
"REACTOME_NEURONAL_SYSTEM",1.40748554347146,0.0685074352587911,1.34401465785584,0.0484289509964521,NA,1.37575010066365
"REACTOME_GPCR_LIGAND_BINDING",1.05641269135063,0.724844286941581,1.73129317664555,3.53189234898655e-05,NA,1.39385293399809
"REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR",1.6730189482424,0.0683707701306195,1.14887472156659,0.443550884481436,NA,1.41094683490449
"REACTOME_METABOLISM_OF_PORPHYRINS",1.63153032521716,0.127227866898069,1.20587200024833,0.468505186421007,NA,1.41870116273275
"REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE",1.34098628528867,0.472636815920398,1.50872713639636,0.152469002854975,NA,1.42485671084251
"REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY",1.19535449678519,0.672608586492593,1.65437948024756,0.0582199640902043,NA,1.42486698851637
"REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION",1.41341276330832,0.417423994205798,1.44012618048119,0.236088972612665,NA,1.42676947189476
"REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING",1.18503948281374,0.651221450903503,1.67974413911813,0.0356038395238753,NA,1.43239181096594
"REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES",1.61094749584914,0.152019338013282,1.2733587788052,0.405841325196164,NA,1.44215313732717
"REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND",1.43003163914132,0.417423994205798,1.460379647911,0.193638513359998,NA,1.44520564352616
"REACTOME_G_ALPHA_I_SIGNALLING_EVENTS",1.17164508885777,0.505074707836976,1.75267678447166,0.000119692847627171,NA,1.46216093666472
"REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS",1.73554425413819,0.105308120650689,1.1922957997147,0.473764786551839,NA,1.46392002692644
"REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY",1.21374510182361,0.524605559729527,1.72088555119868,0.0136530552640754,NA,1.46731532651114
"REACTOME_POTASSIUM_CHANNELS",1.33840857329106,0.323537716383224,1.60179420238996,0.0236601121835767,NA,1.47010138784051
"REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS",1.53104345531304,0.191407387479682,1.43496930523187,0.15778532380991,NA,1.48300638027245
"REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS",1.2430699891075,0.618008890726765,1.72701178254417,0.0373628983467877,NA,1.48504088582584
"REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT",1.60911776891482,0.191407387479682,1.4135486180307,0.249029459606,NA,1.51133319347276
"REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS",1.2291106322211,0.406543762703252,1.79429151937998,0.000119692847627171,NA,1.51170107580054
"REACTOME_TCR_SIGNALING",1.38682547469522,0.215476822612126,1.68276567310093,0.00681314619996619,NA,1.53479557389807
"REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING",1.54809699388647,0.250847772625378,1.52565021995726,0.136376682621245,NA,1.53687360692186
"REACTOME_MITOCHONDRIAL_TRANSLATION",1.82411083658551,0.0130567429624758,1.25632058938429,0.264911243898702,NA,1.5402157129849
"REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S",1.48178069409505,0.189553236458901,1.59952388650004,0.0434335862354871,NA,1.54065229029755
"REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING",1.16085341827279,0.698022333775242,1.94220847713254,0.00584647970663861,NA,1.55153094770267
"REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES",1.06360883325724,0.76008164142228,2.04526142386513,0.00147567562682261,NA,1.55443512856119
"REACTOME_MUSCLE_CONTRACTION",1.58522751762699,0.0541850904771162,1.52422549528968,0.0203738729254275,NA,1.55472650645834
"REACTOME_GLYCOGEN_METABOLISM",1.847070020359,0.0485552795018449,1.28116194308367,0.397278460006638,NA,1.56411598172134
"REACTOME_ION_HOMEOSTASIS",1.68281735891694,0.0685074352587911,1.45714378534075,0.104858448288776,NA,1.56998057212884
"REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY",1.48592203942247,0.152019338013282,1.66107812268903,0.0190381205955936,NA,1.57350008105575
"REACTOME_COMPLEX_I_BIOGENESIS",1.79630059454004,0.0350911916185826,1.35897480219663,0.21448082935659,NA,1.57763769836833
"REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES",1.25515787494045,0.526195899772209,1.94022415962114,0.00416812738906331,NA,1.59769101728079
"REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",0.996836333975461,0.833116236709451,2.25051081827629,2.75267487863994e-06,NA,1.62367357612588
"REACTOME_CO_INHIBITION_BY_PD_1",1.3140495579485,0.538153670229142,1.9743470680127,0.00422930135915274,NA,1.6441983129806
"REACTOME_CARDIAC_CONDUCTION",1.71821372451821,0.0390174022254172,1.59526937449233,0.0247350253681671,NA,1.65674154950527
"REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS",1.33233630251522,0.41359756097561,1.98128081803899,0.00187417532920383,NA,1.6568085602771
"REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION",1.53132809279663,0.244021348185131,1.84093137305371,0.0124756798652686,NA,1.68612973292517
"REACTOME_COMPLEMENT_CASCADE",1.61911302963737,0.156957834865898,1.75659266133805,0.0310947902811761,NA,1.68785284548771
"REACTOME_HEME_DEGRADATION",1.69438758838264,0.126452416538742,1.70284534555084,0.0626241834236607,NA,1.69861646696674
"REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM",2.03050494143568,0.00814810479070102,1.37740382746851,0.284306698991007,NA,1.7039543844521
"REACTOME_NONSENSE_MEDIATED_DECAY_NMD",1.73325902869596,0.0200218349340863,1.88476028531599,0.000428494988781183,NA,1.80900965700598
"REACTOME_EUKARYOTIC_TRANSLATION_INITIATION",1.6804329928775,0.0309182931369096,1.94499937359012,0.000198630095877484,NA,1.81271618323381
"REACTOME_TRANSLATION",1.97221838250609,4.88427870267963e-06,1.79247182963241,0.000119692847627171,NA,1.88234510606925
"REACTOME_MAJOR_PATHWAY_OF_RRNA_PROCESSING_IN_THE_NUCLEOLUS_AND_CYTOSOL",1.88563739583279,0.000410951116154586,1.9070601241671,3.53189234898655e-05,NA,1.89634875999994
"REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS",1.82195160401877,0.0425581770219056,2.06121258009434,0.00122824717013312,NA,1.94158209205655
"REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR",1.94659767686416,0.00189782160488992,1.98363941502635,0.000241492172064689,NA,1.96511854594526
"REACTOME_NONSENSE_MEDIATED_DECAY_NMD_INDEPENDENT_OF_THE_EXON_JUNCTION_COMPLEX_EJC",1.82624638261632,0.00943739580757604,2.1661970539229,1.14750673180725e-05,NA,1.99622171826961
"REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS",1.84483689358436,0.0390174022254172,2.38454692255871,2.75267487863994e-06,NA,2.11469190807153
