feature	s__Bifidobacterium_pseudolongum	s__GGB80032_SGB42945	s__Atopobiaceae_bacterium_FL090493	s__Coriobacteriaceae_bacterium	s__Parvibacter_caecicola	s__Adlercreutzia_caecimuris	s__Adlercreutzia_mucosicola	s__Adlercreutzia_muris	s__Eggerthellaceae_bacterium	s__Enterorhabdus_sp_P55	s__Bacteria_unclassified_SGB63107	s__bacterium_D16_63	s__bacterium_D16_76	s__GGB14001_SGB21428	s__GGB30048_SGB42949	s__GGB28904_SGB41597	s__GGB28898_SGB41580	s__Bacteroides_SGB40318	s__Bacteroidales_bacterium	s__GGB27849_SGB40283	s__Barnesiella_sp_CU968	s__Duncaniella_dubosii	s__Duncaniella_muris	s__GGB27919_SGB40357	s__GGB3583_SGB21441	s__GGB46159_SGB63927	s__GGB70852_SGB95305	s__Muribaculaceae_bacterium	s__Muribaculaceae_bacterium_Isolate_013_NCI	s__Muribaculaceae_bacterium_Isolate_110_HZI	s__Muribaculum_gordoncarteri	s__Muribaculum_intestinale	s__Paramuribaculum_intestinale	s__GGB1503_SGB2082	s__GGB24146_SGB35950	s__GGB27872_SGB40306	s__GGB24149_SGB35953	s__GGB27861_SGB40295	s__GGB75879_SGB103683	s__GGB27866_SGB40300	s__GGB27885_SGB40319	s__GGB27485_SGB39778	s__GGB75725_SGB102612	s__GGB27929_SGB40368	s__GGB27860_SGB40294	s__Lactobacillus_intestinalis	s__Lactobacillus_johnsonii	s__Ligilactobacillus_murinus	s__Limosilactobacillus_reuteri	s__GGB28981_SGB41694	s__GGB28772_SGB41425	s__GGB28778_SGB41431	s__GGB30298_SGB43262	s__GGB79760_SGB63182	s__GGB28967_SGB41417	s__GGB3171_SGB4185	s__GGB28330_SGB40904	s__Clostridiaceae_bacterium	s__Clostridium_SGB40327	s__GGB24132_SGB35935	s__Clostridiales_bacterium	s__Dorea_sp_5_2	s__GGB25041_SGB36960	s__GGB27873_SGB41457	s__GGB27876_SGB40310	s__GGB28766_SGB41418	s__GGB28988_SGB41701	s__GGB30861_SGB44083	s__GGB42598_SGB59794	s__GGB42646_SGB59844	s__Lachnospiraceae_bacterium	s__Lachnospiraceae_bacterium_MD308	s__Lachnospiraceae_unclassified_SGB41402	s__GGB28849_SGB41516	s__GGB28879_SGB43526	s__GGB30461_SGB63209	s__GGB30466_SGB63211	s__GGB45650_SGB63364	s__GGB75074_SGB102167	s__Neglectibacter_sp_X4	s__Hungateiclostridiaceae_bacterium_KB18	s__Faecalibaculum_rodentium	s__Turicibacter_sp_TS3	s__GGB24148_SGB35952	s__Parasutterella_sp_NM82_D38	s__Turicimonas_muris	s__GGB28310_SGB40880	s__GGB28317_SGB40889	s__Akkermansia_muciniphila
X56_SLC_SMT_NEG_110J	-6.68265327231269	-6.73441022996824	-6.56136634447612	-2.6540342142848	-10.2088150209164	-7.34910316257943	-10.9446282026387	-6.42313645461141	-9.81342177792651	-9.26970568925756	-8.94838946758537	-18.6967195714228	-15.5415399873484	-6.69898267318659	-8.59570801792712	-18.3050984408	-14.0853238225	-5.59274324077841	-7.81791611404632	-5.73544559150942	-10.201016650356	-6.76157410376451	-9.25325143378411	-1.89756204551495	-7.26344500119702	-8.3949442759804	-5.33500223285674	-8.37464343381362	-9.62736553730181	-8.94200113962282	-5.25309636364467	-5.96705018563661	-7.15688542513653	-6.16481284042015	-7.60191507438949	-11.1326656819906	-9.93900462785917	-11.3770492978703	-10.3130952913141	-10.8833424403963	-9.98655149795314	-14.2151446238531	-13.9408767182307	-11.1971332158688	-8.50812084492549	-12.1548017181624	-9.81708489512963	-12.5548530375174	-15.7876527673181	-11.6822617498423	-10.1169185224014	-17.6146909200259	-17.6113501844093	-18.3888667984926	-10.6018657067559	-16.572060027429	-15.9395659432177	-14.3048747845091	-11.7126442833239	-4.61629097885348	-19.3763775313011	-16.9140243825882	-13.7484814359847	-18.9449207083615	-6.97490061983308	-10.954680116084	-12.9388799081668	-8.54035203430253	-17.9193291179147	-15.3936051147893	-11.3077707942622	-13.459451821618	-6.89326184045118	-17.3836308871235	-18.6498438331235	-16.5521366114805	-16.0590894097232	-16.4138340339563	-15.4480470583457	-17.4436745227821	-18.0395762052611	-2.41837940965165	-9.41879244362208	-8.00814257060389	-9.15147403419796	-7.53848465124007	-4.65855192169767	-16.8458628146023	-5.00581780737702
X55_SLC_SMT_NEG_153J	-5.0963868024957	-9.14370414024165	-12.0443731810275	-2.63452606412803	-12.5744720006268	-11.3255845510707	-15.142639258805	-7.82723807100677	-10.8607349829949	-10.2896416711917	-12.2513280944995	-12.9401344679132	-14.3080628680124	-8.37078301796876	-8.28676718933349	-18.3050984408	-14.0853238225	-5.67339315737627	-7.25604508128631	-5.48239570616104	-10.7467005637931	-7.92921096547364	-8.82738904106543	-2.21718578227138	-7.91938834589849	-6.81932173641163	-3.24417957837088	-7.73754508241673	-8.77685147503051	-8.71558254400436	-6.09302512853609	-5.8412764411615	-9.18611789547186	-4.67372677359083	-8.79140552947458	-13.2103260663166	-8.85677471177313	-10.7332483226673	-7.51760017647549	-9.41562644506498	-10.0960608921847	-10.3669741133332	-12.642970509059	-10.7404325088606	-7.7213224390119	-14.4397355007124	-13.9479918279514	-15.4201732343339	-14.2769403505166	-12.7346992456566	-10.8921829190507	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6465973257841	-16.572060027429	-15.9395659432177	-15.3048747845091	-10.1425140302956	-5.45341291053932	-12.7741813002152	-16.9140243825882	-13.6260637330641	-18.9449207083615	-8.49342300698308	-17.4065312892336	-15.1034672938538	-9.06944979512419	-7.77304191252631	-15.3936051147893	-10.4806236999114	-12.2140057423089	-11.8019978707985	-17.3836308871235	-18.6498438331235	-16.5521366114805	-16.0590894097232	-16.4138340339563	-19.3087058192903	-17.4436745227821	-18.0395762052611	-2.46315793750547	-19.6983056261885	-9.06784366090598	-9.60537770966562	-9.10006787505335	-6.57824626973089	-16.8458628146023	-3.7859397077044
X54_SLC_SMT_NEG_193I	-8.17659160788469	-7.06795642463603	-7.37200823911871	-3.12218681742225	-11.692076275351	-7.03365513568463	-13.1826260133834	-6.57194283806985	-9.76366808866302	-8.42201963331466	-9.35448419514608	-11.8555059883196	-10.7181941296552	-7.19192622195608	-7.96548535318095	-11.5612478375341	-14.0853238225	-5.66146402819211	-6.93563257419442	-7.39435052878931	-12.4078127885959	-7.46897253081572	-9.34070883918737	-2.48078461756146	-7.96833212302145	-8.00756764339486	-5.02282249154541	-6.76811548825205	-13.3551981624325	-6.54183213144593	-4.554125619589	-5.06694695941857	-5.23529955662206	-5.40436515072879	-8.60665413250218	-10.5159770191277	-8.51285647779518	-14.9327279056471	-8.84805878637768	-9.86427271646186	-8.39880800395957	-10.0283601534213	-9.93045926196131	-10.3105029861165	-9.01005871259283	-11.525169739234	-9.13336474467066	-10.9305055251703	-12.9431445215924	-12.7346992456566	-8.11122428076192	-10.2196266609462	-10.7841298362752	-11.3420927784295	-8.2091923541531	-14.838043961524	-6.46544909549862	-10.3185325693506	-9.9440315438929	-5.16416954642762	-11.3914183503452	-14.5794133193757	-12.8418675140451	-13.9476319125847	-8.80355080178376	-10.2886937993974	-10.5275470785686	-8.39535585230705	-11.2485757428987	-9.96217120585643	-5.92793438538502	-8.70822546351816	-4.66096020676505	-12.4145266133244	-12.9453864723791	-12.6450084090174	-11.728292475155	-10.751561600602	-10.2309771387605	-10.4232234382334	-11.7151624185603	-2.10708048187559	-11.7194725480294	-9.55210778690566	-10.0106943795533	-11.2730051250723	-4.42590612493239	-10.5316817816835	-6.90437318358669
X53_SLC_SMT_NEG_159I	-13.4328985909493	-12.0923980075455	-3.00458426930509	-10.3974036468818	-16.2359690939207	-15.1471598269629	-16.644945194326	-11.8294408317131	-14.0949487830151	-14.3669232332021	-13.4743526305652	-18.6967195714228	-15.5415399873484	-11.0047982608074	-12.0857405378132	-10.1792959920396	-14.0853238225	-14.7643846395128	-14.7370069428283	-15.4434838055976	-17.687217442544	-14.1887678101396	-14.2898215498264	-16.1306655332517	-16.4796291635425	-5.78452709026671	-17.5267945699805	-16.9462467830683	-14.3551981624325	-12.0991256433556	-10.3007169306892	-11.0309997863352	-14.3037652432698	-11.3777462252338	-14.2934707450974	-16.630286961049	-15.7432596614211	-16.3726095975398	-15.4995028783127	-17.4190876216075	-14.4044472727187	-16.1056770447003	-17.310209323138	-15.2857574372245	-18.6531278884111	-17.4283427654026	-11.2862111959561	-17.8798625204864	-15.7876527673181	-12.7346992456566	-16.7312338920974	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6465973257841	-16.572060027429	-15.9395659432177	-15.3048747845091	-16.6247163750002	-15.3369700111005	-19.3763775313011	-16.9140243825882	-16.6174650171399	-18.9449207083615	-14.376938399054	-17.4065312892336	-15.1034672938538	-10.2424898185268	-17.9193291179147	-15.3936051147893	-14.2248651739312	-14.5469724519181	-16.8117313623388	-17.3836308871235	-18.6498438331235	-16.5521366114805	-16.0590894097232	-16.4138340339563	-19.3087058192903	-17.4436745227821	-18.0395762052611	-0.608721926945056	-11.1386540075422	-16.1287268387226	-8.59777257528518	-16.6008261043951	-5.7694201978765	-16.8458628146023	-2.49559953773305
X52_SLC_SMT_NEG_103I	-5.6666747317648	-5.51145311921566	-5.94629015930299	-2.37846157925128	-8.97908278148763	-5.90116547495023	-10.3245464513492	-6.01550771839076	-8.92985802907193	-8.75679548450114	-8.07135847069673	-18.6967195714228	-13.7930755432638	-8.62217343711711	-7.48111716296679	-15.7106133830718	-14.0853238225	-13.7643846395128	-14.7370069428283	-15.4434838055976	-17.687217442544	-14.1887678101396	-14.2898215498264	-5.288087044745	-16.4796291635425	-13.4526379209737	-17.5267945699805	-12.2237211468971	-14.3551981624325	-14.6069133334283	-5.67408979791338	-10.0309997863352	-8.50916014632067	-7.7837750285241	-8.82833484729134	-16.630286961049	-13.1223964369352	-16.3726095975398	-12.8976838982789	-17.4190876216075	-11.7969617673275	-13.5915316789777	-15.3708116494226	-15.2857574372245	-17.6531278884111	-11.5749770806764	-9.0811382908065	-11.1468203073108	-12.6349277095979	-11.6346958582449	-10.6720363509611	-17.6146909200259	-17.6113501844093	-14.6215415453532	-10.5977324643019	-16.572060027429	-15.9395659432177	-13.5480924177128	-16.6247163750002	-6.78155949854736	-12.435170190547	-16.9140243825882	-10.7091479740673	-18.9449207083615	-9.56782141841952	-10.864137733762	-12.9538446393026	-9.16666992701681	-15.8849435636342	-15.3936051147893	-12.9666273612279	-14.5469724519181	-5.76031236290956	-17.3836308871235	-17.5798789063804	-14.6758479649112	-16.0590894097232	-16.4138340339563	-11.9742343695362	-16.4436745227821	-18.0395762052611	-2.24951282850744	-17.4307354670746	-12.903817103825	-9.81169458160351	-13.7155088578774	-1.43443951567135	-16.8458628146023	-5.41833228246162
X51_SLC_SMT_NEG_155I	-13.4328985909493	-12.0923980075455	-15.0306026944594	-9.39740364688184	-16.2359690939207	-15.1471598269629	-16.644945194326	-11.8294408317131	-14.0949487830151	-14.3669232332021	-13.4743526305652	-18.6967195714228	-15.5415399873484	-17.8387385762952	-12.0857405378132	-18.3050984408	-6.47870081896651	-14.7643846395128	-14.7370069428283	-15.4434838055976	-17.687217442544	-14.1887678101396	-14.2898215498264	-16.1306655332517	-16.4796291635425	-14.4526379209737	-17.5267945699805	-16.9462467830683	-14.3551981624325	-16.5376643059267	-10.3007169306892	-11.0309997863352	-14.3037652432698	-11.3777462252338	-14.2934707450974	-16.630286961049	-15.7432596614211	-16.3726095975398	-15.4995028783127	-17.4190876216075	-14.4044472727187	-16.1056770447003	-17.310209323138	-15.2857574372245	-18.6531278884111	-17.4283427654026	-16.9323299403805	-8.49699708484352	-15.7876527673181	-12.7346992456566	-16.7312338920974	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6465973257841	-16.572060027429	-15.9395659432177	-15.3048747845091	-16.6247163750002	-15.3369700111005	-19.3763775313011	-16.9140243825882	-16.6174650171399	-18.9449207083615	-14.376938399054	-17.4065312892336	-15.1034672938538	-13.4055223276425	-17.9193291179147	-15.3936051147893	-14.2248651739312	-14.5469724519181	-4.1647514931551	-17.3836308871235	-18.6498438331235	-16.5521366114805	-16.0590894097232	-16.4138340339563	-19.3087058192903	-17.4436745227821	-18.0395762052611	-0.109016011203918	-9.32332219914837	-16.1287268387226	-14.2480650963078	-16.6008261043951	-9.3345702611742	-16.8458628146023	-13.7860139115095
X50_SLC_SMT_NEG_191J	-4.83464987422939	-7.29627341629085	-5.81078618613787	-2.02986838800931	-12.1394749555927	-7.43322736608042	-15.644945194326	-6.97877208612116	-10.0086438460924	-9.1762498189836	-8.82176053153522	-9.64422747129203	-15.5415399873484	-7.84999132548746	-7.94959497728981	-18.3050984408	-14.0853238225	-8.75849135290433	-11.3868968457034	-7.77414857126124	-12.8297352889389	-7.02347656000864	-9.88547042266691	-4.47736724620781	-9.5061109033906	-11.0695866103177	-4.92815849322681	-9.06477666040353	-11.9766699378804	-8.16452157654043	-6.07053847472299	-6.02112193831667	-6.99017236126141	-6.31331504998264	-10.7885494043254	-11.7980973878246	-11.2439026464296	-16.3726095975398	-15.4995028783127	-17.4190876216075	-14.4044472727187	-14.8627503461668	-16.310209323138	-13.9508812564455	-11.5798163828953	-9.43561601161438	-8.08928141826163	-9.68749190042147	-9.60976960499695	-12.7346992456566	-11.8501154621017	-16.2116454886545	-17.6113501844093	-18.3888667984926	-14.6465973257841	-15.4004071321096	-14.9395659432177	-15.3048747845091	-13.8734767527599	-6.3873471578524	-12.7460405827164	-16.9140243825882	-8.57810186858605	-18.9449207083615	-9.63236513407684	-17.4065312892336	-10.3682873247031	-8.64494519432603	-10.1947321057181	-15.3936051147893	-9.05491842128097	-12.2478224240464	-7.67098739354668	-17.3836308871235	-18.6498438331235	-16.5521366114805	-16.0590894097232	-14.5952700353018	-19.3087058192903	-12.3984693278681	-18.0395762052611	-1.20870238443096	-11.0688159398715	-12.5963802277698	-8.80562102949946	-11.1382617571686	-4.56421251815462	-16.8458628146023	-12.7860139115095
X49_SLC_SMT_NEG_156J	-13.4328985909493	-12.0923980075455	-15.0306026944594	-10.3974036468818	-16.2359690939207	-15.1471598269629	-16.644945194326	-11.8294408317131	-14.0949487830151	-14.3669232332021	-13.4743526305652	-18.6967195714228	-15.5415399873484	-17.8387385762952	-12.0857405378132	-18.3050984408	-14.0853238225	-14.7643846395128	-14.7370069428283	-15.4434838055976	-17.687217442544	-14.1887678101396	-14.2898215498264	-16.1306655332517	-16.4796291635425	-14.4526379209737	-17.5267945699805	-16.9462467830683	-14.3551981624325	-16.5376643059267	-10.3007169306892	-11.0309997863352	-14.3037652432698	-11.3777462252338	-14.2934707450974	-16.630286961049	-15.7432596614211	-16.3726095975398	-15.4995028783127	-17.4190876216075	-14.4044472727187	-16.1056770447003	-17.310209323138	-15.2857574372245	-18.6531278884111	-17.4283427654026	-16.9323299403805	-17.8798625204864	-15.7876527673181	-12.7346992456566	-16.7312338920974	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6465973257841	-16.572060027429	-15.9395659432177	-15.3048747845091	-16.6247163750002	-15.3369700111005	-19.3763775313011	-16.9140243825882	-16.6174650171399	-18.9449207083615	-14.376938399054	-17.4065312892336	-15.1034672938538	-13.4055223276425	-17.9193291179147	-15.3936051147893	-14.2248651739312	-14.5469724519181	-16.8117313623388	-17.3836308871235	-18.6498438331235	-16.5521366114805	-16.0590894097232	-16.4138340339563	-19.3087058192903	-17.4436745227821	-18.0395762052611	-5.12768940437762	-19.6983056261885	-16.1287268387226	-14.2480650963078	-16.6008261043951	-9.3345702611742	-16.8458628146023	-13.7860139115095
X48_SLC_SMT_NEG_144J	-13.4328985909493	-12.0923980075455	-15.0306026944594	-10.3974036468818	-16.2359690939207	-15.1471598269629	-16.644945194326	-11.8294408317131	-14.0949487830151	-14.3669232332021	-13.4743526305652	-18.6967195714228	-15.5415399873484	-17.8387385762952	-12.0857405378132	-18.3050984408	-14.0853238225	-14.7643846395128	-14.7370069428283	-15.4434838055976	-17.687217442544	-14.1887678101396	-14.2898215498264	-16.1306655332517	-16.4796291635425	-14.4526379209737	-17.5267945699805	-16.9462467830683	-14.3551981624325	-16.5376643059267	-10.3007169306892	-11.0309997863352	-14.3037652432698	-11.3777462252338	-14.2934707450974	-16.630286961049	-15.7432596614211	-16.3726095975398	-15.4995028783127	-17.4190876216075	-14.4044472727187	-16.1056770447003	-17.310209323138	-15.2857574372245	-18.6531278884111	-17.4283427654026	-16.9323299403805	-17.8798625204864	-15.7876527673181	-12.7346992456566	-16.7312338920974	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6465973257841	-16.572060027429	-15.9395659432177	-15.3048747845091	-16.6247163750002	-15.3369700111005	-19.3763775313011	-16.9140243825882	-16.6174650171399	-18.9449207083615	-14.376938399054	-17.4065312892336	-15.1034672938538	-13.4055223276425	-17.9193291179147	-15.3936051147893	-14.2248651739312	-14.5469724519181	-16.8117313623388	-17.3836308871235	-18.6498438331235	-16.5521366114805	-16.0590894097232	-16.4138340339563	-19.3087058192903	-17.4436745227821	-18.0395762052611	-5.12768940437762	-19.6983056261885	-16.1287268387226	-14.2480650963078	-16.6008261043951	-9.3345702611742	-16.8458628146023	-13.7860139115095
X47_SLC_SMT_NEG_160J	-5.63024172974488	-10.1186442647746	-15.0306026944594	-4.17601247192334	-16.2359690939207	-8.36322253004037	-10.5975935278736	-11.8294408317131	-10.9943161297724	-12.7967161698872	-13.4743526305652	-18.6967195714228	-15.5415399873484	-8.45131979449598	-7.26240550487753	-18.3050984408	-14.0853238225	-4.72512509678609	-5.77080147113645	-5.36582878438395	-17.687217442544	-7.39154066125195	-7.30127682693596	-3.77108933035497	-5.34477977089128	-4.60003044692562	-2.66499294122	-9.42599389473908	-9.58383560354286	-10.1551701407997	-6.85298234025272	-5.4611471643305	-7.23673497572742	-4.7204991482702	-8.45757878496766	-16.630286961049	-6.79563455416179	-9.97786560899181	-4.19220000474072	-17.4190876216075	-9.84662107571356	-16.1056770447003	-17.310209323138	-8.4811499395683	-6.16584478687467	-17.4283427654026	-16.9323299403805	-17.8798625204864	-15.7876527673181	-12.7346992456566	-11.6644683715888	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6465973257841	-16.572060027429	-15.9395659432177	-15.3048747845091	-16.6247163750002	-5.42836686375117	-19.3763775313011	-16.9140243825882	-16.6174650171399	-14.592575453107	-11.2867670235829	-17.4065312892336	-15.1034672938538	-13.4055223276425	-17.9193291179147	-15.3936051147893	-14.2248651739312	-14.5469724519181	-6.28892152968855	-17.3836308871235	-18.6498438331235	-16.5521366114805	-16.0590894097232	-16.4138340339563	-19.3087058192903	-17.4436745227821	-18.0395762052611	-4.12768940437762	-19.6983056261885	-9.88138649387424	-14.2480650963078	-8.59947981496854	-4.76126820930497	-16.8458628146023	-2.17725180307724
X46_SLC_SMT_NEG_192I	-5.35886423051596	-7.59199217548134	-7.55760489690798	-3.58611260473489	-16.2359690939207	-7.15204210623701	-16.644945194326	-6.99368945694915	-10.0614254800742	-10.0409877326818	-9.43587297356406	-10.5214419671838	-15.5415399873484	-6.19887053001556	-8.47303651861466	-18.3050984408	-14.0853238225	-4.33560724294703	-8.31299766173911	-6.64981282986968	-17.687217442544	-7.50528476564033	-14.2898215498264	-2.99405215694877	-8.50099599109694	-8.61377939525741	-4.74728383894136	-7.26493761068197	-14.3551981624325	-6.27175440889618	-3.77554354615765	-4.75994411242449	-5.14229937091104	-4.59156990267256	-7.93626498715784	-11.4671371870809	-7.68586761664359	-16.3726095975398	-6.67196223079561	-10.7421194462191	-9.9938010472374	-12.6463879807953	-17.310209323138	-8.36170563373129	-9.46095331545753	-9.86247888501883	-8.41032724238757	-11.2111433623783	-15.7876527673181	-12.7346992456566	-16.7312338920974	-17.6146909200259	-17.6113501844093	-18.3888667984926	-13.152166642906	-16.572060027429	-15.9395659432177	-15.3048747845091	-12.067050029268	-4.88978623101457	-19.3763775313011	-16.9140243825882	-16.6174650171399	-18.9449207083615	-7.86942377049423	-17.4065312892336	-15.1034672938538	-8.45633274449321	-7.20350901052035	-15.3936051147893	-11.3300844351018	-14.5469724519181	-16.8117313623388	-17.3836308871235	-18.6498438331235	-16.5521366114805	-16.0590894097232	-16.4138340339563	-19.3087058192903	-17.4436745227821	-18.0395762052611	-1.75042966899276	-19.6983056261885	-8.54643134871175	-7.99737650146122	-9.12502432455718	-5.61407955918681	-16.8458628146023	-7.13705196665901
X45_SLC_SMT_NEG_158I	-13.4328985909493	-12.0923980075455	-4.98483835745584	-10.3974036468818	-16.2359690939207	-15.1471598269629	-16.644945194326	-11.8294408317131	-14.0949487830151	-14.3669232332021	-13.4743526305652	-18.6967195714228	-15.5415399873484	-5.53758262414926	-12.0857405378132	-7.51759368134344	-13.0853238225	-14.7643846395128	-14.7370069428283	-15.4434838055976	-17.687217442544	-14.1887678101396	-14.2898215498264	-16.1306655332517	-16.4796291635425	-7.00217139688784	-17.5267945699805	-16.9462467830683	-14.3551981624325	-11.4339672445576	-10.3007169306892	-11.0309997863352	-14.3037652432698	-11.3777462252338	-14.2934707450974	-16.630286961049	-15.7432596614211	-16.3726095975398	-15.4995028783127	-17.4190876216075	-14.4044472727187	-16.1056770447003	-17.310209323138	-15.2857574372245	-18.6531278884111	-17.4283427654026	-16.9323299403805	-11.7424758385962	-13.4661097403633	-12.7346992456566	-16.7312338920974	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6465973257841	-16.572060027429	-15.9395659432177	-15.3048747845091	-16.6247163750002	-15.3369700111005	-12.6855164506985	-7.87345294721392	-16.6174650171399	-18.9449207083615	-14.376938399054	-17.4065312892336	-15.1034672938538	-6.70651426197126	-17.9193291179147	-15.3936051147893	-14.2248651739312	-9.06629711735101	-16.8117313623388	-12.1237049142279	-18.6498438331235	-16.5521366114805	-11.8742893191249	-16.4138340339563	-19.3087058192903	-15.2946911110405	-8.98487599301137	-0.608273200526819	-11.3283209500196	-9.33526485235338	-7.96045482958429	-16.6008261043951	-3.61372135331355	-16.8458628146023	-2.5495459766906
X44_SLC_SMT_NEG_110I	-4.66786980306483	-6.03631354512956	-6.26053618496437	-3.2264754697357	-9.47740967621988	-5.85420443964945	-10.5216552186666	-6.28132987347627	-8.81209493542308	-8.47266278811232	-8.09600754409176	-18.6967195714228	-12.2005467261975	-9.28986210566854	-7.55715509493204	-17.3050984408	-14.0853238225	-9.0231862415116	-12.4998589077444	-12.539563694437	-17.687217442544	-13.1887678101396	-14.2898215498264	-4.23479168710323	-11.2163305835938	-9.48770476295844	-11.1768727306381	-11.1873820894279	-14.3551981624325	-9.71721036078751	-7.49347262579552	-9.87582583235426	-7.84687588000244	-5.71272765730843	-8.09595754296394	-16.630286961049	-11.8369496050616	-16.3726095975398	-11.0219744617178	-17.4190876216075	-9.40543941442257	-11.8930117716054	-12.3227776080348	-10.7568989649565	-12.7275534116413	-9.65114183311298	-7.48183736323521	-10.4750017672994	-10.1264655074723	-11.366860910885	-10.1494758139359	-14.8585028730185	-14.9831703459126	-17.3888667984926	-10.7459518037328	-16.572060027429	-15.9395659432177	-11.4856398599541	-15.6247163750002	-4.27067685486938	-13.1734920728735	-16.9140243825882	-11.9161318178622	-14.4095969504829	-8.62354466122374	-11.1655995605335	-12.0793410161276	-8.62442786484205	-12.6633153018359	-15.3936051147893	-12.1498390890071	-11.6392159446953	-6.4123415874329	-17.3836308871235	-13.0077941328815	-9.72596626693087	-13.7431300587568	-15.1163891457199	-9.96424406171901	-13.3893569276092	-15.8117664155444	-2.25982619960262	-12.1366127418766	-11.2296535754826	-8.55589081392979	-11.4601875141188	-1.66811225073844	-11.8826239069189	-3.83519577139986
X43_SLC_SMT_NEG_153I	-5.04466153722552	-9.77286707899783	-12.2144428940179	-2.11074851819683	-12.7601915144862	-11.813532860723	-16.644945194326	-8.11279191433272	-10.5914202076603	-10.4651200933317	-12.380011490416	-16.2941700864886	-15.5415399873484	-12.4271722180036	-9.01973898544734	-18.3050984408	-14.0853238225	-9.00568847469437	-14.7370069428283	-10.9225584252878	-17.687217442544	-14.1887678101396	-14.2898215498264	-4.12672342917888	-16.4796291635425	-9.0344268227978	-7.8340555352748	-15.9462467830683	-14.3551981624325	-15.5376643059267	-8.99899252746234	-7.14715793470514	-13.3037652432698	-7.64257474114455	-10.2233579526938	-16.630286961049	-12.263085056359	-16.3726095975398	-12.1285017226068	-17.4190876216075	-14.4044472727187	-14.3470423597713	-17.310209323138	-15.2857574372245	-13.6312050737662	-12.6329318184856	-11.6956099823667	-15.7839753541694	-14.0508518262976	-12.7346992456566	-15.7312338920974	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6465973257841	-16.572060027429	-15.9395659432177	-15.3048747845091	-16.6247163750002	-8.30342145796113	-19.3763775313011	-16.9140243825882	-15.6174650171399	-18.9449207083615	-14.376938399054	-17.4065312892336	-15.1034672938538	-9.8177000228583	-13.2379018668418	-15.3936051147893	-12.9164994396742	-13.2157362110394	-8.65694144875341	-17.3836308871235	-18.6498438331235	-16.5521366114805	-16.0590894097232	-16.4138340339563	-19.3087058192903	-17.4436745227821	-18.0395762052611	-0.699885470200043	-19.6983056261885	-16.1287268387226	-9.1239415195447	-8.28786526141701	-8.09643214816467	-16.8458628146023	-5.99673269357679
X42_SLC_SMT_NEG_109J	-5.14444819501013	-7.57344509092974	-5.97943525445315	-2.50290087525982	-11.8669518786614	-6.65668464071051	-11.7477842058085	-6.53103012212666	-9.71804796036738	-8.87702757138979	-8.4359698607672	-9.77384862660562	-12.9141788458596	-8.80474662958865	-7.87840361519312	-18.3050984408	-14.0853238225	-10.9487656573917	-10.3358769361375	-10.6836144633035	-17.687217442544	-7.52992406911137	-10.0746943753734	-4.62178973051322	-11.0377138387053	-11.0052825116181	-6.15865107156418	-9.9111814327764	-14.3551981624325	-8.56698406299577	-5.76777062242246	-7.7564315273856	-6.67200152252327	-8.06362443417465	-11.52128032385	-13.5653258959853	-14.7432596614211	-16.3726095975398	-13.3685337647658	-14.0595969566038	-14.4044472727187	-11.8450687607629	-14.0039829813928	-15.2857574372245	-12.0377138387053	-7.73233500228571	-6.61763137496068	-9.96247829829136	-9.65984162291714	-12.7346992456566	-10.365749175905	-13.0492839411443	-11.6619323310687	-18.3888667984926	-9.30430951125641	-12.7813431631525	-13.2626940545309	-15.3048747845091	-16.6247163750002	-6.02753145910276	-11.2704854058218	-16.9140243825882	-8.3648627166314	-17.5262465767434	-11.2202006056013	-10.9869807844302	-9.17163999518235	-8.01755019234008	-7.43073132746739	-13.4737347395823	-8.21047236976623	-9.28715014219933	-12.8075542793544	-12.5222101950011	-12.3890257403738	-16.5521366114805	-14.5576790845801	-15.4138340339563	-11.9443966878896	-11.8244681078883	-13.3668623665782	-0.960838120354041	-14.601556913194	-15.1287268387226	-12.1616741444475	-16.6008261043951	-4.04691491666216	-12.3039429940437	-9.30634370743264
